                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.8069,                  1.748,                 2.0049,                0.37988,                0.42298,                0.34556,                0.13957,                 2.0359,                 2.0621,                 2.3311,              0.0098812,              0.0098812,              0.0098812
                     15,                 1.7943,                 1.7414,                 2.0049,                0.42412,                0.50458,                0.41417,                0.17809,                 1.8639,                 2.0247,                 2.1614,              0.0098713,              0.0098713,              0.0098713
                     16,                 1.7647,                 1.6971,                 1.9546,                0.45768,                0.44796,                0.40395,                0.18589,                 1.8169,                 1.8879,                 2.1258,              0.0098614,              0.0098614,              0.0098614
                     17,                 1.7571,                 1.6665,                 1.9546,                0.49038,                0.45046,                0.44017,                0.20129,                 1.8167,                 1.8609,                 2.0946,              0.0098515,              0.0098515,              0.0098515
                     18,                  1.721,                 1.6416,                 1.9026,                0.51217,                0.51041,                 0.4863,                0.23008,                 1.7186,                 1.7824,                 2.0219,              0.0098416,              0.0098416,              0.0098416
                     19,                 1.7035,                 1.6285,                 1.9083,                0.46362,                0.51041,                0.47625,                0.23095,                 1.7221,                 1.7873,                 2.0062,              0.0098317,              0.0098317,              0.0098317
                     20,                 1.6862,                 1.6156,                 1.8854,                0.47665,                0.53455,                 0.5007,                0.24467,                 1.6926,                 1.7585,                 1.9925,              0.0098218,              0.0098218,              0.0098218
                     21,                 1.6876,                 1.6041,                 1.8762,                0.50698,                0.50791,                0.48673,                0.24349,                 1.7048,                 1.7116,                 1.9821,              0.0098119,              0.0098119,              0.0098119
                     22,                 1.6504,                 1.5956,                 1.8679,                0.49576,                 0.5179,                 0.4897,                0.24812,                  1.674,                 1.7146,                 1.9924,               0.009802,               0.009802,               0.009802
                     23,                 1.6302,                 1.5679,                 1.8514,                0.52478,                0.52206,                0.50761,                0.25771,                 1.6967,                 1.7088,                 1.9675,              0.0097921,              0.0097921,              0.0097921
                     24,                 1.6201,                 1.5367,                 1.8062,                0.48157,                0.55037,                0.52176,                0.26714,                 1.6318,                 1.6543,                 1.9119,              0.0097822,              0.0097822,              0.0097822
                     25,                 1.5942,                 1.5359,                 1.8079,                0.52307,                0.54122,                0.51729,                0.26441,                 1.6732,                 1.6584,                 1.9426,              0.0097723,              0.0097723,              0.0097723
                     26,                  1.598,                 1.5116,                  1.799,                0.51617,                0.52373,                0.53302,                0.28535,                  1.602,                 1.6371,                 1.8849,              0.0097624,              0.0097624,              0.0097624
                     27,                 1.6007,                  1.518,                 1.7915,                0.48426,                0.55823,                 0.5057,                0.26059,                 1.6034,                 1.6555,                 1.8994,              0.0097525,              0.0097525,              0.0097525
                     28,                 1.5747,                 1.4855,                  1.772,                0.55217,                0.52123,                0.54577,                0.28881,                 1.6007,                 1.6686,                 1.8938,              0.0097426,              0.0097426,              0.0097426
                     29,                 1.5574,                  1.479,                 1.7717,                0.53077,                0.56619,                0.54898,                0.28969,                 1.5844,                 1.5819,                 1.8938,              0.0097327,              0.0097327,              0.0097327
                     30,                  1.551,                 1.4731,                 1.7628,                0.50371,                 0.5637,                0.52588,                0.27472,                 1.6256,                 1.6339,                 1.9065,              0.0097228,              0.0097228,              0.0097228
                     31,                 1.5384,                 1.4485,                 1.7437,                0.50712,                0.52706,                0.51561,                0.26732,                  1.621,                 1.6975,                 1.9029,              0.0097129,              0.0097129,              0.0097129
                     32,                 1.5346,                 1.4401,                 1.7445,                0.54358,                0.53955,                 0.5575,                0.29433,                 1.6071,                 1.6258,                 1.8654,               0.009703,               0.009703,               0.009703
                     33,                 1.5287,                 1.4389,                 1.7167,                0.53656,                0.57119,                0.55953,                0.30763,                 1.5573,                 1.5448,                  1.843,              0.0096931,              0.0096931,              0.0096931
                     34,                 1.5188,                    1.4,                 1.7127,                0.51666,                0.55787,                0.52375,                0.27025,                 1.6291,                 1.6151,                 1.8863,              0.0096832,              0.0096832,              0.0096832
                     35,                  1.497,                 1.4182,                 1.7165,                0.56167,                 0.5562,                0.56273,                0.30208,                 1.5767,                 1.5693,                 1.8581,              0.0096733,              0.0096733,              0.0096733
                     36,                  1.496,                  1.417,                 1.7015,                0.56259,                0.56536,                0.58267,                0.31299,                 1.5594,                 1.5376,                 1.8436,              0.0096634,              0.0096634,              0.0096634
                     37,                 1.4911,                 1.4172,                 1.7107,                0.58799,                0.54122,                0.58667,                0.31365,                 1.5586,                 1.5153,                 1.8302,              0.0096535,              0.0096535,              0.0096535
                     38,                  1.481,                 1.3893,                 1.6814,                0.55099,                0.56094,                0.55712,                 0.3059,                 1.5388,                 1.5293,                 1.8104,              0.0096436,              0.0096436,              0.0096436
                     39,                 1.4926,                 1.3826,                 1.6849,                0.54074,                0.57785,                0.57543,                0.31724,                 1.5029,                 1.5195,                 1.7935,              0.0096337,              0.0096337,              0.0096337
                     40,                 1.4634,                 1.3567,                 1.6675,                0.58035,                0.58368,                0.61029,                0.33409,                 1.5074,                 1.5035,                  1.793,              0.0096238,              0.0096238,              0.0096238
                     41,                 1.4687,                 1.3764,                 1.6849,                0.54745,                0.57952,                0.57667,                0.31266,                 1.5464,                 1.5123,                 1.8274,              0.0096139,              0.0096139,              0.0096139
                     42,                 1.4658,                 1.3622,                 1.6675,                0.55654,                0.56219,                0.57567,                0.32601,                 1.5087,                 1.5076,                 1.7905,               0.009604,               0.009604,               0.009604
                     43,                 1.4511,                 1.3482,                 1.6575,                0.55039,                0.57894,                0.56803,                0.31108,                 1.5378,                 1.4802,                 1.8161,              0.0095941,              0.0095941,              0.0095941
                     44,                 1.4445,                 1.3361,                  1.647,                0.58347,                0.58201,                0.60544,                0.33426,                 1.5139,                 1.4727,                  1.776,              0.0095842,              0.0095842,              0.0095842
                     45,                 1.4522,                 1.3344,                 1.6541,                 0.5546,                0.58784,                0.60022,                0.33294,                 1.5033,                 1.4887,                 1.7738,              0.0095743,              0.0095743,              0.0095743
                     46,                 1.4196,                 1.3118,                 1.6346,                0.58087,                0.56313,                0.58971,                0.31786,                   1.55,                 1.4733,                 1.8198,              0.0095644,              0.0095644,              0.0095644
                     47,                 1.4287,                 1.3034,                 1.6245,                0.58135,                0.59367,                0.61508,                0.33906,                 1.5133,                 1.4503,                 1.7855,              0.0095545,              0.0095545,              0.0095545
                     48,                 1.4298,                 1.2909,                 1.6358,                0.59217,                0.58368,                0.61237,                0.33962,                  1.509,                  1.428,                 1.7768,              0.0095446,              0.0095446,              0.0095446
                     49,                 1.4218,                 1.3141,                 1.6359,                0.62033,                 0.5587,                0.62297,                0.34683,                 1.5077,                 1.4145,                 1.7799,              0.0095347,              0.0095347,              0.0095347
                     50,                 1.4016,                 1.2825,                 1.6182,                0.54809,                0.58875,                0.56755,                0.30351,                 1.5466,                  1.533,                 1.8091,              0.0095248,              0.0095248,              0.0095248
                     51,                 1.4101,                 1.2619,                 1.6163,                0.57838,                  0.597,                0.60831,                0.33921,                 1.4663,                 1.4142,                   1.75,              0.0095149,              0.0095149,              0.0095149
                     52,                 1.3915,                 1.2698,                  1.602,                0.60019,                0.60283,                 0.6363,                0.35187,                 1.4826,                  1.419,                 1.7571,               0.009505,               0.009505,               0.009505
                     53,                 1.3895,                 1.2491,                 1.6058,                 0.5866,                  0.602,                0.62476,                0.34781,                 1.4936,                 1.4007,                  1.776,              0.0094951,              0.0094951,              0.0094951
                     54,                 1.4005,                 1.2625,                 1.6066,                0.59442,                0.61116,                0.63159,                0.35125,                 1.5347,                 1.3864,                  1.778,              0.0094852,              0.0094852,              0.0094852
                     55,                 1.3589,                 1.2327,                 1.5858,                0.58958,                0.60366,                0.60958,                0.34244,                 1.4721,                 1.3883,                 1.7452,              0.0094753,              0.0094753,              0.0094753
                     56,                 1.3791,                 1.2279,                 1.5875,                0.56358,                0.63281,                0.63688,                0.35878,                 1.4735,                 1.3673,                 1.7458,              0.0094654,              0.0094654,              0.0094654
                     57,                 1.3876,                 1.2316,                  1.601,                0.58098,                0.59916,                0.60096,                0.34477,                 1.4888,                 1.4282,                 1.7486,              0.0094555,              0.0094555,              0.0094555
                     58,                 1.3695,                 1.2177,                 1.5841,                0.63046,                0.57533,                0.62404,                0.35474,                 1.4633,                 1.3821,                 1.7378,              0.0094456,              0.0094456,              0.0094456
                     59,                 1.3708,                 1.2292,                 1.5794,                0.57599,                0.61192,                0.62545,                0.34377,                 1.5442,                 1.3774,                 1.7889,              0.0094357,              0.0094357,              0.0094357
                     60,                 1.3741,                 1.2232,                 1.5896,                0.58432,                0.61366,                 0.6317,                0.35726,                  1.496,                 1.3716,                 1.7599,              0.0094258,              0.0094258,              0.0094258
                     61,                 1.3846,                 1.2296,                 1.5864,                0.60494,                0.59669,                  0.638,                0.35804,                 1.4935,                 1.3421,                 1.7592,              0.0094159,              0.0094159,              0.0094159
                     62,                 1.3516,                 1.1978,                 1.5717,                0.58318,                0.62698,                0.63637,                0.35633,                 1.4861,                 1.3531,                   1.76,               0.009406,               0.009406,               0.009406
                     63,                 1.3407,                 1.1958,                  1.562,                0.59709,                0.63546,                0.64324,                0.36361,                 1.4553,                 1.3362,                 1.7278,              0.0093961,              0.0093961,              0.0093961
                     64,                 1.3465,                 1.1904,                 1.5634,                0.64264,                0.60866,                0.64734,                0.35964,                 1.4711,                 1.3384,                 1.7426,              0.0093862,              0.0093862,              0.0093862
                     65,                 1.3542,                 1.2117,                  1.565,                0.58202,                0.62115,                0.63069,                0.36251,                 1.4462,                 1.3268,                 1.7131,              0.0093763,              0.0093763,              0.0093763
                     66,                 1.3406,                 1.1976,                 1.5605,                0.61001,                0.59284,                0.64376,                0.36843,                 1.4564,                 1.3371,                 1.7198,              0.0093664,              0.0093664,              0.0093664
                     67,                  1.337,                 1.1885,                 1.5548,                0.62445,                 0.6341,                  0.656,                0.36605,                 1.5086,                 1.3172,                 1.7628,              0.0093565,              0.0093565,              0.0093565
                     68,                 1.3279,                  1.179,                 1.5477,                0.62209,                 0.6113,                0.65212,                0.37416,                 1.4522,                 1.3144,                 1.7233,              0.0093466,              0.0093466,              0.0093466
                     69,                 1.3418,                 1.1902,                  1.555,                0.63461,                0.62618,                0.66615,                 0.3682,                 1.4432,                 1.2915,                 1.7094,              0.0093367,              0.0093367,              0.0093367
                     70,                 1.3234,                 1.1738,                 1.5501,                0.59897,                0.61116,                0.63715,                0.35597,                 1.4518,                 1.3742,                 1.7179,              0.0093268,              0.0093268,              0.0093268
                     71,                 1.3225,                 1.1639,                 1.5408,                0.63657,                0.57286,                0.63208,                0.36177,                 1.4804,                 1.3573,                  1.727,              0.0093169,              0.0093169,              0.0093169
                     72,                  1.328,                 1.1648,                 1.5471,                0.63866,                0.57984,                0.64794,                0.37119,                 1.4642,                 1.3245,                 1.7298,               0.009307,               0.009307,               0.009307
                     73,                 1.3194,                 1.1604,                 1.5347,                0.59884,                 0.6428,                0.65326,                0.37043,                 1.4497,                 1.3175,                 1.7232,              0.0092971,              0.0092971,              0.0092971
                     74,                 1.3157,                 1.1549,                 1.5397,                0.59689,                0.62864,                0.63968,                0.36095,                 1.4921,                 1.3105,                 1.7515,              0.0092872,              0.0092872,              0.0092872
                     75,                 1.3058,                 1.1483,                 1.5339,                0.66425,                0.58285,                0.64503,                0.35729,                 1.4807,                 1.3169,                 1.7428,              0.0092773,              0.0092773,              0.0092773
                     76,                 1.2933,                 1.1353,                 1.5199,                0.61548,                0.60866,                0.65941,                 0.3778,                 1.4551,                  1.262,                 1.7206,              0.0092674,              0.0092674,              0.0092674
                     77,                  1.295,                 1.1453,                 1.5254,                0.61835,                0.61366,                0.65951,                0.36872,                 1.4402,                 1.2927,                 1.7134,              0.0092575,              0.0092575,              0.0092575
                     78,                 1.2976,                 1.1279,                 1.5162,                0.60382,                 0.6104,                0.63584,                0.35669,                 1.5023,                 1.3684,                 1.7572,              0.0092476,              0.0092476,              0.0092476
                     79,                 1.2964,                 1.1327,                 1.5237,                0.60519,                0.63614,                0.66292,                 0.3722,                 1.4566,                 1.2885,                 1.7124,              0.0092377,              0.0092377,              0.0092377
                     80,                 1.2826,                 1.1139,                 1.5027,                 0.6164,                0.60117,                0.65139,                0.36648,                 1.4692,                 1.2912,                 1.7327,              0.0092278,              0.0092278,              0.0092278
                     81,                 1.2883,                 1.1266,                 1.5197,                0.61504,                0.61782,                0.64163,                0.36155,                 1.4903,                 1.3209,                 1.7577,              0.0092179,              0.0092179,              0.0092179
                     82,                  1.268,                 1.1059,                 1.4974,                0.61461,                0.60417,                0.64538,                0.37164,                 1.4648,                  1.293,                 1.7376,               0.009208,               0.009208,               0.009208
                     83,                 1.2816,                 1.1205,                 1.5017,                0.66119,                0.60949,                0.66859,                0.38362,                 1.4515,                 1.2709,                   1.71,              0.0091981,              0.0091981,              0.0091981
                     84,                 1.2659,                 1.0982,                 1.4945,                0.62049,                0.64197,                0.65769,                0.36982,                 1.4766,                 1.3115,                 1.7495,              0.0091882,              0.0091882,              0.0091882
                     85,                  1.279,                    1.1,                 1.4954,                0.62232,                0.62781,                0.65308,                0.37252,                 1.4745,                 1.3086,                 1.7285,              0.0091783,              0.0091783,              0.0091783
                     86,                 1.2817,                 1.0984,                 1.4972,                0.61787,                0.66278,                0.65745,                0.36427,                  1.451,                 1.2823,                 1.7266,              0.0091684,              0.0091684,              0.0091684
                     87,                 1.2618,                 1.0674,                 1.4781,                0.63283,                0.62569,                0.65872,                0.37965,                   1.46,                 1.2794,                 1.7163,              0.0091585,              0.0091585,              0.0091585
                     88,                 1.2519,                 1.0607,                 1.4741,                0.66751,                0.60783,                0.67062,                 0.3752,                 1.4624,                 1.3017,                 1.7201,              0.0091486,              0.0091486,              0.0091486
                     89,                 1.2615,                 1.0539,                 1.4781,                0.62025,                0.65779,                0.67218,                0.37741,                 1.4548,                 1.2806,                 1.7095,              0.0091387,              0.0091387,              0.0091387
                     90,                 1.2499,                 1.0633,                 1.4904,                0.62865,                0.62531,                0.66476,                0.38062,                 1.4664,                 1.2647,                 1.7367,              0.0091288,              0.0091288,              0.0091288
                     91,                  1.238,                  1.075,                 1.4819,                0.63242,                0.61699,                0.64605,                0.36862,                 1.4677,                 1.2694,                 1.7363,              0.0091189,              0.0091189,              0.0091189
                     92,                  1.244,                 1.0451,                 1.4727,                0.63461,                0.63947,                0.66763,                0.37993,                 1.4421,                 1.2624,                 1.7126,               0.009109,               0.009109,               0.009109
                     93,                 1.2385,                 1.0486,                 1.4684,                0.65831,                0.63281,                0.67769,                0.39158,                  1.445,                 1.2299,                  1.731,              0.0090991,              0.0090991,              0.0090991
                     94,                 1.2356,                 1.0323,                 1.4623,                0.64061,                0.65695,                0.67752,                0.38605,                 1.4558,                 1.2589,                 1.7174,              0.0090892,              0.0090892,              0.0090892
                     95,                 1.2471,                 1.0335,                 1.4734,                 0.6195,                0.61952,                0.63839,                0.35597,                 1.4932,                 1.3138,                 1.7566,              0.0090793,              0.0090793,              0.0090793
                     96,                 1.2329,                 1.0344,                 1.4655,                0.67293,                0.61532,                0.66849,                0.37608,                 1.4532,                 1.2609,                 1.7243,              0.0090694,              0.0090694,              0.0090694
                     97,                 1.2225,                 1.0262,                 1.4545,                0.62239,                0.65189,                0.66465,                0.37367,                 1.4598,                  1.258,                 1.7193,              0.0090595,              0.0090595,              0.0090595
                     98,                 1.2405,                 1.0344,                 1.4619,                0.66034,                 0.6119,                0.65791,                0.36972,                 1.4694,                 1.2922,                 1.7264,              0.0090496,              0.0090496,              0.0090496
                     99,                 1.2459,                 1.0545,                 1.4632,                0.66121,                0.62281,                0.66014,                0.37719,                 1.4398,                 1.2692,                 1.7128,              0.0090397,              0.0090397,              0.0090397
                    100,                  1.227,                 1.0183,                 1.4506,                0.67283,                0.60445,                0.65843,                0.37912,                 1.4625,                 1.2512,                 1.7255,              0.0090298,              0.0090298,              0.0090298
                    101,                 1.2102,                0.99866,                 1.4477,                0.61604,                0.64392,                0.64625,                0.35961,                 1.4672,                 1.2872,                 1.7386,              0.0090199,              0.0090199,              0.0090199
                    102,                 1.2118,                0.99434,                  1.449,                0.65857,                0.62281,                0.67342,                 0.3712,                  1.466,                 1.2581,                 1.7303,                0.00901,                0.00901,                0.00901
                    103,                 1.2047,                0.99211,                 1.4298,                 0.6812,                0.59784,                0.66825,                0.38246,                 1.4477,                 1.2465,                 1.7183,              0.0090001,              0.0090001,              0.0090001
                    104,                  1.212,                0.99784,                 1.4471,                0.66434,                0.62032,                0.67036,                0.38489,                 1.4446,                 1.2376,                 1.7229,              0.0089902,              0.0089902,              0.0089902
                    105,                 1.2302,                 1.0148,                 1.4641,                0.63252,                 0.6403,                0.66599,                0.37686,                 1.4445,                 1.2557,                 1.7132,              0.0089803,              0.0089803,              0.0089803
                    106,                 1.2122,                0.98438,                 1.4422,                0.68727,                0.61615,                0.69285,                0.39268,                 1.4383,                 1.2133,                 1.7026,              0.0089704,              0.0089704,              0.0089704
                    107,                 1.2032,                0.99397,                 1.4381,                0.64093,                0.64446,                 0.6696,                0.37808,                 1.4516,                 1.2426,                  1.723,              0.0089605,              0.0089605,              0.0089605
                    108,                 1.2051,                0.99087,                 1.4336,                0.62854,                 0.6353,                0.65725,                0.37004,                 1.4648,                 1.2512,                 1.7221,              0.0089506,              0.0089506,              0.0089506
                    109,                  1.215,                0.98927,                   1.44,                0.67872,                0.60283,                 0.6612,                0.37154,                 1.4719,                 1.2734,                 1.7392,              0.0089407,              0.0089407,              0.0089407
                    110,                 1.1825,                0.96699,                 1.4175,                0.67389,                0.60533,                0.66248,                0.38051,                 1.4693,                 1.2596,                 1.7383,              0.0089308,              0.0089308,              0.0089308
                    111,                 1.1791,                0.96731,                  1.422,                0.61769,                0.65862,                0.66058,                 0.3679,                 1.4624,                 1.2739,                 1.7346,              0.0089209,              0.0089209,              0.0089209
                    112,                 1.1779,                0.97492,                 1.4074,                0.65364,                0.61199,                0.65472,                0.36782,                 1.4837,                  1.254,                 1.7636,               0.008911,               0.008911,               0.008911
                    113,                 1.1939,                0.97302,                 1.4178,                0.62429,                0.62674,                0.66316,                0.37726,                 1.4682,                 1.2448,                 1.7501,              0.0089011,              0.0089011,              0.0089011
                    114,                  1.179,                0.95078,                 1.4058,                0.61058,                0.63186,                0.64723,                0.35941,                 1.4677,                 1.2707,                 1.7463,              0.0088912,              0.0088912,              0.0088912
                    115,                 1.1813,                0.96867,                 1.4207,                0.63265,                0.62115,                0.65643,                0.36861,                  1.462,                 1.2656,                 1.7414,              0.0088813,              0.0088813,              0.0088813
                    116,                 1.1759,                0.94832,                 1.4131,                0.62049,                0.65029,                0.65668,                 0.3724,                 1.4564,                 1.2361,                 1.7361,              0.0088714,              0.0088714,              0.0088714
                    117,                 1.1829,                0.95196,                 1.4151,                0.66273,                0.62531,                0.66533,                0.37369,                 1.4577,                 1.2675,                 1.7296,              0.0088615,              0.0088615,              0.0088615
                    118,                 1.1787,                0.95742,                 1.4148,                  0.667,                0.62281,                0.66824,                0.37396,                 1.4743,                 1.2614,                 1.7601,              0.0088516,              0.0088516,              0.0088516
                    119,                 1.1885,                0.95679,                 1.4235,                0.59712,                0.64197,                0.65066,                0.36322,                 1.4901,                 1.2819,                 1.7649,              0.0088417,              0.0088417,              0.0088417
                    120,                 1.1668,                0.92698,                 1.3987,                0.66188,                0.62032,                0.67522,                0.37699,                 1.5095,                 1.2395,                 1.7755,              0.0088318,              0.0088318,              0.0088318
                    121,                 1.1724,                0.93371,                 1.3973,                0.62003,                0.66112,                   0.68,                0.38654,                 1.4515,                 1.2046,                  1.722,              0.0088219,              0.0088219,              0.0088219
                    122,                 1.1706,                0.93166,                 1.3908,                0.66334,                0.62698,                0.68167,                0.38245,                 1.4647,                 1.2315,                 1.7366,               0.008812,               0.008812,               0.008812
                    123,                 1.1569,                 0.9464,                 1.4067,                0.64831,                 0.6462,                0.67756,                0.37881,                 1.4697,                 1.2174,                 1.7511,              0.0088021,              0.0088021,              0.0088021
                    124,                 1.1693,                0.93005,                 1.3991,                0.66029,                0.60866,                0.63906,                0.35199,                 1.4924,                 1.3113,                 1.7485,              0.0087922,              0.0087922,              0.0087922
                    125,                 1.1618,                0.92181,                 1.3919,                0.65576,                0.62969,                 0.6724,                0.38064,                 1.4844,                 1.2276,                 1.7611,              0.0087823,              0.0087823,              0.0087823
                    126,                 1.1565,                0.91931,                 1.3872,                0.67366,                0.62115,                0.67563,                0.37686,                  1.488,                 1.2176,                 1.7694,              0.0087724,              0.0087724,              0.0087724
                    127,                 1.1521,                0.90899,                 1.3984,                 0.6379,                0.64363,                0.67072,                0.37598,                  1.468,                 1.2271,                  1.763,              0.0087625,              0.0087625,              0.0087625
                    128,                 1.1471,                0.90434,                 1.3827,                0.62019,                0.64363,                 0.6578,                0.36939,                 1.4866,                  1.235,                 1.7776,              0.0087526,              0.0087526,              0.0087526
                    129,                  1.155,                0.90485,                 1.3891,                0.64389,                0.61865,                 0.6504,                0.37084,                 1.4899,                 1.2582,                 1.7676,              0.0087427,              0.0087427,              0.0087427
                    130,                 1.1469,                0.90926,                 1.3901,                0.68333,                 0.5945,                0.66278,                0.37392,                 1.4867,                 1.2542,                 1.7792,              0.0087328,              0.0087328,              0.0087328
                    131,                 1.1443,                0.90528,                 1.3797,                 0.6421,                0.62698,                 0.6706,                0.37854,                 1.4665,                 1.2497,                 1.7368,              0.0087229,              0.0087229,              0.0087229
                    132,                 1.1487,                0.89737,                 1.3837,                0.67253,                0.63099,                0.67953,                0.37599,                 1.4916,                 1.2245,                 1.7724,               0.008713,               0.008713,               0.008713
                    133,                 1.1491,                 0.9006,                  1.377,                0.64384,                0.61366,                0.65174,                0.36582,                 1.4734,                 1.2615,                 1.7502,              0.0087031,              0.0087031,              0.0087031
                    134,                 1.1399,                0.89224,                 1.3794,                0.63145,                0.64696,                0.66392,                0.37702,                 1.5009,                 1.2367,                 1.7871,              0.0086932,              0.0086932,              0.0086932
                    135,                 1.1264,                0.88834,                 1.3767,                0.66727,                0.62285,                0.66972,                0.37752,                 1.4846,                 1.2513,                 1.7527,              0.0086833,              0.0086833,              0.0086833
                    136,                 1.1324,                0.88619,                  1.376,                 0.6305,                0.64787,                 0.6687,                0.38029,                 1.4723,                 1.2325,                 1.7514,              0.0086734,              0.0086734,              0.0086734
                    137,                 1.1338,                 0.8854,                 1.3814,                0.65814,                0.62531,                0.67509,                0.38275,                  1.488,                 1.2323,                 1.7639,              0.0086635,              0.0086635,              0.0086635
                    138,                 1.1252,                0.88047,                 1.3709,                0.66233,                0.62864,                0.68121,                0.39138,                 1.4668,                 1.2077,                 1.7323,              0.0086536,              0.0086536,              0.0086536
                    139,                 1.1001,                0.84583,                 1.3434,                0.65433,                0.62698,                0.66624,                0.37476,                  1.492,                 1.2341,                  1.754,              0.0086437,              0.0086437,              0.0086437
                    140,                 1.1214,                0.85521,                 1.3592,                0.66999,                0.63863,                0.67658,                0.37879,                  1.485,                 1.2501,                 1.7608,              0.0086338,              0.0086338,              0.0086338
                    141,                 1.1205,                0.85929,                 1.3538,                0.67789,                0.60981,                0.67419,                0.37898,                 1.4943,                  1.222,                 1.7635,              0.0086239,              0.0086239,              0.0086239
                    142,                 1.1108,                0.86674,                 1.3602,                0.63291,                0.65695,                0.67103,                0.37516,                 1.4857,                 1.2323,                 1.7648,               0.008614,               0.008614,               0.008614
                    143,                 1.1186,                0.86617,                 1.3669,                0.65048,                 0.6378,                0.66753,                 0.3711,                 1.4891,                 1.2392,                 1.7673,              0.0086041,              0.0086041,              0.0086041
                    144,                 1.1093,                0.85391,                 1.3496,                 0.6965,                0.61338,                0.67383,                0.37828,                 1.5028,                 1.2432,                 1.7854,              0.0085942,              0.0085942,              0.0085942
                    145,                 1.1104,                0.84725,                 1.3558,                0.66618,                0.62365,                0.66923,                0.37797,                 1.4873,                 1.2282,                 1.7571,              0.0085843,              0.0085843,              0.0085843
                    146,                 1.1014,                0.84741,                 1.3455,                0.67536,                0.62614,                0.68164,                0.38575,                 1.4677,                 1.2086,                 1.7574,              0.0085744,              0.0085744,              0.0085744
                    147,                 1.1017,                0.84786,                 1.3482,                0.63661,                0.64912,                0.67102,                0.36901,                 1.5091,                  1.247,                 1.7906,              0.0085645,              0.0085645,              0.0085645
                    148,                 1.0964,                0.83948,                 1.3479,                0.66104,                 0.6453,                0.68645,                0.38797,                 1.4777,                 1.1981,                  1.784,              0.0085546,              0.0085546,              0.0085546
                    149,                 1.0892,                0.84144,                 1.3571,                0.68428,                0.60366,                0.67871,                0.38665,                 1.4732,                 1.2126,                 1.7655,              0.0085447,              0.0085447,              0.0085447
                    150,                  1.113,                0.85844,                 1.3537,                0.67791,                  0.602,                0.65906,                0.37342,                 1.4809,                 1.2314,                  1.748,              0.0085348,              0.0085348,              0.0085348
                    151,                 1.0878,                0.82898,                 1.3317,                 0.6571,                0.62864,                0.67536,                0.38347,                 1.5083,                 1.2237,                 1.7838,              0.0085249,              0.0085249,              0.0085249
                    152,                 1.1001,                0.84295,                 1.3537,                0.68999,                0.59617,                 0.6626,                0.37755,                 1.4891,                 1.2232,                 1.7624,               0.008515,               0.008515,               0.008515
