                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.5511,                 1.4868,                 1.7783,                0.54354,                0.56286,                0.56858,                0.30918,                 1.5404,                 1.5773,                 1.8544,              0.0095644,              0.0095644,              0.0095644
                     46,                 1.5591,                   1.47,                 1.7785,                0.53329,                0.55204,                0.55138,                 0.2942,                 1.5579,                  1.594,                 1.8705,              0.0095545,              0.0095545,              0.0095545
                     47,                 1.5462,                 1.4585,                 1.7602,                0.55592,                0.56619,                 0.5827,                0.31596,                 1.5575,                 1.4952,                 1.8717,              0.0095446,              0.0095446,              0.0095446
                     48,                 1.5445,                 1.4508,                 1.7442,                0.53467,                0.55287,                0.55671,                0.29442,                  1.539,                 1.5864,                 1.8577,              0.0095347,              0.0095347,              0.0095347
                     49,                 1.5407,                 1.4526,                  1.752,                  0.556,                0.51717,                 0.5464,                0.29625,                 1.5708,                 1.5692,                 1.8631,              0.0095248,              0.0095248,              0.0095248
                     50,                 1.5336,                  1.447,                 1.7501,                0.56045,                0.57543,                0.58833,                0.31468,                 1.5555,                 1.5544,                 1.8554,              0.0095149,              0.0095149,              0.0095149
                     51,                 1.5208,                 1.4409,                 1.7278,                0.57098,                0.55076,                0.58787,                 0.3164,                  1.558,                 1.5311,                 1.8612,               0.009505,               0.009505,               0.009505
                     52,                 1.5262,                 1.4253,                  1.734,                0.54701,                 0.5587,                0.57459,                0.31166,                 1.5601,                 1.5413,                 1.8621,              0.0094951,              0.0094951,              0.0094951
                     53,                  1.511,                 1.4132,                 1.7448,                0.56062,                0.58008,                0.57738,                0.31828,                  1.534,                 1.5116,                 1.8486,              0.0094852,              0.0094852,              0.0094852
                     54,                 1.5118,                 1.4186,                 1.7208,                0.56834,                0.55204,                0.58341,                0.31216,                 1.5607,                 1.4987,                  1.839,              0.0094753,              0.0094753,              0.0094753
                     55,                 1.5015,                 1.4015,                 1.7213,                0.56743,                 0.5637,                 0.5844,                0.32307,                 1.5329,                 1.4953,                 1.8441,              0.0094654,              0.0094654,              0.0094654
                     56,                 1.4889,                  1.416,                 1.7064,                0.56552,                0.55164,                0.56937,                0.30971,                 1.5568,                  1.533,                 1.8543,              0.0094555,              0.0094555,              0.0094555
                     57,                 1.5011,                 1.4122,                 1.7231,                0.59798,                0.54704,                0.59255,                0.32239,                 1.5443,                 1.4807,                  1.842,              0.0094456,              0.0094456,              0.0094456
                     58,                 1.5029,                 1.4098,                 1.7112,                0.60286,                0.56203,                0.58383,                0.32294,                 1.5214,                 1.4886,                 1.8266,              0.0094357,              0.0094357,              0.0094357
                     59,                 1.4879,                 1.3945,                 1.6981,                0.57388,                0.55955,                0.59138,                 0.3184,                 1.5275,                 1.4901,                 1.8355,              0.0094258,              0.0094258,              0.0094258
