                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                 1.2357,                 1.0319,                 1.5139,                0.59938,                0.63447,                0.61307,                0.34098,                 1.4713,                   1.38,                 1.8287,              0.0092575,              0.0092575,              0.0092575
                     77,                 1.2271,                  1.014,                 1.4955,                0.63074,                0.62579,                  0.658,                0.38066,                 1.4546,                 1.2997,                 1.7964,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.2123,                 1.0023,                 1.4786,                0.62516,                0.62281,                0.63733,                0.36554,                 1.5025,                 1.3169,                 1.8601,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.2022,                  1.012,                 1.4772,                0.67279,                  0.602,                0.66278,                0.38122,                 1.4581,                 1.2643,                 1.8096,              0.0092278,              0.0092278,              0.0092278
                     80,                  1.223,                 1.0138,                 1.4994,                0.63993,                 0.6428,                0.66811,                0.37535,                 1.4725,                 1.2925,                 1.8208,              0.0092179,              0.0092179,              0.0092179
                     81,                 1.2154,                0.99671,                 1.4755,                0.63115,                0.62547,                0.65608,                0.37573,                 1.4871,                 1.2937,                 1.8172,               0.009208,               0.009208,               0.009208
                     82,                 1.1943,                0.99065,                 1.4627,                0.64439,                 0.6428,                0.66716,                0.37898,                  1.466,                 1.2687,                 1.8066,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.1901,                0.96893,                 1.4621,                0.65921,                 0.6233,                0.66689,                0.37677,                 1.4794,                 1.2839,                 1.8195,              0.0091882,              0.0091882,              0.0091882
                     84,                 1.1917,                0.96636,                 1.4636,                0.67682,                 0.6045,                0.66836,                0.37587,                 1.4749,                 1.2852,                 1.8149,              0.0091783,              0.0091783,              0.0091783
                     85,                 1.2071,                0.97948,                 1.4697,                0.62728,                0.63339,                0.65825,                0.37661,                  1.484,                 1.3128,                 1.8314,              0.0091684,              0.0091684,              0.0091684
                     86,                 1.1768,                0.96488,                 1.4476,                0.65377,                0.62365,                0.66133,                0.36958,                 1.4931,                 1.2825,                 1.8395,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.1847,                0.94986,                 1.4477,                0.65019,                0.61596,                0.66603,                 0.3765,                 1.4771,                 1.3027,                 1.8184,              0.0091486,              0.0091486,              0.0091486
                     88,                 1.1787,                0.95362,                 1.4555,                0.60983,                0.63118,                0.65355,                0.37206,                 1.4687,                   1.29,                 1.8257,              0.0091387,              0.0091387,              0.0091387
                     89,                 1.1752,                0.94519,                 1.4451,                0.65974,                0.64414,                 0.6777,                0.38145,                 1.4817,                 1.2496,                 1.8156,              0.0091288,              0.0091288,              0.0091288
                     90,                 1.1709,                0.93249,                 1.4383,                0.66728,                0.61449,                0.67072,                0.38252,                 1.4917,                 1.2642,                 1.8364,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.1587,                0.93094,                 1.4447,                0.61581,                0.64863,                0.64963,                0.36394,                 1.4865,                  1.281,                  1.847,               0.009109,               0.009109,               0.009109
                     92,                 1.1553,                 0.9241,                 1.4342,                0.64124,                0.62698,                0.64665,                0.36253,                 1.4859,                  1.301,                 1.8436,              0.0090991,              0.0090991,              0.0090991
                     93,                 1.1596,                0.91951,                 1.4333,                 0.6515,                0.61032,                0.66042,                0.37302,                  1.478,                  1.287,                 1.8262,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.1549,                0.93443,                  1.434,                0.64832,                0.62474,                0.65018,                0.36711,                 1.4883,                 1.2825,                 1.8537,              0.0090793,              0.0090793,              0.0090793
                     95,                 1.1578,                0.93135,                 1.4242,                0.65999,                0.59367,                0.64589,                0.35909,                 1.5028,                 1.3218,                 1.8563,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.1562,                 0.9226,                 1.4219,                0.60836,                0.62987,                0.64089,                0.35984,                 1.4975,                 1.3041,                 1.8243,              0.0090595,              0.0090595,              0.0090595
                     97,                 1.1285,                0.89313,                 1.4091,                0.61537,                0.64742,                0.65323,                0.37036,                 1.4802,                 1.2876,                 1.8413,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.1334,                 0.9031,                 1.4098,                0.62193,                 0.6353,                0.64532,                0.36411,                 1.4945,                 1.2773,                 1.8576,              0.0090397,              0.0090397,              0.0090397
                     99,                 1.1287,                0.87903,                 1.4008,                0.63893,                0.62915,                0.64636,                 0.3606,                 1.5142,                 1.2768,                 1.8842,              0.0090298,              0.0090298,              0.0090298
                    100,                 1.1319,                0.89579,                 1.4123,                0.63181,                0.60699,                0.64563,                0.36889,                  1.494,                 1.2887,                 1.8481,              0.0090199,              0.0090199,              0.0090199
                    101,                 1.1167,                0.88258,                  1.399,                0.62824,                0.62781,                0.64737,                 0.3725,                 1.5058,                 1.3177,                 1.8862,                0.00901,                0.00901,                0.00901
                    102,                 1.1142,                0.87854,                 1.4045,                 0.6363,                 0.6162,                0.64196,                0.35777,                 1.4963,                   1.32,                 1.8612,              0.0090001,              0.0090001,              0.0090001
                    103,                 1.1047,                0.85538,                 1.3847,                0.61534,                0.63281,                0.64682,                0.37011,                 1.5069,                 1.2816,                 1.8615,              0.0089902,              0.0089902,              0.0089902
                    104,                  1.111,                0.87176,                 1.3971,                0.62301,                0.65222,                0.66115,                0.36847,                 1.4866,                 1.2819,                 1.8654,              0.0089803,              0.0089803,              0.0089803
                    105,                 1.1187,                0.87302,                  1.401,                0.62998,                0.61615,                0.63724,                0.35894,                 1.4972,                 1.2915,                 1.8801,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.1043,                0.86464,                 1.3947,                0.65271,                0.61032,                0.66262,                0.38152,                 1.4928,                 1.2858,                 1.8364,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.1004,                 0.8628,                 1.3916,                0.64401,                0.61307,                0.65072,                0.36654,                 1.4782,                 1.2785,                 1.8316,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.1089,                0.86301,                 1.3929,                0.64381,                0.61865,                 0.6547,                0.37077,                 1.5201,                  1.266,                 1.8821,              0.0089407,              0.0089407,              0.0089407
                    109,                 1.1097,                0.86362,                 1.3803,                0.67668,                 0.5995,                0.65425,                0.36011,                 1.5168,                 1.3041,                 1.9108,              0.0089308,              0.0089308,              0.0089308
                    110,                 1.1032,                 0.8485,                 1.3758,                0.67765,                0.60563,                0.64851,                0.35769,                 1.5141,                 1.2998,                 1.8868,              0.0089209,              0.0089209,              0.0089209
                    111,                 1.0905,                 0.8385,                 1.3718,                0.69212,                0.58201,                0.65842,                0.37657,                 1.4914,                 1.2737,                 1.8747,               0.008911,               0.008911,               0.008911
                    112,                 1.0899,                0.83967,                 1.3698,                0.69361,                0.60317,                0.65392,                0.36548,                 1.5003,                 1.2707,                 1.8811,              0.0089011,              0.0089011,              0.0089011
                    113,                 1.0854,                0.82562,                  1.362,                0.63038,                0.65695,                0.65837,                0.35915,                  1.527,                 1.2979,                 1.9162,              0.0088912,              0.0088912,              0.0088912
                    114,                  1.073,                 0.8156,                 1.3603,                0.67336,                 0.6059,                0.66901,                0.36783,                 1.5289,                 1.2978,                  1.897,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.0736,                0.81297,                 1.3512,                0.65439,                0.60699,                0.64485,                0.35447,                 1.5136,                 1.3231,                 1.8909,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.0832,                 0.8237,                 1.3705,                0.61206,                0.63364,                0.63049,                0.35312,                 1.5191,                 1.3191,                 1.9054,              0.0088615,              0.0088615,              0.0088615
                    117,                 1.0777,                0.82004,                 1.3545,                0.65797,                0.64446,                 0.6657,                0.38098,                 1.4838,                 1.2819,                 1.8793,              0.0088516,              0.0088516,              0.0088516
                    118,                 1.0604,                0.80889,                 1.3488,                0.65388,                0.63281,                0.65304,                0.37251,                 1.4825,                 1.2848,                 1.8692,              0.0088417,              0.0088417,              0.0088417
                    119,                 1.0505,                0.80224,                 1.3518,                0.67885,                0.60866,                0.65074,                 0.3704,                 1.5045,                 1.3088,                 1.8947,              0.0088318,              0.0088318,              0.0088318
                    120,                 1.0676,                0.80676,                 1.3583,                0.62574,                0.60976,                 0.6297,                0.35937,                 1.4893,                 1.3394,                 1.8612,              0.0088219,              0.0088219,              0.0088219
                    121,                 1.0678,                0.81354,                 1.3489,                0.65934,                0.61782,                0.63767,                0.36313,                 1.5273,                 1.3067,                 1.9183,               0.008812,               0.008812,               0.008812
                    122,                 1.0688,                0.80859,                 1.3541,                0.67103,                0.61948,                0.64627,                0.37272,                 1.4896,                   1.31,                 1.8886,              0.0088021,              0.0088021,              0.0088021
                    123,                 1.0364,                0.77652,                 1.3235,                0.64384,                0.64696,                  0.652,                0.37275,                 1.5025,                 1.2711,                 1.9062,              0.0087922,              0.0087922,              0.0087922
                    124,                 1.0431,                0.77448,                 1.3362,                0.62485,                0.65181,                0.65404,                0.37041,                 1.5136,                 1.2985,                 1.8826,              0.0087823,              0.0087823,              0.0087823
                    125,                 1.0568,                0.80216,                 1.3538,                0.63805,                0.65196,                0.66686,                0.36898,                 1.5198,                 1.2968,                 1.9009,              0.0087724,              0.0087724,              0.0087724
                    126,                 1.0491,                0.78357,                 1.3296,                 0.6333,                0.64779,                0.65806,                0.37083,                  1.526,                 1.3165,                 1.9157,              0.0087625,              0.0087625,              0.0087625
