                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                 1.0699,                 0.8029,                 1.3697,                 0.6463,                0.63748,                0.64921,                0.36702,                 1.5516,                 1.2983,                 1.9856,              0.0085645,              0.0085645,              0.0085645
                    147,                 1.0617,                0.81599,                 1.3646,                0.67141,                0.62698,                0.66271,                0.37181,                 1.5408,                  1.257,                 1.9567,              0.0085546,              0.0085546,              0.0085546
                    148,                  1.074,                 0.8183,                 1.3653,                0.67822,                0.61073,                0.65773,                0.37249,                 1.5451,                 1.2525,                 1.9706,              0.0085447,              0.0085447,              0.0085447
                    149,                 1.0649,                0.80383,                 1.3637,                0.65558,                0.62864,                0.66123,                0.37798,                 1.5568,                 1.2592,                 1.9936,              0.0085348,              0.0085348,              0.0085348
                    150,                 1.0637,                0.80612,                 1.3565,                0.67662,                0.61497,                0.66437,                0.37492,                 1.5405,                 1.2722,                 1.9244,              0.0085249,              0.0085249,              0.0085249
                    151,                 1.0551,                0.79661,                 1.3538,                0.68242,                0.60476,                0.65311,                0.36435,                 1.5203,                 1.2761,                 1.9353,               0.008515,               0.008515,               0.008515
                    152,                 1.0479,                0.78308,                 1.3497,                0.66568,                0.62614,                0.64844,                0.35958,                 1.5546,                 1.2806,                 1.9638,              0.0085051,              0.0085051,              0.0085051
                    153,                  1.051,                0.78034,                 1.3397,                0.67469,                0.63724,                0.66762,                0.38152,                 1.5241,                 1.2675,                 1.9209,              0.0084952,              0.0084952,              0.0084952
                    154,                 1.0545,                0.79375,                 1.3548,                0.68116,                0.60033,                0.65358,                0.36363,                 1.5381,                  1.275,                 1.9407,              0.0084853,              0.0084853,              0.0084853
                    155,                 1.0477,                0.77766,                 1.3423,                0.65418,                0.63697,                0.63612,                 0.3629,                 1.5651,                 1.2851,                 2.0197,              0.0084754,              0.0084754,              0.0084754
                    156,                 1.0538,                0.80058,                 1.3568,                0.67279,                0.60948,                 0.6481,                0.36966,                 1.5448,                 1.2962,                 1.9527,              0.0084655,              0.0084655,              0.0084655
                    157,                 1.0526,                 0.7917,                 1.3613,                0.69723,                0.59248,                0.65263,                0.37202,                 1.5235,                 1.2885,                 1.9188,              0.0084556,              0.0084556,              0.0084556
                    158,                 1.0444,                0.78338,                 1.3378,                0.67844,                0.61948,                0.64065,                0.36252,                 1.5663,                 1.3053,                 1.9816,              0.0084457,              0.0084457,              0.0084457
                    159,                  1.041,                 0.7876,                 1.3443,                0.65906,                0.61366,                0.64165,                 0.3721,                 1.5199,                 1.2896,                 1.9633,              0.0084358,              0.0084358,              0.0084358
                    160,                 1.0573,                0.80236,                 1.3643,                0.67675,                0.61282,                0.65373,                 0.3734,                 1.5552,                 1.3167,                 1.9592,              0.0084259,              0.0084259,              0.0084259
                    161,                 1.0554,                0.78311,                  1.352,                0.65566,                0.63031,                0.65443,                0.36809,                 1.5518,                 1.2926,                 1.9746,               0.008416,               0.008416,               0.008416
                    162,                 1.0441,                0.78414,                 1.3418,                0.66228,                0.60699,                0.65211,                0.36909,                 1.5196,                 1.3183,                 1.9244,              0.0084061,              0.0084061,              0.0084061
                    163,                 1.0291,                0.77544,                 1.3334,                0.65999,                0.61948,                 0.6461,                0.37376,                 1.5414,                 1.3282,                  1.961,              0.0083962,              0.0083962,              0.0083962
                    164,                 1.0347,                0.77491,                 1.3359,                 0.6602,                0.61449,                0.64975,                0.37232,                 1.5612,                 1.2729,                 1.9867,              0.0083863,              0.0083863,              0.0083863
                    165,                 1.0284,                0.77554,                 1.3313,                  0.687,                0.58118,                0.65128,                0.36762,                 1.5507,                 1.2999,                 1.9779,              0.0083764,              0.0083764,              0.0083764
                    166,                 1.0339,                0.77359,                 1.3437,                0.62904,                0.66028,                0.65386,                0.37549,                 1.5606,                 1.2848,                 2.0016,              0.0083665,              0.0083665,              0.0083665
                    167,                 1.0353,                0.76772,                 1.3319,                0.64284,                0.63197,                0.64393,                0.36711,                 1.5473,                 1.2821,                 1.9645,              0.0083566,              0.0083566,              0.0083566
                    168,                 1.0268,                0.76104,                 1.3292,                0.65824,                0.63507,                0.64719,                0.37206,                 1.5216,                 1.3106,                 1.9356,              0.0083467,              0.0083467,              0.0083467
                    169,                 1.0291,                 0.7559,                 1.3207,                0.65557,                0.62948,                0.64917,                0.36601,                 1.5345,                 1.3021,                 1.9465,              0.0083368,              0.0083368,              0.0083368
                    170,                 1.0221,                0.75376,                 1.3203,                0.67525,                0.62614,                0.64282,                0.36068,                 1.5738,                 1.2908,                 2.0153,              0.0083269,              0.0083269,              0.0083269
                    171,                 1.0279,                0.77104,                 1.3383,                0.66593,                0.63239,                0.65448,                0.37242,                 1.5574,                 1.2652,                 1.9694,               0.008317,               0.008317,               0.008317
                    172,                 1.0205,                0.76109,                 1.3237,                0.68251,                0.61532,                0.64857,                  0.357,                 1.5513,                 1.3476,                  2.005,              0.0083071,              0.0083071,              0.0083071
                    173,                 1.0184,                0.74878,                 1.3217,                0.65381,                0.63447,                 0.6369,                0.35786,                  1.575,                 1.3106,                 2.0049,              0.0082972,              0.0082972,              0.0082972
                    174,                 1.0146,                0.76252,                  1.325,                0.65206,                0.63197,                0.65718,                0.37469,                 1.5619,                  1.316,                 1.9866,              0.0082873,              0.0082873,              0.0082873
                    175,                 1.0165,                0.74459,                 1.3161,                0.68299,                0.60533,                0.64631,                 0.3673,                 1.5441,                 1.3027,                 1.9762,              0.0082774,              0.0082774,              0.0082774
                    176,                  1.009,                0.73906,                 1.3194,                0.68611,                0.60783,                0.64356,                 0.3685,                 1.5525,                 1.2913,                 1.9841,              0.0082675,              0.0082675,              0.0082675
                    177,                 1.0202,                0.74098,                 1.3172,                0.67242,                0.63447,                0.65288,                0.36749,                 1.5546,                 1.3056,                 1.9713,              0.0082576,              0.0082576,              0.0082576
                    178,                 1.0101,                 0.7452,                 1.3199,                0.64544,                0.65178,                0.65129,                0.36787,                   1.56,                 1.2898,                 2.0031,              0.0082477,              0.0082477,              0.0082477
                    179,                 1.0041,                0.72955,                 1.3083,                0.65155,                  0.629,                0.64596,                0.36475,                 1.5588,                  1.276,                 2.0241,              0.0082378,              0.0082378,              0.0082378
                    180,                 1.0077,                0.74279,                 1.3138,                0.67946,                0.61773,                0.65855,                0.37722,                  1.546,                 1.2759,                 1.9649,              0.0082279,              0.0082279,              0.0082279
                    181,                 1.0028,                0.73769,                 1.3102,                 0.6946,                0.59617,                 0.6536,                0.36373,                 1.5669,                 1.2696,                 2.0121,               0.008218,               0.008218,               0.008218
                    182,                 1.0055,                0.74474,                 1.3081,                 0.6113,                0.67444,                0.64722,                0.36685,                 1.5695,                 1.2728,                 2.0119,              0.0082081,              0.0082081,              0.0082081
                    183,                 1.0104,                0.72909,                 1.3059,                0.64317,                0.64083,                0.65784,                0.37027,                 1.5611,                 1.2656,                 1.9879,              0.0081982,              0.0081982,              0.0081982
                    184,                0.98765,                0.71711,                 1.2968,                0.68291,                  0.633,                0.66035,                0.36846,                 1.5785,                 1.2834,                 2.0137,              0.0081883,              0.0081883,              0.0081883
                    185,                0.99355,                0.72921,                  1.301,                0.62616,                0.66195,                0.65436,                0.36626,                 1.5802,                  1.268,                 2.0562,              0.0081784,              0.0081784,              0.0081784
                    186,                0.98972,                0.73338,                 1.3099,                0.63642,                0.66316,                0.64945,                 0.3684,                 1.5789,                 1.2878,                 2.0376,              0.0081685,              0.0081685,              0.0081685
                    187,                0.99266,                0.71917,                 1.3049,                0.66307,                0.62448,                0.65159,                0.36143,                 1.5869,                 1.3212,                  2.034,              0.0081586,              0.0081586,              0.0081586
                    188,                0.98994,                 0.7224,                 1.3018,                0.65856,                0.63197,                0.65376,                0.36666,                  1.578,                 1.3059,                 2.0062,              0.0081487,              0.0081487,              0.0081487
                    189,                 0.9899,                0.72054,                 1.3053,                0.68121,                 0.6045,                0.64519,                0.36911,                 1.5697,                 1.3181,                 1.9892,              0.0081388,              0.0081388,              0.0081388
                    190,                0.97744,                0.71324,                 1.2908,                0.66299,                0.61782,                0.64223,                0.36451,                 1.5929,                 1.3417,                 2.0425,              0.0081289,              0.0081289,              0.0081289
                    191,                0.97936,                0.72433,                 1.3018,                0.66829,                0.62198,                0.64681,                0.35878,                 1.5977,                 1.3288,                 2.0625,               0.008119,               0.008119,               0.008119
                    192,                0.98056,                0.71115,                 1.2819,                0.65435,                0.64863,                0.64264,                0.35028,                 1.5966,                 1.3131,                 2.0482,              0.0081091,              0.0081091,              0.0081091
                    193,                 0.9848,                0.71442,                 1.2901,                0.60962,                0.67444,                0.64476,                0.36681,                 1.6055,                 1.3018,                 2.0726,              0.0080992,              0.0080992,              0.0080992
                    194,                0.96338,                0.69944,                 1.2633,                0.62809,                0.64966,                0.64939,                 0.3669,                 1.5967,                 1.2964,                 2.0583,              0.0080893,              0.0080893,              0.0080893
                    195,                0.97391,                0.69741,                 1.2873,                0.66428,                0.63101,                0.65595,                0.36478,                 1.6276,                 1.3249,                 2.0861,              0.0080794,              0.0080794,              0.0080794
                    196,                0.97361,                 0.7033,                 1.2816,                0.63852,                0.65112,                0.63934,                0.36066,                 1.5905,                 1.3232,                 2.0496,              0.0080695,              0.0080695,              0.0080695
                    197,                0.97309,                0.69639,                 1.2884,                0.67749,                0.61615,                0.65612,                  0.372,                 1.5812,                 1.3147,                 2.0423,              0.0080596,              0.0080596,              0.0080596
                    198,                0.97065,                0.69477,                 1.2745,                0.68744,                0.60434,                0.64147,                0.37077,                 1.5803,                  1.331,                 2.0327,              0.0080497,              0.0080497,              0.0080497
                    199,                0.96977,                0.70707,                 1.2871,                0.66483,                0.62595,                0.65568,                0.37264,                 1.5801,                 1.3276,                 2.0287,              0.0080398,              0.0080398,              0.0080398
                    200,                 0.9665,                 0.6798,                  1.274,                0.67189,                0.61552,                 0.6464,                0.36947,                 1.5968,                 1.2811,                 2.0697,              0.0080299,              0.0080299,              0.0080299
                    201,                0.96979,                0.69012,                 1.2851,                0.66065,                0.62281,                0.64089,                0.36192,                 1.5899,                 1.3121,                 2.0452,                0.00802,                0.00802,                0.00802
                    202,                0.97227,                0.69405,                 1.2713,                0.62351,                0.64779,                0.64213,                0.36517,                 1.5472,                 1.3111,                 2.0031,              0.0080101,              0.0080101,              0.0080101
                    203,                 0.9612,                0.68821,                 1.2697,                0.63082,                0.64446,                0.64385,                 0.3595,                  1.591,                 1.3272,                 2.0539,              0.0080002,              0.0080002,              0.0080002
                    204,                0.97039,                0.69251,                 1.2797,                0.62795,                0.68776,                 0.6636,                0.38285,                 1.5691,                 1.2939,                 2.0463,              0.0079903,              0.0079903,              0.0079903
                    205,                0.96965,                 0.6873,                 1.2808,                0.67433,                0.62755,                0.65883,                0.37056,                  1.587,                 1.2797,                 2.0548,              0.0079804,              0.0079804,              0.0079804
                    206,                0.96715,                0.68259,                  1.268,                0.67957,                 0.6304,                0.66868,                0.37639,                 1.5811,                 1.2549,                 2.0421,              0.0079705,              0.0079705,              0.0079705
                    207,                0.95469,                0.69219,                 1.2754,                  0.649,                0.65445,                0.65563,                0.37037,                 1.6002,                 1.2933,                  2.075,              0.0079606,              0.0079606,              0.0079606
                    208,                0.94876,                0.67495,                 1.2614,                0.68424,                 0.6297,                0.65289,                0.36856,                  1.612,                 1.2996,                 2.1254,              0.0079507,              0.0079507,              0.0079507
                    209,                0.94997,                0.67533,                 1.2682,                0.67155,                0.63697,                0.66587,                0.36903,                 1.6066,                 1.2703,                 2.0909,              0.0079408,              0.0079408,              0.0079408
                    210,                0.97325,                0.69531,                 1.2773,                 0.6398,                 0.6611,                0.65824,                0.36969,                 1.5974,                 1.2897,                  2.074,              0.0079309,              0.0079309,              0.0079309
                    211,                0.95439,                 0.6739,                 1.2669,                0.63594,                0.66861,                0.65973,                0.37252,                 1.5957,                 1.3024,                 2.0964,               0.007921,               0.007921,               0.007921
                    212,                0.94045,                0.65987,                  1.253,                0.65555,                0.64446,                  0.657,                0.37102,                 1.5662,                 1.2885,                 2.0157,              0.0079111,              0.0079111,              0.0079111
                    213,                0.94735,                0.66991,                 1.2634,                0.68404,                0.62531,                0.64643,                0.36938,                 1.5742,                 1.3115,                 2.0439,              0.0079012,              0.0079012,              0.0079012
                    214,                 0.9355,                0.66339,                  1.249,                0.66015,                 0.6836,                0.67053,                0.37507,                 1.5843,                 1.2521,                 2.0681,              0.0078913,              0.0078913,              0.0078913
                    215,                0.94077,                0.65867,                 1.2502,                0.67385,                0.64863,                0.66528,                0.37303,                 1.5843,                 1.2873,                 2.0692,              0.0078814,              0.0078814,              0.0078814
                    216,                0.93453,                 0.6597,                 1.2531,                0.68322,                0.65189,                0.66216,                0.37944,                 1.5624,                 1.2631,                 2.0324,              0.0078715,              0.0078715,              0.0078715
                    217,                0.94259,                0.67451,                 1.2596,                   0.68,                0.63281,                0.65835,                0.36822,                 1.6124,                 1.3179,                 2.0736,              0.0078616,              0.0078616,              0.0078616
                    218,                 0.9512,                0.67266,                 1.2653,                0.67032,                 0.6353,                0.64573,                0.35926,                 1.6083,                 1.3279,                 2.1027,              0.0078517,              0.0078517,              0.0078517
                    219,                0.93892,                0.67395,                 1.2676,                0.67223,                0.62448,                 0.6485,                 0.3686,                 1.6079,                 1.2795,                  2.089,              0.0078418,              0.0078418,              0.0078418
                    220,                0.93984,                 0.6607,                 1.2522,                0.65691,                0.64088,                0.65329,                0.37009,                 1.5973,                 1.3202,                 2.0819,              0.0078319,              0.0078319,              0.0078319
                    221,                0.94649,                0.65235,                 1.2501,                0.68393,                0.62948,                0.66101,                0.37506,                 1.5783,                 1.3562,                 2.0216,               0.007822,               0.007822,               0.007822
                    222,                0.94317,                0.66741,                 1.2615,                0.62841,                0.65196,                0.64432,                0.36614,                 1.5878,                 1.3071,                 2.0442,              0.0078121,              0.0078121,              0.0078121
                    223,                 0.9402,                0.66324,                 1.2548,                0.68008,                0.63013,                0.65259,                 0.3734,                 1.6063,                 1.2751,                 2.0779,              0.0078022,              0.0078022,              0.0078022
                    224,                0.92251,                0.65942,                 1.2424,                0.63269,                0.67277,                 0.6566,                0.36653,                 1.6233,                 1.3061,                 2.1015,              0.0077923,              0.0077923,              0.0077923
                    225,                0.92671,                0.64055,                 1.2372,                0.67342,                 0.6428,                0.64455,                0.36291,                 1.6168,                  1.323,                 2.0907,              0.0077824,              0.0077824,              0.0077824
                    226,                0.93225,                0.65848,                 1.2488,                0.63172,                0.67194,                0.65714,                0.36627,                 1.6106,                 1.3206,                 2.0705,              0.0077725,              0.0077725,              0.0077725
                    227,                0.93192,                0.64992,                 1.2458,                0.65099,                0.64696,                0.64556,                0.35797,                 1.6176,                 1.3181,                 2.1194,              0.0077626,              0.0077626,              0.0077626
                    228,                 0.9278,                0.64452,                  1.243,                0.66085,                0.62948,                0.64051,                0.36365,                 1.6101,                 1.3502,                 2.0851,              0.0077527,              0.0077527,              0.0077527
                    229,                0.93643,                 0.6513,                 1.2443,                 0.6553,                0.63473,                0.64714,                0.36449,                 1.5993,                 1.3235,                 2.0771,              0.0077428,              0.0077428,              0.0077428
                    230,                0.92338,                0.63683,                 1.2382,                0.63958,                0.64197,                0.65236,                0.36935,                 1.6002,                 1.3336,                  2.072,              0.0077329,              0.0077329,              0.0077329
                    231,                0.93128,                0.66219,                 1.2471,                0.67644,                0.63697,                0.64655,                0.36017,                 1.6305,                 1.2829,                 2.1488,               0.007723,               0.007723,               0.007723
                    232,                0.92391,                0.65396,                 1.2485,                0.67108,                0.62345,                0.63602,                0.36277,                 1.6123,                 1.3368,                 2.1403,              0.0077131,              0.0077131,              0.0077131
                    233,                0.92617,                0.65274,                 1.2422,                0.67801,                0.63468,                0.64553,                0.36386,                 1.5944,                 1.3211,                 2.0986,              0.0077032,              0.0077032,              0.0077032
                    234,                0.92055,                0.63979,                 1.2365,                0.66647,                0.62893,                0.64375,                0.36828,                 1.5768,                 1.3123,                 2.0459,              0.0076933,              0.0076933,              0.0076933
                    235,                0.93665,                0.66109,                 1.2551,                0.66135,                0.63906,                0.64495,                0.36304,                 1.5959,                 1.3306,                 2.0461,              0.0076834,              0.0076834,              0.0076834
                    236,                0.91923,                0.64414,                  1.241,                0.67164,                 0.6378,                 0.6507,                0.36671,                 1.5863,                 1.2991,                 2.0608,              0.0076735,              0.0076735,              0.0076735
                    237,                0.91575,                0.63952,                 1.2343,                0.66498,                0.64197,                0.65604,                 0.3734,                 1.5991,                 1.2797,                 2.0984,              0.0076636,              0.0076636,              0.0076636
                    238,                0.92534,                0.65201,                 1.2437,                0.67865,                0.62781,                0.64829,                0.36443,                   1.62,                  1.332,                 2.0944,              0.0076537,              0.0076537,              0.0076537
                    239,                0.91147,                0.64171,                  1.231,                0.63834,                0.67111,                0.64786,                0.36254,                 1.6039,                 1.3063,                   2.11,              0.0076438,              0.0076438,              0.0076438
                    240,                0.90693,                0.63584,                 1.2317,                0.68727,                0.61532,                0.65416,                0.37184,                 1.6032,                 1.3162,                 2.1072,              0.0076339,              0.0076339,              0.0076339
                    241,                0.92173,                0.64645,                 1.2411,                 0.6689,                0.62448,                0.63109,                0.35702,                 1.6107,                 1.3233,                 2.1212,               0.007624,               0.007624,               0.007624
                    242,                0.89997,                0.62423,                 1.2208,                0.69557,                0.62115,                0.65043,                0.36501,                 1.6185,                 1.2696,                 2.1285,              0.0076141,              0.0076141,              0.0076141
                    243,                0.91258,                0.64072,                  1.245,                0.67095,                0.63697,                0.65408,                0.36967,                 1.6096,                 1.2891,                  2.104,              0.0076042,              0.0076042,              0.0076042
                    244,                  0.906,                0.63308,                 1.2277,                0.63366,                0.66778,                0.64859,                0.36385,                 1.5957,                 1.2877,                 2.0666,              0.0075943,              0.0075943,              0.0075943
                    245,                0.90278,                 0.6237,                 1.2157,                 0.6841,                0.63031,                0.64485,                0.35965,                 1.6241,                 1.3039,                 2.1048,              0.0075844,              0.0075844,              0.0075844
                    246,                0.91216,                0.63564,                 1.2365,                0.70715,                0.61449,                0.65426,                0.36545,                 1.6364,                 1.3282,                 2.1508,              0.0075745,              0.0075745,              0.0075745
                    247,                0.89424,                0.62022,                 1.2196,                0.67161,                0.63007,                0.65535,                0.37083,                 1.6104,                 1.2921,                 2.1283,              0.0075646,              0.0075646,              0.0075646
                    248,                0.90989,                0.63325,                  1.233,                0.68382,                0.63927,                0.65791,                0.37261,                 1.6081,                 1.2692,                 2.1015,              0.0075547,              0.0075547,              0.0075547
                    249,                0.90097,                0.62385,                 1.2182,                0.68195,                0.64986,                 0.6598,                0.37108,                 1.6107,                 1.2685,                 2.1145,              0.0075448,              0.0075448,              0.0075448
                    250,                0.89549,                0.62224,                 1.2219,                 0.7066,                0.64363,                0.65768,                0.36405,                 1.5926,                 1.2581,                 2.0917,              0.0075349,              0.0075349,              0.0075349
                    251,                0.89787,                0.62055,                  1.224,                0.67747,                0.65529,                0.65581,                0.36896,                 1.5969,                 1.3027,                  2.096,               0.007525,               0.007525,               0.007525
                    252,                0.90324,                0.61107,                 1.2203,                0.70128,                0.63725,                0.66134,                0.36671,                 1.6218,                 1.2944,                  2.131,              0.0075151,              0.0075151,              0.0075151
                    253,                0.88711,                0.61942,                 1.2151,                0.66862,                 0.6403,                0.65458,                 0.3687,                 1.6077,                 1.3007,                 2.1142,              0.0075052,              0.0075052,              0.0075052
                    254,                0.88882,                 0.6151,                 1.2192,                0.64405,                0.64696,                0.64413,                0.36015,                 1.6082,                 1.3292,                 2.1286,              0.0074953,              0.0074953,              0.0074953
                    255,                0.90152,                0.61822,                 1.2243,                0.66711,                0.62948,                0.63843,                0.36418,                 1.6177,                 1.3162,                 2.1299,              0.0074854,              0.0074854,              0.0074854
                    256,                0.89475,                0.61622,                 1.2136,                0.67729,                0.65279,                0.65269,                0.37103,                 1.5896,                  1.296,                 2.1409,              0.0074755,              0.0074755,              0.0074755
                    257,                0.89709,                0.61839,                 1.2263,                0.65221,                0.65112,                0.64314,                0.36931,                 1.5828,                 1.3236,                 2.1364,              0.0074656,              0.0074656,              0.0074656
                    258,                0.89366,                0.62216,                 1.2213,                0.66998,                0.63863,                0.64864,                0.36581,                  1.581,                 1.3416,                 2.0918,              0.0074557,              0.0074557,              0.0074557
                    259,                0.88476,                0.61157,                 1.2021,                0.67705,                0.62698,                0.63448,                0.36167,                 1.5973,                 1.3321,                 2.1152,              0.0074458,              0.0074458,              0.0074458
                    260,                0.88897,                0.61264,                 1.2002,                0.66614,                0.64363,                0.64472,                0.37005,                  1.591,                 1.3237,                 2.0993,              0.0074359,              0.0074359,              0.0074359
                    261,                0.88657,                0.62443,                 1.2231,                0.67925,                 0.6048,                0.64375,                  0.358,                 1.6211,                 1.2933,                 2.1244,               0.007426,               0.007426,               0.007426
                    262,                0.88111,                0.60238,                 1.2022,                0.65834,                0.64446,                0.65527,                0.37239,                 1.5976,                 1.2896,                 2.0776,              0.0074161,              0.0074161,              0.0074161
                    263,                0.88346,                0.61359,                 1.2137,                0.69462,                0.61948,                0.64617,                0.36098,                 1.5945,                 1.3239,                 2.1091,              0.0074062,              0.0074062,              0.0074062
                    264,                0.88476,                0.61778,                 1.2108,                0.69544,                0.63502,                0.65175,                0.36479,                 1.5967,                 1.3161,                 2.1028,              0.0073963,              0.0073963,              0.0073963
                    265,                 0.8781,                0.59883,                 1.2012,                0.68332,                0.64363,                0.65017,                0.36731,                 1.6066,                  1.309,                  2.088,              0.0073864,              0.0073864,              0.0073864
                    266,                0.87289,                0.59469,                 1.1948,                0.66315,                0.66028,                0.65142,                0.36576,                 1.6264,                 1.3183,                 2.1489,              0.0073765,              0.0073765,              0.0073765
                    267,                0.88268,                0.60745,                 1.2135,                0.65493,                0.66531,                 0.6501,                 0.3708,                 1.6062,                 1.3097,                 2.1494,              0.0073666,              0.0073666,              0.0073666
                    268,                0.89229,                0.61409,                 1.2095,                0.65357,                0.65612,                0.65499,                0.36753,                 1.6024,                 1.2972,                 2.1175,              0.0073567,              0.0073567,              0.0073567
                    269,                0.88023,                0.59662,                 1.1945,                0.67908,                0.64446,                0.65313,                0.36492,                 1.6098,                 1.3003,                 2.1117,              0.0073468,              0.0073468,              0.0073468
                    270,                0.87657,                0.60855,                 1.2015,                0.68192,                0.64197,                0.65078,                0.37171,                 1.5938,                 1.3258,                 2.0854,              0.0073369,              0.0073369,              0.0073369
                    271,                0.87541,                0.59618,                  1.198,                0.66329,                0.62822,                0.64452,                0.36719,                 1.5836,                 1.3009,                 2.0822,               0.007327,               0.007327,               0.007327
                    272,                0.87394,                0.60645,                 1.2014,                0.65036,                0.63965,                0.62481,                0.35378,                  1.623,                 1.3355,                 2.1534,              0.0073171,              0.0073171,              0.0073171
                    273,                0.86735,                0.59897,                 1.1997,                0.63759,                0.66278,                0.64308,                 0.3627,                 1.6322,                 1.3003,                 2.1926,              0.0073072,              0.0073072,              0.0073072
                    274,                0.86658,                0.60334,                 1.1986,                0.67274,                0.60933,                0.64008,                0.35907,                 1.6169,                 1.3075,                 2.1746,              0.0072973,              0.0072973,              0.0072973
                    275,                0.87302,                0.59328,                 1.1982,                0.66349,                0.63614,                0.65115,                0.37337,                 1.6246,                  1.297,                 2.1818,              0.0072874,              0.0072874,              0.0072874
                    276,                0.86526,                0.60405,                 1.1996,                0.67275,                0.63114,                 0.6466,                0.37486,                  1.615,                 1.3094,                 2.1555,              0.0072775,              0.0072775,              0.0072775
                    277,                0.85615,                0.59415,                  1.187,                0.66076,                0.62614,                0.64626,                0.36836,                 1.6246,                 1.3272,                  2.178,              0.0072676,              0.0072676,              0.0072676
                    278,                0.86775,                0.60081,                 1.2055,                0.66988,                0.64034,                0.64182,                0.36428,                 1.6246,                 1.3368,                 2.1661,              0.0072577,              0.0072577,              0.0072577
                    279,                0.86934,                0.58407,                 1.1952,                 0.6489,                0.65094,                0.63388,                0.35612,                 1.6349,                 1.3343,                 2.1601,              0.0072478,              0.0072478,              0.0072478
                    280,                0.86237,                0.58713,                  1.192,                0.66536,                0.64197,                0.64662,                0.36789,                 1.6203,                 1.3332,                 2.1452,              0.0072379,              0.0072379,              0.0072379
                    281,                0.86399,                 0.5975,                 1.1979,                0.65477,                0.65779,                0.64118,                0.36105,                 1.6274,                 1.3392,                 2.1456,               0.007228,               0.007228,               0.007228
                    282,                0.87113,                0.60097,                 1.2018,                0.66509,                0.65945,                 0.6583,                0.37371,                  1.591,                 1.2723,                 2.0956,              0.0072181,              0.0072181,              0.0072181
                    283,                0.85534,                0.57705,                 1.1782,                0.65863,                0.65279,                0.65415,                0.36885,                 1.6166,                 1.2878,                 2.1635,              0.0072082,              0.0072082,              0.0072082
                    284,                0.86258,                0.59234,                 1.1982,                0.66339,                0.63863,                0.64332,                0.36517,                 1.6178,                 1.2795,                 2.1556,              0.0071983,              0.0071983,              0.0071983
                    285,                0.85969,                0.59045,                 1.1914,                0.67006,                0.62531,                0.63985,                0.36756,                 1.6069,                 1.3286,                 2.1416,              0.0071884,              0.0071884,              0.0071884
                    286,                0.87312,                0.58632,                  1.194,                 0.6624,                0.64363,                0.64474,                0.36485,                 1.6227,                 1.3057,                 2.1623,              0.0071785,              0.0071785,              0.0071785
                    287,                0.84018,                0.57015,                 1.1702,                 0.6641,                0.62614,                0.63786,                0.36335,                  1.622,                 1.3075,                 2.1528,              0.0071686,              0.0071686,              0.0071686
                    288,                 0.8551,                0.58637,                 1.1908,                0.66899,                0.63197,                0.63939,                0.37124,                 1.6244,                 1.3228,                 2.1513,              0.0071587,              0.0071587,              0.0071587
                    289,                0.85395,                 0.5772,                 1.1861,                0.66089,                0.63863,                 0.6366,                0.36913,                 1.6238,                 1.3097,                 2.1586,              0.0071488,              0.0071488,              0.0071488
                    290,                0.85856,                0.58241,                 1.1952,                0.66057,                0.66112,                0.64673,                0.37439,                 1.6396,                 1.2974,                 2.2055,              0.0071389,              0.0071389,              0.0071389
                    291,                0.84773,                0.58048,                 1.1761,                0.66338,                0.65309,                0.65074,                 0.3727,                 1.6044,                 1.3082,                 2.1578,               0.007129,               0.007129,               0.007129
                    292,                0.85518,                0.57507,                 1.1866,                0.63214,                0.66445,                0.64322,                0.36342,                 1.6299,                 1.2919,                  2.187,              0.0071191,              0.0071191,              0.0071191
                    293,                0.84928,                0.58177,                 1.1819,                 0.6305,                0.65862,                0.64243,                0.36614,                 1.6311,                 1.2706,                 2.1689,              0.0071092,              0.0071092,              0.0071092
                    294,                 0.8513,                0.57245,                 1.1902,                0.65237,                 0.6547,                0.64703,                0.36453,                 1.6226,                 1.3036,                 2.1454,              0.0070993,              0.0070993,              0.0070993
                    295,                0.85886,                0.59259,                 1.1897,                0.65733,                0.65326,                0.64503,                0.36685,                 1.6263,                 1.3054,                 2.1613,              0.0070894,              0.0070894,              0.0070894
                    296,                 0.8509,                0.57778,                 1.1868,                0.68178,                0.64446,                0.64628,                 0.3641,                 1.6158,                 1.3008,                 2.1588,              0.0070795,              0.0070795,              0.0070795
                    297,                0.84025,                0.57289,                 1.1692,                0.66419,                0.64946,                0.63818,                0.35896,                 1.6225,                 1.3245,                 2.1565,              0.0070696,              0.0070696,              0.0070696
                    298,                0.84504,                0.57802,                 1.1742,                0.70389,                0.61032,                0.63844,                0.36752,                 1.6235,                 1.3144,                 2.1469,              0.0070597,              0.0070597,              0.0070597
                    299,                0.84045,                0.57148,                  1.169,                0.68365,                0.62281,                 0.6367,                0.36693,                 1.6176,                 1.3074,                  2.166,              0.0070498,              0.0070498,              0.0070498
                    300,                0.85805,                0.58741,                 1.1932,                0.67366,                0.63281,                0.63732,                0.36243,                 1.6257,                 1.3324,                 2.1604,              0.0070399,              0.0070399,              0.0070399
