                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                  1.548,                 1.4583,                 1.8058,                0.54897,                0.52597,                  0.548,                0.29258,                 1.5517,                 1.5721,                 1.9165,              0.0096436,              0.0096436,              0.0096436
                     38,                 1.5373,                 1.4338,                 1.7969,                0.53692,                0.56476,                0.55637,                0.29174,                 1.6068,                 1.5403,                 1.9647,              0.0096337,              0.0096337,              0.0096337
                     39,                 1.5357,                 1.4535,                 1.7923,                0.54724,                0.56619,                0.57227,                0.30621,                 1.5588,                 1.5546,                 1.9042,              0.0096238,              0.0096238,              0.0096238
                     40,                 1.5425,                 1.4389,                 1.7985,                0.55829,                0.58035,                0.57748,                0.30374,                 1.5676,                 1.5981,                 1.9227,              0.0096139,              0.0096139,              0.0096139
                     41,                 1.5159,                 1.4396,                 1.7727,                0.58721,                0.55953,                0.58427,                0.31902,                 1.5675,                 1.5092,                 1.9125,               0.009604,               0.009604,               0.009604
                     42,                 1.5077,                 1.4144,                  1.769,                0.60217,                0.54704,                0.58825,                0.32438,                 1.5381,                 1.5126,                 1.8991,              0.0095941,              0.0095941,              0.0095941
                     43,                 1.5118,                 1.4144,                 1.7684,                0.54102,                0.55204,                0.55635,                0.29907,                 1.5541,                 1.5539,                 1.8927,              0.0095842,              0.0095842,              0.0095842
                     44,                 1.5095,                 1.4187,                 1.7425,                0.55315,                0.56953,                0.57231,                0.31237,                 1.5333,                 1.5182,                 1.8943,              0.0095743,              0.0095743,              0.0095743
                     45,                  1.495,                 1.4128,                 1.7576,                0.58964,                0.55537,                0.59299,                0.32186,                 1.5365,                 1.4849,                 1.8801,              0.0095644,              0.0095644,              0.0095644
                     46,                 1.5015,                 1.3938,                 1.7573,                0.58607,                0.56469,                0.58958,                0.32124,                 1.5118,                 1.4609,                 1.8553,              0.0095545,              0.0095545,              0.0095545
                     47,                 1.4887,                 1.3857,                 1.7473,                0.58915,                0.55878,                0.59301,                0.32416,                 1.5281,                  1.478,                 1.8828,              0.0095446,              0.0095446,              0.0095446
                     48,                 1.4905,                 1.3735,                 1.7243,                0.57688,                0.55853,                  0.585,                0.32114,                 1.5139,                 1.4756,                 1.8728,              0.0095347,              0.0095347,              0.0095347
                     49,                 1.4813,                 1.3798,                 1.7308,                0.57227,                0.56703,                0.58769,                0.31754,                 1.5172,                 1.4766,                  1.855,              0.0095248,              0.0095248,              0.0095248
                     50,                 1.4742,                 1.3724,                 1.7295,                0.58034,                0.57801,                0.59944,                0.32238,                 1.5475,                 1.4504,                 1.9074,              0.0095149,              0.0095149,              0.0095149
                     51,                  1.465,                  1.363,                 1.7134,                0.56768,                0.57535,                0.59435,                0.32824,                 1.5115,                 1.4523,                 1.8611,               0.009505,               0.009505,               0.009505
                     52,                 1.4727,                 1.3613,                 1.7102,                0.58344,                0.57119,                0.59993,                0.32981,                 1.5251,                 1.4504,                 1.8567,              0.0094951,              0.0094951,              0.0094951
                     53,                 1.4565,                 1.3367,                 1.7222,                0.59179,                0.57452,                0.58807,                0.32253,                 1.5177,                 1.4423,                 1.8621,              0.0094852,              0.0094852,              0.0094852
                     54,                 1.4596,                 1.3335,                 1.7031,                0.57792,                0.58484,                0.59931,                0.32709,                 1.5281,                 1.4342,                 1.8828,              0.0094753,              0.0094753,              0.0094753
                     55,                   1.45,                 1.3226,                 1.7042,                0.56508,                0.58451,                0.59305,                 0.3219,                 1.5289,                 1.4321,                 1.8686,              0.0094654,              0.0094654,              0.0094654
                     56,                  1.438,                 1.3371,                 1.6892,                0.56456,                0.57868,                0.58681,                0.31103,                 1.5614,                 1.4994,                 1.8927,              0.0094555,              0.0094555,              0.0094555
                     57,                 1.4477,                 1.3265,                 1.7117,                 0.5527,                0.57868,                0.58328,                 0.3198,                 1.5207,                 1.4909,                 1.8573,              0.0094456,              0.0094456,              0.0094456
                     58,                 1.4506,                 1.3298,                 1.6913,                0.56137,                0.58823,                0.59843,                0.33425,                 1.4982,                 1.4215,                 1.8428,              0.0094357,              0.0094357,              0.0094357
                     59,                 1.4378,                 1.3133,                 1.6832,                 0.5798,                  0.602,                0.59712,                0.32702,                 1.5045,                 1.4264,                 1.8517,              0.0094258,              0.0094258,              0.0094258
                     60,                 1.4332,                 1.3135,                 1.6892,                0.57987,                0.58285,                0.60012,                 0.3289,                 1.4951,                 1.4495,                 1.8315,              0.0094159,              0.0094159,              0.0094159
                     61,                 1.4368,                 1.3221,                  1.698,                0.59114,                0.56461,                0.60384,                0.33318,                 1.5404,                 1.4374,                 1.8804,               0.009406,               0.009406,               0.009406
                     62,                 1.4231,                  1.303,                 1.6715,                 0.5804,                0.57535,                0.60104,                0.33496,                 1.4955,                 1.4176,                 1.8465,              0.0093961,              0.0093961,              0.0093961
                     63,                 1.4268,                 1.2886,                  1.672,                0.58885,                0.59617,                0.61601,                0.33925,                 1.4966,                 1.4046,                 1.8316,              0.0093862,              0.0093862,              0.0093862
                     64,                 1.4233,                 1.2939,                 1.6686,                0.60529,                0.58098,                0.61709,                0.33524,                 1.4989,                 1.3918,                 1.8281,              0.0093763,              0.0093763,              0.0093763
                     65,                 1.4345,                 1.2966,                 1.6753,                0.58947,                0.58784,                0.62026,                 0.3393,                 1.4814,                 1.4156,                 1.8312,              0.0093664,              0.0093664,              0.0093664
                     66,                 1.4166,                 1.3006,                 1.6697,                0.59602,                0.60033,                0.62004,                0.34436,                 1.5087,                 1.3968,                 1.8444,              0.0093565,              0.0093565,              0.0093565
                     67,                 1.4056,                 1.2854,                 1.6631,                0.62253,                0.58868,                0.62364,                0.34352,                 1.5249,                 1.4055,                 1.8641,              0.0093466,              0.0093466,              0.0093466
                     68,                 1.4033,                 1.2619,                 1.6686,                0.57572,                0.62698,                0.61063,                0.33653,                 1.5015,                 1.3854,                 1.8365,              0.0093367,              0.0093367,              0.0093367
                     69,                 1.4031,                 1.2639,                 1.6444,                0.58212,                0.59966,                0.61495,                0.34291,                  1.476,                 1.4006,                 1.8077,              0.0093268,              0.0093268,              0.0093268
                     70,                  1.404,                 1.2634,                 1.6469,                0.58847,                0.61079,                0.62072,                0.34859,                 1.4801,                 1.4092,                  1.824,              0.0093169,              0.0093169,              0.0093169
                     71,                  1.406,                 1.2697,                 1.6607,                0.60369,                0.58701,                0.62876,                0.35247,                 1.5114,                 1.3835,                 1.8377,               0.009307,               0.009307,               0.009307
                     72,                 1.3759,                  1.243,                  1.627,                0.59581,                0.58301,                 0.6188,                0.34992,                 1.5036,                 1.3539,                 1.8456,              0.0092971,              0.0092971,              0.0092971
                     73,                   1.38,                 1.2503,                 1.6282,                   0.63,                0.57276,                 0.6201,                 0.3431,                 1.4905,                 1.3599,                  1.818,              0.0092872,              0.0092872,              0.0092872
                     74,                  1.386,                  1.241,                 1.6367,                0.59358,                0.62142,                0.63189,                0.35165,                 1.4841,                 1.3519,                 1.8131,              0.0092773,              0.0092773,              0.0092773
                     75,                 1.3717,                 1.2353,                 1.6226,                0.61205,                0.61699,                0.63106,                0.35387,                 1.4638,                 1.3631,                 1.8129,              0.0092674,              0.0092674,              0.0092674
                     76,                   1.39,                 1.2534,                 1.6399,                0.58963,                0.62448,                0.62244,                 0.3447,                 1.4963,                 1.3912,                 1.8298,              0.0092575,              0.0092575,              0.0092575
                     77,                 1.3765,                 1.2306,                  1.632,                0.57939,                 0.5995,                0.61362,                0.33977,                 1.4937,                 1.3799,                 1.8359,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.3735,                 1.2286,                 1.6252,                0.58592,                0.58285,                0.60874,                0.35243,                 1.4958,                 1.3855,                 1.8259,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.3653,                 1.2271,                 1.6327,                0.62613,                0.60117,                0.64035,                0.35282,                 1.5005,                 1.3228,                 1.8395,              0.0092278,              0.0092278,              0.0092278
                     80,                 1.3899,                 1.2358,                 1.6497,                0.60238,                0.60699,                 0.6329,                0.36178,                 1.4712,                 1.3497,                  1.795,              0.0092179,              0.0092179,              0.0092179
                     81,                 1.3766,                 1.2165,                 1.6198,                0.59203,                0.60366,                0.61961,                 0.3466,                 1.4965,                 1.3555,                 1.8302,               0.009208,               0.009208,               0.009208
                     82,                 1.3573,                 1.2062,                 1.6067,                 0.6159,                0.61366,                 0.6358,                0.35578,                 1.4745,                 1.3196,                  1.806,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.3627,                 1.2088,                 1.6129,                 0.6405,                0.58535,                0.64681,                0.36239,                 1.4847,                 1.3105,                  1.803,              0.0091882,              0.0091882,              0.0091882
                     84,                 1.3555,                 1.2011,                 1.6122,                0.61207,                0.62198,                0.64284,                0.36058,                 1.4851,                 1.3364,                 1.8204,              0.0091783,              0.0091783,              0.0091783
                     85,                 1.3727,                 1.2215,                 1.6206,                0.64229,                0.60849,                0.64842,                0.35824,                  1.483,                 1.3375,                 1.8124,              0.0091684,              0.0091684,              0.0091684
                     86,                 1.3422,                 1.1841,                 1.5962,                   0.58,                0.61449,                0.63507,                0.35606,                 1.4834,                 1.3551,                 1.8073,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.3605,                 1.1828,                 1.5989,                0.60007,                0.62614,                0.64279,                0.35704,                 1.5041,                 1.3358,                 1.8239,              0.0091486,              0.0091486,              0.0091486
                     88,                 1.3422,                  1.195,                 1.5977,                0.60149,                0.62781,                0.63973,                0.35814,                 1.4788,                 1.3239,                 1.7935,              0.0091387,              0.0091387,              0.0091387
                     89,                  1.351,                 1.1933,                 1.5936,                0.63579,                 0.5995,                0.64918,                0.36593,                 1.4728,                 1.3252,                 1.7856,              0.0091288,              0.0091288,              0.0091288
                     90,                 1.3415,                  1.189,                 1.5882,                0.60183,                0.60787,                0.64823,                0.36648,                 1.4714,                 1.3096,                 1.8018,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.3323,                 1.1819,                  1.598,                  0.625,                0.61894,                0.64823,                0.36506,                 1.4679,                 1.3051,                 1.7984,               0.009109,               0.009109,               0.009109
                     92,                 1.3374,                 1.1742,                 1.5868,                0.63513,                0.60533,                0.65202,                0.36001,                 1.4628,                 1.3143,                 1.8014,              0.0090991,              0.0090991,              0.0090991
                     93,                 1.3463,                 1.1653,                 1.5923,                0.59881,                0.61948,                0.63083,                0.35814,                 1.4691,                 1.3127,                 1.7952,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.3425,                 1.1882,                  1.597,                0.61618,                0.61756,                0.64079,                 0.3677,                 1.4742,                 1.3322,                 1.8035,              0.0090793,              0.0090793,              0.0090793
                     95,                 1.3344,                 1.1793,                  1.576,                0.63559,                0.59201,                0.64368,                0.36262,                 1.4605,                 1.3208,                 1.7732,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.3422,                 1.1686,                 1.5829,                0.58836,                0.62361,                0.63951,                0.35683,                  1.479,                 1.3456,                 1.7997,              0.0090595,              0.0090595,              0.0090595
                     97,                 1.3186,                 1.1345,                 1.5734,                0.61439,                0.60496,                0.64002,                0.36292,                 1.4656,                 1.3114,                 1.7899,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.3154,                  1.161,                 1.5684,                 0.5974,                0.60786,                0.62776,                0.35113,                 1.4724,                 1.3706,                 1.8197,              0.0090397,              0.0090397,              0.0090397
                     99,                 1.3177,                 1.1363,                 1.5635,                0.62196,                0.61919,                0.65024,                 0.3611,                 1.4994,                  1.301,                 1.8188,              0.0090298,              0.0090298,              0.0090298
                    100,                 1.3191,                 1.1624,                   1.57,                0.62928,                0.58784,                0.64595,                 0.3641,                 1.4798,                 1.3025,                 1.8057,              0.0090199,              0.0090199,              0.0090199
                    101,                 1.3099,                 1.1494,                 1.5634,                0.63047,                0.59617,                0.64032,                 0.3612,                 1.4784,                 1.3136,                 1.8133,                0.00901,                0.00901,                0.00901
                    102,                 1.3087,                 1.1375,                 1.5765,                0.62984,                0.61699,                 0.6426,                 0.3541,                 1.4892,                 1.3038,                 1.8178,              0.0090001,              0.0090001,              0.0090001
                    103,                 1.3001,                 1.1159,                 1.5558,                0.59984,                0.61699,                0.64611,                0.36193,                 1.4732,                 1.3005,                 1.7967,              0.0089902,              0.0089902,              0.0089902
                    104,                 1.3063,                 1.1503,                 1.5677,                 0.6477,                0.61032,                0.66296,                0.37876,                 1.4732,                 1.2914,                 1.8044,              0.0089803,              0.0089803,              0.0089803
                    105,                 1.3099,                 1.1376,                 1.5666,                0.61134,                0.60771,                0.64533,                0.36488,                 1.4572,                 1.2954,                 1.7806,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.2998,                 1.1217,                 1.5572,                0.60259,                0.62448,                0.64975,                0.36782,                 1.4952,                 1.2969,                 1.8115,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.3023,                 1.1364,                  1.566,                0.62823,                0.62448,                0.66222,                0.37516,                 1.4475,                 1.2825,                 1.7711,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.3039,                 1.1366,                  1.568,                0.64677,                0.59617,                0.65269,                0.36816,                 1.4533,                 1.3094,                 1.7945,              0.0089407,              0.0089407,              0.0089407
                    109,                  1.302,                 1.1335,                 1.5502,                0.62055,                0.62032,                0.65194,                0.36348,                 1.4638,                 1.3158,                 1.8036,              0.0089308,              0.0089308,              0.0089308
                    110,                 1.2971,                 1.1149,                 1.5405,                0.62099,                0.62619,                0.64765,                0.35929,                 1.4696,                 1.3083,                 1.7927,              0.0089209,              0.0089209,              0.0089209
                    111,                  1.295,                 1.1242,                 1.5494,                0.63787,                0.62198,                0.65886,                  0.374,                 1.4725,                 1.2875,                 1.8035,               0.008911,               0.008911,               0.008911
                    112,                 1.3083,                 1.1245,                 1.5528,                0.62673,                0.61032,                0.66631,                0.37972,                 1.4662,                  1.263,                 1.7821,              0.0089011,              0.0089011,              0.0089011
                    113,                 1.2944,                 1.1064,                  1.537,                0.66698,                0.58867,                0.65433,                0.36707,                 1.4596,                 1.2996,                 1.7832,              0.0088912,              0.0088912,              0.0088912
                    114,                 1.2849,                 1.0938,                 1.5336,                0.61534,                0.63197,                0.65368,                0.36962,                 1.4647,                  1.282,                 1.7873,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.2811,                 1.0952,                 1.5316,                0.63515,                0.59575,                0.65222,                0.37474,                 1.4595,                 1.2912,                 1.7964,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.2911,                 1.0992,                 1.5486,                0.64947,                0.59367,                0.63734,                0.36133,                  1.448,                 1.2868,                 1.8054,              0.0088615,              0.0088615,              0.0088615
                    117,                  1.278,                 1.0974,                 1.5296,                0.63253,                0.61699,                0.66316,                0.36791,                 1.4734,                 1.2982,                 1.8053,              0.0088516,              0.0088516,              0.0088516
                    118,                 1.2777,                 1.0915,                 1.5348,                0.61708,                0.63871,                0.66227,                0.36639,                 1.4806,                 1.2944,                 1.8127,              0.0088417,              0.0088417,              0.0088417
                    119,                 1.2696,                 1.0853,                 1.5404,                0.65312,                0.58634,                0.64434,                0.36536,                  1.447,                 1.2901,                 1.7737,              0.0088318,              0.0088318,              0.0088318
                    120,                 1.2777,                 1.0792,                 1.5449,                0.62394,                0.61889,                0.63812,                 0.3564,                 1.4571,                 1.3032,                  1.792,              0.0088219,              0.0088219,              0.0088219
                    121,                 1.2839,                  1.093,                 1.5324,                0.65079,                0.60783,                0.65995,                0.36796,                 1.4915,                 1.2912,                 1.8238,               0.008812,               0.008812,               0.008812
                    122,                 1.2914,                 1.0926,                  1.538,                0.60741,                0.66112,                0.66491,                0.37755,                 1.4626,                 1.2751,                  1.776,              0.0088021,              0.0088021,              0.0088021
                    123,                  1.257,                 1.0723,                  1.507,                0.63904,                0.62614,                0.66471,                 0.3758,                 1.4712,                 1.2662,                 1.8109,              0.0087922,              0.0087922,              0.0087922
                    124,                 1.2707,                 1.0752,                 1.5283,                0.62032,                0.61366,                0.64915,                0.36119,                 1.5016,                 1.2916,                 1.8197,              0.0087823,              0.0087823,              0.0087823
                    125,                 1.2704,                 1.0809,                 1.5377,                0.62588,                0.62544,                0.65487,                0.37047,                 1.4877,                 1.2851,                 1.8248,              0.0087724,              0.0087724,              0.0087724
                    126,                 1.2731,                 1.0753,                 1.5205,                0.64518,                0.62833,                0.66381,                0.37334,                 1.4948,                 1.2616,                 1.8127,              0.0087625,              0.0087625,              0.0087625
                    127,                  1.261,                 1.0689,                 1.5219,                0.64048,                0.60366,                0.65114,                0.35746,                 1.4782,                 1.2984,                 1.8123,              0.0087526,              0.0087526,              0.0087526
                    128,                 1.2588,                 1.0616,                 1.5135,                0.65004,                0.62864,                0.66356,                0.37534,                 1.4814,                 1.2725,                 1.8095,              0.0087427,              0.0087427,              0.0087427
                    129,                 1.2614,                 1.0653,                 1.5179,                0.61602,                0.61282,                0.65368,                0.36278,                 1.4755,                 1.2893,                 1.8041,              0.0087328,              0.0087328,              0.0087328
                    130,                 1.2732,                 1.0625,                 1.5282,                0.64628,                 0.6222,                0.67171,                0.38088,                 1.4664,                 1.2513,                 1.8075,              0.0087229,              0.0087229,              0.0087229
                    131,                 1.2456,                 1.0523,                 1.5015,                0.64398,                0.62503,                0.66043,                0.36715,                   1.47,                 1.2798,                 1.8118,               0.008713,               0.008713,               0.008713
                    132,                 1.2566,                 1.0616,                 1.5103,                0.64948,                0.61449,                 0.6745,                0.38109,                 1.4584,                 1.2578,                 1.7883,              0.0087031,              0.0087031,              0.0087031
                    133,                 1.2504,                 1.0449,                 1.4976,                0.66427,                0.59201,                0.65855,                0.37421,                 1.4704,                 1.2844,                 1.8133,              0.0086932,              0.0086932,              0.0086932
                    134,                 1.2487,                 1.0433,                 1.4971,                0.61532,                0.61265,                0.63295,                0.35501,                 1.4893,                 1.3369,                 1.8161,              0.0086833,              0.0086833,              0.0086833
                    135,                 1.2479,                   1.07,                 1.5153,                0.67019,                0.61366,                0.66881,                 0.3781,                 1.4793,                 1.2603,                 1.7978,              0.0086734,              0.0086734,              0.0086734
                    136,                 1.2385,                 1.0474,                 1.5012,                 0.6556,                0.63364,                0.67396,                0.37495,                 1.4882,                 1.2641,                 1.8149,              0.0086635,              0.0086635,              0.0086635
                    137,                 1.2501,                 1.0377,                 1.4927,                0.65657,                0.61782,                0.66173,                0.36361,                 1.4832,                 1.2866,                 1.8144,              0.0086536,              0.0086536,              0.0086536
                    138,                 1.2471,                 1.0526,                  1.504,                0.65428,                0.62281,                0.65315,                0.36048,                 1.4877,                 1.3027,                 1.8196,              0.0086437,              0.0086437,              0.0086437
                    139,                 1.2393,                 1.0437,                 1.5014,                0.62971,                0.63577,                0.65726,                0.37029,                 1.4932,                 1.2859,                 1.8098,              0.0086338,              0.0086338,              0.0086338
                    140,                 1.2332,                 1.0333,                 1.5001,                0.65167,                 0.6453,                0.66936,                0.37203,                 1.4946,                 1.2522,                 1.8286,              0.0086239,              0.0086239,              0.0086239
                    141,                 1.2381,                 1.0414,                 1.5102,                0.65955,                0.63877,                0.67966,                0.38228,                 1.4824,                 1.2329,                 1.8063,               0.008614,               0.008614,               0.008614
                    142,                 1.2428,                 1.0406,                 1.5126,                0.64679,                0.63885,                0.66916,                0.37049,                 1.4868,                 1.2692,                 1.8186,              0.0086041,              0.0086041,              0.0086041
                    143,                 1.2456,                 1.0465,                 1.4968,                0.63329,                0.64197,                0.66999,                0.37601,                 1.4677,                 1.2579,                 1.7907,              0.0085942,              0.0085942,              0.0085942
                    144,                 1.2276,                 1.0267,                 1.4982,                 0.6757,                0.63114,                 0.6792,                0.38332,                 1.4697,                 1.2479,                 1.8002,              0.0085843,              0.0085843,              0.0085843
                    145,                 1.2243,                 1.0178,                 1.4782,                0.65958,                0.61199,                0.66859,                0.38164,                 1.4869,                 1.2778,                 1.8197,              0.0085744,              0.0085744,              0.0085744
                    146,                 1.2256,                 1.0181,                 1.4841,                0.63555,                0.64946,                0.66424,                0.37811,                 1.4714,                 1.2604,                 1.8079,              0.0085645,              0.0085645,              0.0085645
                    147,                 1.2203,                 1.0164,                 1.4789,                0.66031,                0.61032,                0.66934,                0.37134,                 1.4743,                 1.2622,                 1.8039,              0.0085546,              0.0085546,              0.0085546
                    148,                 1.2275,                 1.0295,                 1.4776,                0.66529,                0.61782,                0.66469,                0.37754,                  1.477,                 1.2422,                 1.8108,              0.0085447,              0.0085447,              0.0085447
                    149,                 1.2184,                0.99745,                 1.4782,                0.63374,                0.62094,                0.65728,                0.36897,                 1.4766,                 1.2821,                 1.8031,              0.0085348,              0.0085348,              0.0085348
                    150,                 1.2235,                 1.0081,                 1.4809,                0.66426,                0.62614,                0.67253,                0.38204,                 1.4831,                 1.2656,                  1.794,              0.0085249,              0.0085249,              0.0085249
                    151,                 1.2207,                0.99161,                 1.4744,                 0.6536,                0.64412,                0.67196,                0.37727,                 1.4881,                 1.2512,                 1.8064,               0.008515,               0.008515,               0.008515
