                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.3666,                 1.2119,                 1.6864,                0.58327,                0.59201,                0.59886,                0.32658,                 1.5049,                 1.4389,                 1.9493,              0.0096733,              0.0096733,              0.0096733
                     35,                 1.3603,                 1.1838,                 1.6732,                0.61393,                0.58259,                0.62423,                0.35175,                 1.4951,                 1.3677,                 1.9011,              0.0096634,              0.0096634,              0.0096634
                     36,                 1.3482,                 1.1836,                 1.6643,                0.61019,                 0.6139,                0.64636,                0.36069,                 1.4701,                 1.3647,                 1.8796,              0.0096535,              0.0096535,              0.0096535
                     37,                 1.3519,                  1.182,                 1.6667,                0.58303,                 0.5945,                0.60442,                0.33401,                 1.4846,                 1.4101,                 1.9196,              0.0096436,              0.0096436,              0.0096436
                     38,                 1.3364,                 1.1515,                  1.655,                0.57238,                0.59867,                0.60594,                 0.3354,                 1.4875,                 1.3936,                 1.9216,              0.0096337,              0.0096337,              0.0096337
                     39,                 1.3339,                 1.1694,                 1.6586,                0.60158,                0.60033,                0.61827,                0.33924,                 1.4772,                 1.4088,                 1.9289,              0.0096238,              0.0096238,              0.0096238
                     40,                 1.3267,                 1.1508,                   1.65,                0.62381,                0.62131,                 0.6476,                0.35336,                 1.4748,                 1.3623,                 1.8801,              0.0096139,              0.0096139,              0.0096139
                     41,                 1.3106,                  1.143,                 1.6316,                0.64452,                0.60283,                0.64598,                0.36268,                 1.4643,                 1.3419,                 1.8801,               0.009604,               0.009604,               0.009604
                     42,                 1.2971,                 1.1084,                 1.6211,                0.61263,                0.60949,                0.64999,                0.36279,                 1.5004,                 1.3173,                 1.9174,              0.0095941,              0.0095941,              0.0095941
                     43,                 1.2936,                 1.1059,                 1.6249,                0.58922,                0.62225,                0.61789,                0.34753,                  1.484,                 1.3491,                 1.8999,              0.0095842,              0.0095842,              0.0095842
                     44,                 1.2895,                  1.097,                 1.6015,                0.61358,                0.61742,                0.62429,                0.34852,                 1.4906,                 1.3505,                 1.9263,              0.0095743,              0.0095743,              0.0095743
                     45,                 1.2776,                  1.099,                 1.6103,                 0.6384,                  0.613,                0.65115,                0.36411,                 1.4784,                 1.3136,                 1.8907,              0.0095644,              0.0095644,              0.0095644
                     46,                 1.2808,                  1.086,                 1.6079,                0.59097,                0.63947,                0.62985,                0.35776,                 1.4545,                 1.3491,                 1.8913,              0.0095545,              0.0095545,              0.0095545
                     47,                 1.2604,                 1.0655,                 1.5946,                0.64197,                0.60616,                0.64764,                0.36481,                 1.4737,                 1.3304,                 1.9133,              0.0095446,              0.0095446,              0.0095446
                     48,                 1.2593,                 1.0413,                 1.5677,                0.62536,                0.63863,                0.64776,                0.36669,                 1.4432,                 1.3257,                 1.8868,              0.0095347,              0.0095347,              0.0095347
                     49,                 1.2526,                 1.0459,                 1.5838,                0.63348,                0.60443,                0.64272,                0.36771,                 1.4767,                 1.2941,                 1.9083,              0.0095248,              0.0095248,              0.0095248
