                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                 1.7049,                 1.6932,                 1.8254,                0.51946,                0.47044,                0.48593,                0.24806,                 1.6763,                 1.8123,                 1.8952,              0.0097426,              0.0097426,              0.0097426
                     28,                 1.6858,                 1.6576,                 1.8176,                0.46705,                0.45795,                0.45121,                0.22821,                 1.7332,                 1.8922,                 1.9556,              0.0097327,              0.0097327,              0.0097327
                     29,                 1.6866,                 1.6825,                 1.8188,                0.51219,                0.49709,                0.49987,                0.25438,                 1.6527,                 1.7976,                 1.8796,              0.0097228,              0.0097228,              0.0097228
                     30,                 1.6484,                 1.6673,                 1.7862,                0.54828,                0.48543,                0.50185,                0.24554,                 1.6626,                 1.7514,                 1.8743,              0.0097129,              0.0097129,              0.0097129
                     31,                 1.6448,                 1.6309,                 1.7626,                0.56494,                0.49792,                0.52478,                0.26821,                 1.6386,                 1.7132,                 1.8479,               0.009703,               0.009703,               0.009703
                     32,                   1.62,                 1.6391,                 1.7556,                0.52983,                0.49292,                0.50581,                0.26244,                 1.6335,                 1.7045,                 1.8318,              0.0096931,              0.0096931,              0.0096931
                     33,                 1.6192,                 1.6011,                 1.7398,                0.49142,                0.44463,                0.44109,                0.19749,                 1.8006,                 1.9289,                 2.0265,              0.0096832,              0.0096832,              0.0096832
                     34,                 1.6116,                   1.61,                 1.7463,                0.45533,                0.48237,                0.43177,                0.20313,                 1.7371,                 1.9551,                 1.9559,              0.0096733,              0.0096733,              0.0096733
                     35,                 1.5971,                 1.5748,                 1.7315,                0.53118,                0.51457,                0.52669,                0.27399,                 1.5961,                 1.6965,                 1.8115,              0.0096634,              0.0096634,              0.0096634
                     36,                 1.5969,                  1.588,                 1.7281,                0.53418,                 0.5154,                0.52539,                0.27625,                 1.5911,                 1.6851,                 1.7922,              0.0096535,              0.0096535,              0.0096535
                     37,                 1.5855,                 1.5792,                 1.7223,                0.55579,                0.51457,                0.53575,                0.27846,                 1.6029,                  1.675,                   1.81,              0.0096436,              0.0096436,              0.0096436
                     38,                 1.5703,                  1.539,                  1.701,                0.49701,                0.51374,                0.49965,                0.25164,                 1.6536,                 1.6916,                 1.8506,              0.0096337,              0.0096337,              0.0096337
                     39,                 1.5679,                 1.5579,                 1.7037,                 0.4968,                0.49126,                0.48761,                0.25605,                 1.6073,                 1.7185,                 1.8006,              0.0096238,              0.0096238,              0.0096238
                     40,                 1.5763,                 1.5416,                 1.7087,                0.54031,                0.52789,                0.54864,                0.29136,                 1.5938,                 1.6205,                 1.7814,              0.0096139,              0.0096139,              0.0096139
                     41,                 1.5595,                 1.5433,                 1.6866,                0.58108,                0.49376,                 0.5469,                0.30217,                 1.5423,                 1.6104,                  1.733,               0.009604,               0.009604,               0.009604
                     42,                 1.5359,                 1.5216,                 1.6761,                0.54574,                0.55037,                0.56618,                0.30564,                 1.5436,                 1.6224,                 1.7592,              0.0095941,              0.0095941,              0.0095941
                     43,                 1.5309,                 1.5034,                 1.6704,                0.55075,                0.52956,                0.54346,                0.29066,                 1.5667,                   1.61,                 1.7567,              0.0095842,              0.0095842,              0.0095842
                     44,                 1.5286,                 1.5068,                 1.6521,                0.51985,                0.48876,                0.51259,                0.26507,                 1.5994,                 1.6991,                 1.7853,              0.0095743,              0.0095743,              0.0095743
                     45,                  1.525,                 1.5125,                 1.6595,                0.56064,                0.51457,                0.55437,                0.29966,                 1.5532,                 1.6006,                 1.7418,              0.0095644,              0.0095644,              0.0095644
                     46,                 1.5264,                 1.4826,                 1.6566,                0.55715,                0.53039,                0.54707,                0.29747,                 1.5329,                 1.5899,                 1.7347,              0.0095545,              0.0095545,              0.0095545
                     47,                 1.5105,                   1.47,                 1.6425,                0.56642,                0.52755,                0.55865,                0.30324,                 1.5381,                 1.5858,                  1.709,              0.0095446,              0.0095446,              0.0095446
                     48,                 1.5034,                 1.4626,                 1.6266,                0.54983,                0.56136,                0.55686,                 0.3059,                 1.4868,                   1.57,                 1.6815,              0.0095347,              0.0095347,              0.0095347
                     49,                 1.4922,                 1.4592,                  1.617,                0.56806,                0.53955,                0.55411,                0.30798,                  1.474,                 1.5893,                 1.6776,              0.0095248,              0.0095248,              0.0095248
                     50,                  1.482,                 1.4564,                 1.6228,                0.57223,                0.52461,                 0.5548,                0.30068,                 1.5156,                 1.5884,                 1.7051,              0.0095149,              0.0095149,              0.0095149
                     51,                 1.4821,                 1.4376,                 1.6031,                0.53744,                 0.5195,                0.52467,                 0.2737,                 1.6129,                 1.6278,                 1.7972,               0.009505,               0.009505,               0.009505
                     52,                 1.4941,                 1.4226,                 1.6164,                0.54131,                0.55704,                 0.5655,                0.31674,                 1.5207,                 1.5251,                 1.7045,              0.0094951,              0.0094951,              0.0094951
                     53,                 1.4733,                 1.4189,                 1.6106,                0.56761,                0.52466,                0.53687,                0.28679,                 1.5254,                 1.5716,                 1.7048,              0.0094852,              0.0094852,              0.0094852
                     54,                 1.4806,                 1.4196,                  1.599,                0.57195,                0.52845,                 0.5713,                0.31463,                 1.5251,                 1.5094,                 1.6998,              0.0094753,              0.0094753,              0.0094753
                     55,                  1.459,                 1.4013,                 1.5951,                0.60026,                0.50708,                0.55097,                0.30225,                 1.5267,                  1.545,                 1.7118,              0.0094654,              0.0094654,              0.0094654
                     56,                 1.4471,                 1.4038,                 1.5796,                0.58414,                0.53789,                0.56142,                0.30849,                 1.5039,                 1.5244,                 1.6966,              0.0094555,              0.0094555,              0.0094555
                     57,                 1.4414,                 1.3954,                 1.5883,                0.56442,                0.53298,                0.55009,                0.30695,                 1.5275,                 1.5097,                 1.7116,              0.0094456,              0.0094456,              0.0094456
                     58,                 1.4573,                 1.4065,                  1.576,                0.56617,                0.55704,                0.59215,                0.33162,                 1.4566,                 1.4598,                 1.6296,              0.0094357,              0.0094357,              0.0094357
                     59,                  1.447,                 1.3845,                 1.5744,                0.57888,                0.55204,                0.57763,                0.31704,                 1.4762,                 1.5124,                 1.6719,              0.0094258,              0.0094258,              0.0094258
                     60,                 1.4263,                 1.3807,                 1.5636,                0.57339,                0.57119,                0.59351,                0.33318,                 1.4785,                 1.4607,                 1.6492,              0.0094159,              0.0094159,              0.0094159
                     61,                 1.4274,                 1.3792,                 1.5767,                0.56401,                0.55364,                0.57287,                0.32459,                 1.4608,                 1.4912,                 1.6541,               0.009406,               0.009406,               0.009406
                     62,                 1.4242,                 1.3599,                  1.553,                0.55667,                0.52706,                0.53379,                0.29025,                 1.5436,                 1.5685,                 1.7156,              0.0093961,              0.0093961,              0.0093961
                     63,                 1.4231,                 1.3509,                 1.5529,                0.56046,                0.58868,                0.59246,                0.33199,                 1.4624,                  1.469,                 1.6501,              0.0093862,              0.0093862,              0.0093862
                     64,                 1.4177,                 1.3572,                 1.5543,                0.56747,                0.57619,                0.59306,                0.32912,                 1.4643,                 1.4676,                 1.6551,              0.0093763,              0.0093763,              0.0093763
                     65,                 1.4262,                 1.3439,                 1.5549,                 0.5847,                0.56286,                0.58774,                0.32287,                 1.4788,                 1.4402,                  1.665,              0.0093664,              0.0093664,              0.0093664
                     66,                 1.4231,                 1.3628,                 1.5494,                0.56222,                0.54371,                0.56856,                0.31159,                 1.5105,                 1.4976,                 1.6828,              0.0093565,              0.0093565,              0.0093565
                     67,                 1.3961,                 1.3285,                 1.5375,                 0.6331,                0.53039,                0.59964,                0.33409,                 1.4674,                 1.4588,                 1.6593,              0.0093466,              0.0093466,              0.0093466
                     68,                 1.3925,                 1.3106,                 1.5366,                0.54835,                0.55454,                0.55561,                0.30238,                 1.5225,                 1.5011,                 1.6975,              0.0093367,              0.0093367,              0.0093367
                     69,                 1.3919,                 1.3141,                 1.5263,                0.59448,                0.55037,                0.59382,                0.34144,                 1.4387,                 1.4132,                  1.619,              0.0093268,              0.0093268,              0.0093268
                     70,                 1.3909,                 1.3063,                 1.5203,                0.58309,                0.58109,                0.59815,                0.33397,                 1.4569,                  1.428,                 1.6369,              0.0093169,              0.0093169,              0.0093169
                     71,                 1.3953,                 1.3159,                 1.5346,                0.57708,                0.55287,                0.58021,                0.31929,                 1.4976,                  1.512,                 1.6834,               0.009307,               0.009307,               0.009307
                     72,                 1.3629,                 1.2945,                  1.504,                0.58337,                0.55537,                0.58146,                0.32355,                 1.4858,                 1.4762,                  1.656,              0.0092971,              0.0092971,              0.0092971
                     73,                 1.3775,                 1.2812,                 1.5104,                0.53735,                0.55204,                0.53721,                0.29702,                  1.463,                 1.5481,                 1.6589,              0.0092872,              0.0092872,              0.0092872
                     74,                  1.375,                 1.2819,                 1.5114,                0.61836,                0.55704,                0.60224,                0.34162,                 1.4432,                 1.4086,                 1.6124,              0.0092773,              0.0092773,              0.0092773
                     75,                  1.361,                 1.2813,                 1.5029,                0.60134,                0.57119,                0.60328,                0.34381,                 1.4368,                 1.4011,                 1.6321,              0.0092674,              0.0092674,              0.0092674
                     76,                  1.381,                 1.2916,                 1.5207,                0.58441,                0.59867,                 0.6081,                0.34381,                 1.4512,                 1.4073,                 1.6241,              0.0092575,              0.0092575,              0.0092575
                     77,                 1.3727,                 1.2746,                 1.5053,                0.63573,                0.56091,                0.62079,                0.34752,                 1.4613,                 1.3838,                 1.6337,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.3551,                 1.2679,                 1.4916,                0.59829,                 0.5637,                 0.6071,                0.34697,                 1.4504,                 1.4046,                 1.6137,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.3406,                 1.2681,                 1.4879,                0.63869,                0.59117,                0.62736,                 0.3499,                 1.4586,                 1.3831,                  1.641,              0.0092278,              0.0092278,              0.0092278
                     80,                 1.3713,                 1.2696,                 1.5174,                0.59023,                0.57619,                0.60981,                0.34418,                 1.4581,                 1.3803,                 1.6322,              0.0092179,              0.0092179,              0.0092179
                     81,                 1.3498,                 1.2731,                 1.4885,                0.63414,                0.56574,                0.61377,                0.34603,                 1.4436,                 1.3978,                 1.6114,               0.009208,               0.009208,               0.009208
                     82,                  1.342,                 1.2501,                 1.4814,                0.62674,                0.56453,                0.62375,                0.35392,                 1.4334,                   1.37,                 1.6004,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.3482,                 1.2467,                 1.4859,                0.61026,                0.58368,                0.61867,                0.36111,                 1.4377,                  1.346,                 1.6089,              0.0091882,              0.0091882,              0.0091882
                     84,                 1.3301,                  1.223,                 1.4765,                0.64874,                0.56703,                0.62462,                0.36135,                 1.4358,                 1.3756,                 1.6064,              0.0091783,              0.0091783,              0.0091783
                     85,                 1.3472,                 1.2396,                 1.4825,                0.58104,                0.58701,                0.60252,                0.34079,                 1.4696,                 1.4315,                 1.6367,              0.0091684,              0.0091684,              0.0091684
                     86,                 1.3273,                  1.224,                 1.4665,                0.58445,                0.58618,                0.58155,                0.32741,                 1.4432,                 1.4353,                  1.609,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.3371,                 1.2217,                 1.4728,                 0.6151,                0.57036,                0.62721,                0.36162,                 1.4201,                 1.3688,                 1.5807,              0.0091486,              0.0091486,              0.0091486
                     88,                 1.3147,                 1.2132,                  1.462,                0.60228,                0.56953,                0.61464,                0.36029,                 1.4267,                 1.3608,                  1.591,              0.0091387,              0.0091387,              0.0091387
                     89,                 1.3276,                 1.2135,                 1.4681,                0.58868,                0.58368,                 0.6147,                0.35755,                 1.4299,                 1.3617,                  1.605,              0.0091288,              0.0091288,              0.0091288
                     90,                  1.316,                 1.2072,                 1.4515,                0.60104,                0.59208,                0.61083,                0.35243,                 1.4298,                 1.3963,                 1.5963,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.3095,                 1.2083,                 1.4616,                0.61715,                0.58251,                0.62243,                0.34975,                 1.4267,                 1.3437,                 1.6017,               0.009109,               0.009109,               0.009109
                     92,                 1.3103,                 1.1985,                 1.4565,                0.59251,                0.55121,                0.59075,                0.33255,                 1.4694,                 1.3973,                 1.6288,              0.0090991,              0.0090991,              0.0090991
                     93,                 1.3256,                 1.1791,                 1.4639,                0.58485,                0.60366,                0.61676,                0.35239,                 1.4361,                 1.3525,                 1.6056,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.3102,                 1.2143,                 1.4576,                0.59688,                0.58931,                0.60872,                0.34763,                 1.4362,                 1.3617,                  1.601,              0.0090793,              0.0090793,              0.0090793
                     95,                 1.3086,                 1.1895,                 1.4491,                0.59538,                0.60283,                0.62324,                0.35961,                 1.4148,                 1.3441,                 1.5926,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.3171,                 1.1955,                 1.4526,                0.63142,                  0.572,                0.61964,                0.35309,                 1.4378,                 1.3509,                 1.6025,              0.0090595,              0.0090595,              0.0090595
                     97,                 1.2862,                 1.1586,                 1.4379,                 0.6291,                0.56869,                 0.6219,                0.35628,                 1.4399,                 1.3627,                 1.6035,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.2858,                 1.1675,                 1.4344,                0.61101,                 0.5807,                0.61781,                0.35377,                 1.4169,                  1.378,                 1.6115,              0.0090397,              0.0090397,              0.0090397
                     99,                 1.2828,                 1.1527,                 1.4289,                0.63131,                0.55175,                 0.6224,                   0.36,                 1.4168,                 1.3296,                 1.5934,              0.0090298,              0.0090298,              0.0090298
                    100,                 1.2912,                 1.1612,                 1.4357,                0.60107,                0.58201,                0.62513,                0.36297,                 1.4338,                 1.3526,                 1.6104,              0.0090199,              0.0090199,              0.0090199
                    101,                 1.2738,                 1.1483,                 1.4239,                0.60986,                0.55578,                0.61193,                 0.3441,                 1.4733,                 1.3784,                 1.6365,                0.00901,                0.00901,                0.00901
                    102,                 1.2716,                 1.1409,                 1.4287,                0.60004,                0.61532,                0.63663,                0.36191,                 1.4347,                 1.3201,                 1.5854,              0.0090001,              0.0090001,              0.0090001
                    103,                 1.2602,                 1.1205,                 1.4051,                0.59724,                0.62115,                0.64054,                0.36858,                 1.4396,                  1.311,                 1.5963,              0.0089902,              0.0089902,              0.0089902
                    104,                 1.2737,                 1.1526,                 1.4267,                0.61469,                0.59117,                 0.6352,                0.36884,                 1.4431,                 1.2968,                 1.6131,              0.0089803,              0.0089803,              0.0089803
                    105,                 1.2795,                 1.1464,                 1.4331,                0.62373,                0.60117,                0.63596,                0.36753,                 1.4036,                 1.3054,                 1.5713,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.2638,                 1.1303,                 1.4183,                0.63897,                0.58618,                0.62851,                  0.364,                  1.423,                  1.331,                 1.5953,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.2673,                  1.129,                 1.4286,                0.63952,                0.59086,                0.63223,                0.36262,                 1.4232,                  1.296,                 1.5988,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.2738,                 1.1399,                 1.4262,                0.59605,                  0.602,                0.62612,                0.35749,                 1.4269,                 1.3004,                  1.584,              0.0089407,              0.0089407,              0.0089407
                    109,                 1.2696,                 1.1186,                 1.4103,                 0.6308,                0.58618,                0.62758,                0.35191,                 1.4551,                 1.3298,                 1.6209,              0.0089308,              0.0089308,              0.0089308
                    110,                 1.2577,                 1.1121,                 1.4028,                 0.5955,                0.61699,                0.63463,                0.37227,                 1.4206,                 1.2942,                 1.5904,              0.0089209,              0.0089209,              0.0089209
                    111,                 1.2521,                  1.108,                 1.4095,                0.62808,                0.60783,                0.64105,                0.37143,                 1.4273,                 1.3114,                 1.5857,               0.008911,               0.008911,               0.008911
                    112,                 1.2594,                    1.1,                 1.4001,                0.61958,                0.59284,                0.61816,                0.34462,                 1.4625,                 1.3366,                 1.6096,              0.0089011,              0.0089011,              0.0089011
                    113,                 1.2505,                 1.0921,                 1.4001,                0.65296,                0.57868,                0.64092,                0.36827,                 1.4218,                 1.2998,                 1.5902,              0.0088912,              0.0088912,              0.0088912
                    114,                 1.2298,                 1.0726,                 1.3875,                0.61476,                0.61532,                0.62608,                0.36267,                 1.4091,                 1.3088,                 1.6011,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.2387,                 1.0741,                 1.3892,                0.61008,                0.62142,                0.64647,                0.37194,                 1.4095,                 1.2971,                 1.5771,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.2501,                 1.0938,                 1.3979,                0.66134,                0.58049,                0.64602,                0.37141,                 1.4104,                 1.2761,                 1.5731,              0.0088615,              0.0088615,              0.0088615
                    117,                 1.2338,                 1.0852,                 1.3857,                0.65504,                0.60949,                0.65594,                0.37969,                 1.4005,                 1.2693,                 1.5744,              0.0088516,              0.0088516,              0.0088516
                    118,                  1.229,                 1.0831,                 1.3931,                0.60515,                0.60699,                0.61173,                0.34376,                 1.4605,                 1.3337,                 1.6296,              0.0088417,              0.0088417,              0.0088417
                    119,                 1.2231,                 1.0684,                 1.3893,                0.60901,                0.61215,                 0.6477,                0.37691,                 1.4472,                 1.2713,                 1.6085,              0.0088318,              0.0088318,              0.0088318
                    120,                 1.2228,                 1.0695,                 1.3873,                0.66714,                0.60078,                0.65547,                0.37552,                 1.4248,                 1.2773,                 1.5857,              0.0088219,              0.0088219,              0.0088219
                    121,                 1.2322,                 1.0724,                 1.3832,                0.62251,                0.60866,                0.64073,                0.36511,                 1.4184,                 1.2897,                 1.5885,               0.008812,               0.008812,               0.008812
                    122,                 1.2382,                 1.0805,                   1.39,                0.64354,                0.57952,                0.64019,                0.37124,                 1.4184,                 1.2823,                 1.5887,              0.0088021,              0.0088021,              0.0088021
                    123,                 1.1991,                 1.0365,                 1.3549,                0.66257,                0.58451,                0.64746,                0.37546,                 1.4169,                 1.2474,                 1.5885,              0.0087922,              0.0087922,              0.0087922
                    124,                 1.2201,                 1.0471,                 1.3702,                0.62838,                0.61032,                0.64107,                0.37135,                 1.4359,                 1.2729,                 1.5893,              0.0087823,              0.0087823,              0.0087823
                    125,                 1.2179,                 1.0455,                 1.3813,                0.64913,                0.57119,                0.62514,                0.35612,                 1.4399,                  1.291,                 1.6131,              0.0087724,              0.0087724,              0.0087724
                    126,                 1.2198,                 1.0473,                 1.3726,                0.61422,                0.58201,                0.61833,                0.34878,                 1.4437,                 1.3173,                 1.6158,              0.0087625,              0.0087625,              0.0087625
                    127,                 1.2092,                 1.0417,                 1.3628,                0.64794,                0.61116,                0.65234,                 0.3782,                 1.4046,                 1.2624,                 1.5724,              0.0087526,              0.0087526,              0.0087526
                    128,                 1.1967,                 1.0248,                 1.3572,                0.61248,                0.62772,                0.65189,                0.37844,                 1.4192,                 1.2564,                 1.5914,              0.0087427,              0.0087427,              0.0087427
                    129,                 1.2131,                 1.0369,                  1.372,                0.62109,                  0.597,                0.64105,                0.36557,                 1.4258,                 1.2834,                 1.5952,              0.0087328,              0.0087328,              0.0087328
                    130,                 1.2061,                 1.0237,                 1.3722,                0.63909,                  0.602,                0.64603,                0.37145,                   1.43,                 1.2769,                 1.6067,              0.0087229,              0.0087229,              0.0087229
                    131,                 1.1984,                 1.0183,                 1.3599,                0.65318,                0.59284,                0.64333,                0.36412,                 1.4484,                 1.2677,                 1.6157,               0.008713,               0.008713,               0.008713
                    132,                 1.1949,                  1.027,                  1.361,                0.65517,                0.60616,                0.64878,                0.36493,                 1.4391,                 1.2658,                 1.6107,              0.0087031,              0.0087031,              0.0087031
                    133,                 1.1962,                 1.0091,                 1.3553,                 0.6515,                0.60366,                0.64734,                0.36712,                 1.4465,                 1.2811,                  1.618,              0.0086932,              0.0086932,              0.0086932
                    134,                 1.1839,                  1.003,                 1.3464,                0.62986,                0.60926,                0.64117,                0.36417,                 1.4552,                 1.2679,                 1.6248,              0.0086833,              0.0086833,              0.0086833
                    135,                 1.1958,                  1.024,                  1.359,                0.64736,                0.58285,                0.65071,                0.37686,                 1.4351,                 1.2611,                    1.6,              0.0086734,              0.0086734,              0.0086734
                    136,                 1.1812,                 1.0134,                  1.352,                0.57635,                0.58701,                0.59796,                 0.3223,                  1.512,                 1.3641,                 1.6646,              0.0086635,              0.0086635,              0.0086635
                    137,                 1.1885,                0.99775,                 1.3458,                0.62926,                0.62531,                0.65361,                0.37817,                 1.4275,                 1.2387,                 1.5988,              0.0086536,              0.0086536,              0.0086536
                    138,                 1.1882,                 1.0026,                 1.3521,                0.62487,                0.60749,                 0.6456,                0.36761,                 1.4422,                 1.2661,                 1.6255,              0.0086437,              0.0086437,              0.0086437
                    139,                 1.1781,                 0.9984,                 1.3456,                0.63903,                0.58285,                0.63767,                0.36803,                 1.4399,                 1.2788,                 1.6145,              0.0086338,              0.0086338,              0.0086338
                    140,                  1.182,                0.99767,                 1.3472,                0.63531,                0.60195,                0.63646,                0.36137,                  1.449,                 1.2911,                 1.6288,              0.0086239,              0.0086239,              0.0086239
                    141,                 1.1771,                  1.001,                 1.3526,                0.66634,                0.59534,                0.65826,                0.37882,                 1.4465,                  1.236,                 1.6172,               0.008614,               0.008614,               0.008614
                    142,                 1.1737,                0.99949,                 1.3548,                0.64554,                0.58784,                0.64348,                0.35548,                  1.454,                 1.3023,                 1.6353,              0.0086041,              0.0086041,              0.0086041
                    143,                 1.1805,                 1.0061,                 1.3476,                  0.618,                0.62639,                0.65069,                0.37583,                 1.4194,                 1.2572,                 1.6068,              0.0085942,              0.0085942,              0.0085942
                    144,                 1.1672,                0.99319,                 1.3429,                0.64792,                0.60117,                 0.6523,                0.37243,                 1.4345,                 1.2547,                 1.6167,              0.0085843,              0.0085843,              0.0085843
                    145,                 1.1562,                0.96338,                 1.3202,                0.64458,                0.60366,                0.65677,                0.37384,                  1.457,                 1.2678,                 1.6068,              0.0085744,              0.0085744,              0.0085744
                    146,                 1.1562,                0.95639,                 1.3249,                0.65609,                0.60519,                0.65123,                0.37633,                  1.447,                 1.2645,                 1.6128,              0.0085645,              0.0085645,              0.0085645
                    147,                 1.1526,                0.96074,                 1.3267,                0.59881,                0.63879,                0.63128,                 0.3554,                 1.4502,                 1.2906,                 1.6253,              0.0085546,              0.0085546,              0.0085546
                    148,                 1.1669,                0.96174,                 1.3252,                0.63064,                 0.6378,                0.64896,                0.37674,                  1.435,                 1.2214,                 1.6096,              0.0085447,              0.0085447,              0.0085447
                    149,                 1.1526,                0.94971,                 1.3249,                0.64803,                0.57535,                0.64075,                0.36663,                 1.4283,                  1.261,                 1.6152,              0.0085348,              0.0085348,              0.0085348
                    150,                 1.1609,                0.96574,                 1.3295,                0.64745,                0.60706,                0.65424,                0.37683,                 1.4413,                 1.2412,                 1.5969,              0.0085249,              0.0085249,              0.0085249
                    151,                 1.1466,                0.95177,                 1.3178,                0.66348,                0.60366,                0.65347,                0.37997,                 1.4418,                 1.2576,                 1.6021,               0.008515,               0.008515,               0.008515
                    152,                 1.1496,                0.94139,                 1.3235,                0.61747,                0.61699,                0.64508,                0.36708,                 1.4611,                 1.2628,                 1.6393,              0.0085051,              0.0085051,              0.0085051
