                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.7801,                 1.6793,                 2.0313,                0.48794,                0.53289,                0.49383,                0.23588,                 1.7644,                 1.7953,                 2.1423,              0.0098911,              0.0098911,              0.0098911
                     13,                 1.7727,                  1.653,                  2.019,                0.50057,                0.51374,                0.47949,                0.23266,                 1.7403,                 1.7697,                 2.1273,              0.0098812,              0.0098812,              0.0098812
                     14,                 1.7212,                 1.6305,                 1.9848,                0.52149,                0.50958,                0.48874,                 0.2372,                 1.6936,                 1.7602,                 2.0907,              0.0098713,              0.0098713,              0.0098713
                     15,                 1.6861,                 1.5935,                 1.9517,                 0.5182,                0.52373,                 0.5081,                0.25284,                  1.702,                 1.6944,                 2.0715,              0.0098614,              0.0098614,              0.0098614
                     16,                 1.6682,                 1.5774,                 1.9156,                0.51135,                0.50874,                0.49545,                0.24375,                 1.7753,                 1.6976,                 2.1271,              0.0098515,              0.0098515,              0.0098515
                     17,                 1.6476,                 1.5594,                 1.8986,                 0.4342,                0.47283,                0.43052,                0.20087,                 1.7563,                 1.9012,                 2.1384,              0.0098416,              0.0098416,              0.0098416
                     18,                 1.6082,                 1.5234,                 1.8685,                0.49225,                0.48293,                0.45787,                0.21694,                 1.7717,                 1.7752,                 2.1574,              0.0098317,              0.0098317,              0.0098317
                     19,                 1.6135,                 1.5136,                 1.8582,                0.51635,                0.53068,                0.51757,                0.27184,                 1.6361,                 1.6492,                 2.0183,              0.0098218,              0.0098218,              0.0098218
                     20,                 1.5772,                  1.475,                 1.8278,                0.55255,                0.55204,                0.54479,                0.28599,                 1.6338,                  1.576,                 2.0086,              0.0098119,              0.0098119,              0.0098119
                     21,                 1.5695,                 1.4873,                  1.833,                0.51936,                0.55204,                0.53784,                0.27875,                 1.6019,                 1.6942,                 1.9626,               0.009802,               0.009802,               0.009802
                     22,                 1.5409,                 1.4294,                 1.7937,                0.49002,                0.53789,                0.50403,                0.25244,                 1.6533,                 1.7499,                 2.0177,              0.0097921,              0.0097921,              0.0097921
                     23,                 1.5326,                 1.4315,                 1.7956,                0.57817,                0.54288,                0.57921,                0.30653,                 1.5737,                 1.5599,                 1.9368,              0.0097822,              0.0097822,              0.0097822
                     24,                 1.5098,                 1.4167,                 1.7812,                0.54087,                0.57619,                0.57757,                0.31069,                 1.5758,                 1.5426,                 1.9276,              0.0097723,              0.0097723,              0.0097723
                     25,                 1.5154,                 1.4043,                 1.7808,                0.59272,                0.54871,                0.59015,                0.31845,                 1.5671,                 1.5403,                 1.9102,              0.0097624,              0.0097624,              0.0097624
                     26,                 1.4908,                 1.3832,                 1.7412,                 0.5659,                0.57202,                0.57537,                 0.3116,                 1.5732,                 1.5031,                 1.9238,              0.0097525,              0.0097525,              0.0097525
                     27,                 1.4811,                 1.3617,                 1.7345,                 0.5727,                0.55121,                0.58153,                0.31326,                 1.5634,                 1.5129,                   1.91,              0.0097426,              0.0097426,              0.0097426
                     28,                 1.4753,                 1.3461,                  1.738,                0.58129,                0.58035,                0.60449,                0.32931,                 1.5327,                 1.4782,                 1.8867,              0.0097327,              0.0097327,              0.0097327
                     29,                 1.4722,                 1.3535,                 1.7395,                0.57944,                0.58278,                0.60296,                0.32582,                 1.5532,                 1.4836,                 1.8958,              0.0097228,              0.0097228,              0.0097228
                     30,                 1.4428,                 1.3494,                 1.7075,                0.58325,                0.57619,                0.60071,                0.33182,                 1.5074,                 1.4642,                 1.8683,              0.0097129,              0.0097129,              0.0097129
                     31,                 1.4235,                 1.2986,                 1.6771,                0.55602,                0.56037,                0.55765,                0.29864,                 1.5785,                 1.5798,                 1.9182,               0.009703,               0.009703,               0.009703
                     32,                 1.4178,                 1.3187,                 1.6854,                0.56591,                0.61199,                0.59955,                0.32747,                 1.5241,                 1.4325,                 1.8762,              0.0096931,              0.0096931,              0.0096931
                     33,                 1.4069,                 1.2818,                 1.6582,                 0.5315,                0.53872,                0.52224,                0.27588,                 1.5747,                 1.6286,                 1.9049,              0.0096832,              0.0096832,              0.0096832
                     34,                 1.4058,                 1.2797,                 1.6764,                0.55157,                0.61143,                0.58153,                0.31231,                 1.5134,                 1.5219,                 1.8837,              0.0096733,              0.0096733,              0.0096733
                     35,                 1.4055,                 1.2699,                 1.6665,                0.59442,                0.57843,                0.62061,                0.34264,                 1.5215,                 1.3824,                 1.8662,              0.0096634,              0.0096634,              0.0096634
                     36,                 1.3949,                 1.2702,                 1.6603,                0.57507,                0.62198,                0.61787,                0.33331,                 1.5172,                 1.4098,                 1.8606,              0.0096535,              0.0096535,              0.0096535
                     37,                 1.3901,                 1.2552,                 1.6594,                0.58949,                0.58118,                0.60467,                0.32883,                  1.484,                 1.4219,                 1.8327,              0.0096436,              0.0096436,              0.0096436
                     38,                 1.3819,                 1.2363,                 1.6489,                0.51488,                0.52873,                0.53911,                0.28181,                 1.5939,                  1.626,                 1.9228,              0.0096337,              0.0096337,              0.0096337
                     39,                 1.3755,                 1.2485,                 1.6424,                0.55807,                0.54954,                0.57234,                0.31176,                 1.5345,                 1.5163,                 1.8877,              0.0096238,              0.0096238,              0.0096238
                     40,                 1.3795,                 1.2392,                 1.6478,                0.61656,                0.63197,                0.64583,                0.34987,                 1.5255,                 1.3505,                 1.8574,              0.0096139,              0.0096139,              0.0096139
                     41,                 1.3625,                 1.2209,                 1.6231,                0.58226,                0.62698,                0.64224,                0.36487,                 1.4804,                 1.3436,                 1.8153,               0.009604,               0.009604,               0.009604
                     42,                 1.3419,                 1.2016,                 1.6165,                0.65137,                0.62198,                0.66099,                0.36391,                 1.4785,                 1.3547,                 1.8324,              0.0095941,              0.0095941,              0.0095941
                     43,                 1.3352,                 1.1929,                 1.6134,                0.58644,                 0.5945,                0.60344,                0.33645,                 1.4876,                 1.4075,                 1.8472,              0.0095842,              0.0095842,              0.0095842
                     44,                 1.3404,                 1.1886,                 1.6001,                0.60168,                0.62614,                0.63868,                0.35207,                 1.4738,                 1.3603,                 1.8367,              0.0095743,              0.0095743,              0.0095743
                     45,                 1.3322,                 1.1905,                 1.6088,                0.65337,                0.57443,                0.64239,                0.35604,                 1.5134,                 1.3613,                  1.859,              0.0095644,              0.0095644,              0.0095644
                     46,                 1.3346,                 1.1718,                  1.605,                0.58555,                0.61782,                0.64274,                0.36603,                 1.4372,                 1.3427,                 1.7905,              0.0095545,              0.0095545,              0.0095545
                     47,                 1.3115,                 1.1508,                 1.5865,                0.60552,                0.58451,                0.61086,                0.34268,                 1.5287,                 1.3846,                 1.8883,              0.0095446,              0.0095446,              0.0095446
                     48,                 1.3178,                 1.1448,                 1.5733,                0.62817,                0.64613,                0.66107,                0.36384,                 1.4576,                 1.3048,                 1.8074,              0.0095347,              0.0095347,              0.0095347
                     49,                 1.3088,                 1.1424,                 1.5765,                0.60644,                0.64024,                  0.655,                 0.3704,                 1.4784,                 1.3215,                 1.8389,              0.0095248,              0.0095248,              0.0095248
                     50,                 1.3005,                 1.1388,                 1.5756,                0.59614,                0.64779,                0.66285,                0.37855,                 1.4676,                 1.2821,                 1.8132,              0.0095149,              0.0095149,              0.0095149
                     51,                 1.2882,                 1.1204,                 1.5553,                0.62094,                0.63832,                0.66233,                0.37337,                 1.4494,                 1.2944,                 1.7969,               0.009505,               0.009505,               0.009505
                     52,                 1.3036,                 1.1117,                 1.5653,                 0.6001,                0.63849,                0.64898,                0.37121,                 1.4698,                  1.309,                 1.8106,              0.0094951,              0.0094951,              0.0094951
                     53,                 1.2783,                 1.0916,                 1.5675,                0.62875,                0.61623,                0.66005,                0.37406,                 1.4575,                 1.2952,                 1.8139,              0.0094852,              0.0094852,              0.0094852
                     54,                  1.269,                 1.0872,                 1.5378,                0.66821,                0.60533,                 0.6659,                0.37479,                 1.4392,                 1.2834,                 1.8064,              0.0094753,              0.0094753,              0.0094753
                     55,                 1.2575,                 1.0831,                 1.5402,                0.61087,                0.64363,                0.66084,                0.37742,                 1.4541,                 1.2624,                 1.8178,              0.0094654,              0.0094654,              0.0094654
                     56,                 1.2471,                 1.0736,                 1.5233,                0.63751,                0.63364,                0.66048,                0.35966,                 1.4652,                 1.3491,                 1.8284,              0.0094555,              0.0094555,              0.0094555
                     57,                 1.2606,                 1.0773,                 1.5482,                0.59364,                0.61532,                0.63367,                0.36136,                  1.465,                  1.334,                 1.8129,              0.0094456,              0.0094456,              0.0094456
                     58,                 1.2593,                  1.068,                 1.5271,                0.63058,                0.61782,                0.65449,                0.36821,                 1.4455,                 1.2726,                 1.7987,              0.0094357,              0.0094357,              0.0094357
                     59,                 1.2518,                 1.0548,                 1.5179,                0.62589,                0.62448,                0.65897,                0.36545,                 1.4602,                 1.3011,                 1.8206,              0.0094258,              0.0094258,              0.0094258
                     60,                  1.233,                  1.044,                 1.5201,                0.61344,                0.65362,                0.66652,                0.37608,                 1.4606,                 1.2839,                 1.8124,              0.0094159,              0.0094159,              0.0094159
                     61,                 1.2478,                 1.0505,                 1.5349,                0.63509,                0.62614,                0.65169,                0.36197,                 1.4932,                 1.2917,                 1.8521,               0.009406,               0.009406,               0.009406
                     62,                 1.2377,                 1.0337,                 1.5108,                0.63325,                0.58868,                0.64117,                0.36451,                  1.484,                 1.3026,                 1.8415,              0.0093961,              0.0093961,              0.0093961
                     63,                  1.228,                 1.0228,                 1.5029,                0.66345,                0.60241,                0.67068,                0.38254,                 1.4678,                 1.2555,                 1.8494,              0.0093862,              0.0093862,              0.0093862
                     64,                  1.237,                 1.0272,                 1.5116,                0.64762,                0.61948,                0.66829,                0.37675,                 1.4579,                 1.2598,                 1.8225,              0.0093763,              0.0093763,              0.0093763
                     65,                 1.2335,                  1.025,                 1.5053,                0.62864,                0.60949,                0.65531,                0.37058,                 1.4678,                 1.3078,                 1.8474,              0.0093664,              0.0093664,              0.0093664
                     66,                 1.2277,                 1.0193,                 1.5067,                0.60152,                0.62614,                0.63471,                0.35579,                 1.4814,                 1.3146,                 1.8412,              0.0093565,              0.0093565,              0.0093565
                     67,                 1.1975,                0.99338,                 1.4828,                0.66983,                0.63516,                0.68386,                0.38806,                 1.4675,                 1.2498,                  1.839,              0.0093466,              0.0093466,              0.0093466
                     68,                 1.1943,                0.97675,                 1.4874,                0.60884,                0.66445,                0.66368,                0.37441,                 1.4587,                 1.2673,                 1.8185,              0.0093367,              0.0093367,              0.0093367
                     69,                 1.1942,                0.98754,                 1.4739,                0.65153,                0.58201,                0.64749,                0.36505,                 1.4816,                  1.327,                 1.8406,              0.0093268,              0.0093268,              0.0093268
                     70,                 1.1963,                0.97553,                 1.4728,                0.64035,                0.62117,                 0.6684,                0.37922,                 1.4489,                 1.2864,                 1.8099,              0.0093169,              0.0093169,              0.0093169
                     71,                 1.1996,                0.98332,                 1.4874,                0.60025,                0.65388,                0.66015,                0.37448,                 1.4401,                 1.2974,                 1.8027,               0.009307,               0.009307,               0.009307
                     72,                 1.1686,                0.95255,                 1.4549,                0.62504,                0.61903,                  0.642,                0.35732,                 1.4962,                 1.3076,                 1.8704,              0.0092971,              0.0092971,              0.0092971
                     73,                 1.1792,                0.95097,                 1.4564,                0.61307,                0.63721,                0.63983,                0.35866,                 1.4875,                 1.3097,                 1.8652,              0.0092872,              0.0092872,              0.0092872
                     74,                 1.1827,                  0.945,                 1.4634,                0.66568,                0.62115,                  0.668,                0.37541,                 1.4298,                 1.2437,                 1.8038,              0.0092773,              0.0092773,              0.0092773
                     75,                 1.1652,                0.93954,                 1.4553,                0.63251,                0.64634,                0.67761,                0.37919,                 1.4757,                 1.2622,                 1.8694,              0.0092674,              0.0092674,              0.0092674
                     76,                 1.1754,                 0.9426,                 1.4696,                0.60504,                0.64863,                0.65482,                0.36471,                 1.4545,                 1.2935,                 1.8258,              0.0092575,              0.0092575,              0.0092575
                     77,                 1.1579,                0.92763,                  1.444,                0.65717,                0.62032,                0.67257,                 0.3875,                 1.4463,                 1.2737,                 1.8155,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.1573,                0.93534,                 1.4449,                0.64518,                0.61923,                0.66392,                0.37776,                 1.4792,                  1.251,                  1.876,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.1483,                0.92596,                 1.4465,                0.64313,                0.62531,                0.66421,                0.37419,                  1.501,                   1.28,                 1.8622,              0.0092278,              0.0092278,              0.0092278
                     80,                 1.1771,                0.93829,                 1.4746,                0.65425,                0.61449,                0.64902,                0.36036,                 1.4835,                 1.2974,                 1.8678,              0.0092179,              0.0092179,              0.0092179
                     81,                 1.1583,                0.92136,                 1.4366,                 0.6714,                0.61415,                0.66102,                0.37453,                 1.4714,                 1.2689,                 1.8482,               0.009208,               0.009208,               0.009208
                     82,                 1.1307,                0.89871,                 1.4188,                0.66534,                 0.6456,                0.67302,                0.37079,                 1.4797,                 1.2677,                 1.8659,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.1246,                0.88143,                 1.4136,                0.66868,                0.63521,                0.68805,                0.38941,                 1.4639,                 1.2227,                 1.8362,              0.0091882,              0.0091882,              0.0091882
                     84,                 1.1285,                0.89092,                 1.4199,                0.64905,                0.64613,                0.68065,                0.37474,                 1.4619,                 1.2636,                 1.8557,              0.0091783,              0.0091783,              0.0091783
                     85,                 1.1455,                0.90269,                 1.4307,                 0.6698,                0.62661,                0.67354,                0.37532,                 1.4954,                 1.2567,                 1.8735,              0.0091684,              0.0091684,              0.0091684
                     86,                 1.1149,                0.87604,                 1.4069,                0.66316,                0.62129,                0.67105,                0.36825,                 1.4842,                 1.2826,                 1.8715,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.1207,                0.86944,                  1.407,                0.65568,                0.62448,                0.66544,                0.37259,                 1.4818,                 1.2565,                 1.8852,              0.0091486,              0.0091486,              0.0091486
                     88,                 1.1105,                0.87834,                 1.4102,                0.62694,                0.62365,                0.64387,                0.36114,                 1.4858,                 1.2824,                 1.8396,              0.0091387,              0.0091387,              0.0091387
                     89,                 1.1157,                0.87145,                  1.404,                0.63619,                 0.6353,                0.66179,                0.37422,                 1.4821,                 1.2869,                 1.8544,              0.0091288,              0.0091288,              0.0091288
                     90,                 1.1007,                0.85942,                 1.3968,                0.65146,                0.64446,                0.67302,                0.37953,                 1.4836,                 1.2446,                 1.9084,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.0959,                0.86161,                 1.4075,                 0.6471,                0.65195,                0.66744,                0.37184,                 1.5023,                 1.2749,                 1.9105,               0.009109,               0.009109,               0.009109
                     92,                 1.0991,                0.85053,                 1.3979,                0.66818,                 0.6403,                0.66178,                0.37256,                 1.4838,                 1.2773,                  1.876,              0.0090991,              0.0090991,              0.0090991
                     93,                  1.104,                0.84466,                 1.4018,                 0.6508,                0.62948,                0.65837,                0.37822,                 1.4847,                 1.2693,                 1.8574,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.0976,                0.86163,                 1.4025,                0.66594,                0.61581,                0.66492,                0.37695,                 1.4668,                 1.2441,                 1.8542,              0.0090793,              0.0090793,              0.0090793
                     95,                 1.1008,                0.84669,                 1.3878,                0.66371,                0.64253,                0.67061,                0.37388,                 1.5069,                 1.2417,                 1.9248,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.0923,                0.83899,                 1.3799,                0.64287,                 0.6403,                0.66167,                0.37338,                 1.5061,                 1.2649,                 1.8985,              0.0090595,              0.0090595,              0.0090595
                     97,                  1.065,                0.81332,                 1.3694,                0.61975,                0.65862,                0.66339,                0.36874,                 1.5071,                 1.2574,                  1.919,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.0792,                0.83126,                 1.3775,                0.65235,                0.65622,                0.65587,                0.36778,                 1.4929,                 1.2426,                 1.9062,              0.0090397,              0.0090397,              0.0090397
                     99,                 1.0666,                0.80933,                 1.3633,                0.65951,                0.64834,                0.67393,                0.37919,                 1.4716,                 1.2358,                 1.8518,              0.0090298,              0.0090298,              0.0090298
                    100,                 1.0661,                0.81186,                 1.3662,                0.66404,                0.63361,                0.67007,                0.36958,                 1.4858,                 1.2619,                 1.8933,              0.0090199,              0.0090199,              0.0090199
                    101,                 1.0603,                0.80099,                 1.3648,                0.62525,                0.66694,                0.66175,                 0.3659,                 1.5131,                 1.2706,                 1.9449,                0.00901,                0.00901,                0.00901
                    102,                 1.0608,                0.80502,                 1.3723,                0.64263,                0.66611,                0.67306,                0.37575,                   1.51,                 1.2899,                 1.9089,              0.0090001,              0.0090001,              0.0090001
                    103,                 1.0446,                0.78013,                 1.3438,                0.65796,                0.63447,                0.67725,                0.37916,                 1.4928,                 1.2568,                  1.891,              0.0089902,              0.0089902,              0.0089902
                    104,                 1.0501,                0.79576,                 1.3567,                0.66226,                 0.6428,                0.67295,                0.37174,                 1.5497,                 1.2943,                 1.9456,              0.0089803,              0.0089803,              0.0089803
                    105,                 1.0509,                0.79378,                 1.3588,                0.60413,                0.64806,                0.64068,                0.36295,                 1.5158,                 1.3111,                 1.9302,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.0451,                0.78454,                 1.3501,                0.64708,                0.66868,                0.67501,                0.38508,                 1.4661,                 1.2607,                 1.8655,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.0446,                0.78259,                  1.355,                0.64591,                0.65615,                0.66237,                0.37355,                 1.4863,                 1.2793,                 1.8894,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.0465,                0.78531,                 1.3548,                0.63914,                0.65862,                0.66621,                0.36799,                 1.5307,                 1.2434,                 1.9466,              0.0089407,              0.0089407,              0.0089407
                    109,                  1.044,                0.78061,                 1.3385,                0.66667,                 0.6378,                0.66392,                0.37383,                 1.5013,                 1.2692,                 1.9215,              0.0089308,              0.0089308,              0.0089308
                    110,                 1.0297,                0.75893,                  1.328,                 0.6345,                0.64755,                0.64227,                0.36435,                  1.491,                 1.2955,                 1.9129,              0.0089209,              0.0089209,              0.0089209
                    111,                  1.021,                0.76184,                 1.3284,                0.64204,                0.64779,                0.65901,                 0.3689,                 1.5085,                 1.2803,                 1.9325,               0.008911,               0.008911,               0.008911
                    112,                 1.0364,                0.76502,                 1.3369,                0.66393,                0.62672,                0.66278,                 0.3716,                 1.5102,                 1.2416,                 1.9259,              0.0089011,              0.0089011,              0.0089011
                    113,                 1.0273,                0.76012,                 1.3285,                0.63771,                0.65075,                0.66403,                0.37917,                 1.5036,                 1.2524,                 1.9488,              0.0088912,              0.0088912,              0.0088912
                    114,                 1.0062,                0.74421,                 1.3132,                0.68213,                0.61116,                0.65832,                 0.3725,                 1.5134,                 1.2901,                 1.9437,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.0137,                0.74912,                 1.3167,                0.66147,                0.61782,                0.65358,                0.36643,                 1.5055,                 1.2719,                 1.9454,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.0258,                0.74497,                 1.3324,                0.64478,                0.63863,                0.64733,                 0.3603,                 1.5249,                 1.2951,                  1.949,              0.0088615,              0.0088615,              0.0088615
                    117,                  1.009,                0.74133,                 1.3108,                0.62116,                0.64712,                0.64404,                0.36532,                 1.5318,                 1.3096,                 1.9767,              0.0088516,              0.0088516,              0.0088516
                    118,                0.99752,                0.73433,                 1.3096,                0.62999,                0.63655,                0.65612,                0.37068,                 1.4945,                 1.2898,                 1.9299,              0.0088417,              0.0088417,              0.0088417
                    119,                0.99182,                0.73586,                 1.3177,                0.66538,                0.64446,                0.67281,                 0.3788,                 1.5055,                 1.3025,                 1.9439,              0.0088318,              0.0088318,              0.0088318
                    120,                  1.002,                0.72919,                   1.32,                 0.6724,                0.62721,                0.66604,                0.37053,                 1.5052,                 1.2903,                 1.9549,              0.0088219,              0.0088219,              0.0088219
                    121,                 1.0014,                0.73264,                 1.3074,                0.65547,                0.66694,                0.66918,                0.37708,                 1.5069,                 1.2727,                 1.9459,               0.008812,               0.008812,               0.008812
                    122,                0.99973,                0.73198,                 1.3067,                0.65403,                0.65323,                0.67562,                0.39116,                 1.5116,                 1.2533,                 1.9595,              0.0088021,              0.0088021,              0.0088021
                    123,                0.97567,                0.70561,                 1.2837,                0.66583,                0.65112,                0.66924,                0.37881,                 1.5344,                  1.244,                 2.0152,              0.0087922,              0.0087922,              0.0087922
                    124,                 0.9878,                0.70807,                 1.2995,                0.67674,                0.65612,                0.66767,                0.37033,                 1.5321,                 1.2702,                  1.971,              0.0087823,              0.0087823,              0.0087823
                    125,                0.99899,                0.72118,                 1.3165,                0.65525,                0.63618,                0.65919,                0.36483,                 1.5616,                  1.292,                  2.035,              0.0087724,              0.0087724,              0.0087724
                    126,                0.99013,                0.71438,                 1.2948,                0.66279,                0.64481,                0.66375,                0.38113,                 1.5259,                 1.2721,                 1.9772,              0.0087625,              0.0087625,              0.0087625
                    127,                 0.9798,                 0.7033,                 1.2974,                 0.6287,                 0.6353,                0.63482,                0.35156,                 1.5177,                 1.3341,                 1.9796,              0.0087526,              0.0087526,              0.0087526
                    128,                0.96696,                0.68677,                 1.2837,                0.63363,                0.65666,                0.65105,                0.37084,                 1.5344,                 1.2951,                 1.9994,              0.0087427,              0.0087427,              0.0087427
                    129,                 0.9786,                0.70655,                 1.2938,                0.67422,                0.64446,                0.64912,                0.36404,                 1.5421,                 1.2794,                  1.984,              0.0087328,              0.0087328,              0.0087328
                    130,                0.98717,                0.70767,                 1.3017,                0.65155,                0.64197,                 0.6454,                0.35741,                 1.5485,                 1.3066,                 2.0112,              0.0087229,              0.0087229,              0.0087229
                    131,                0.96594,                0.69504,                 1.2848,                0.68072,                0.64086,                0.67942,                0.38031,                 1.5184,                 1.2226,                 1.9683,               0.008713,               0.008713,               0.008713
                    132,                0.96786,                0.69981,                 1.2851,                0.65137,                0.65862,                0.65507,                0.36711,                 1.5442,                 1.2655,                 2.0021,              0.0087031,              0.0087031,              0.0087031
                    133,                0.96659,                0.68407,                 1.2762,                0.63809,                0.66278,                0.65803,                0.36691,                 1.5257,                 1.2732,                 1.9975,              0.0086932,              0.0086932,              0.0086932
                    134,                0.96119,                0.67968,                 1.2736,                0.65539,                0.65862,                0.65709,                0.37618,                 1.5457,                 1.2509,                 2.0161,              0.0086833,              0.0086833,              0.0086833
                    135,                 0.9599,                0.70137,                 1.2836,                0.66168,                0.64197,                0.66591,                0.37193,                 1.5179,                 1.2679,                  1.975,              0.0086734,              0.0086734,              0.0086734
                    136,                0.94962,                  0.683,                 1.2744,                0.64937,                0.65779,                0.66796,                0.37706,                 1.5499,                 1.2612,                 2.0187,              0.0086635,              0.0086635,              0.0086635
                    137,                0.96023,                0.67399,                  1.267,                 0.6516,                0.63947,                0.65265,                0.36342,                 1.5371,                 1.2797,                 2.0184,              0.0086536,              0.0086536,              0.0086536
                    138,                0.94803,                0.68017,                 1.2702,                0.63712,                0.65779,                0.65186,                0.35536,                  1.545,                  1.305,                 2.0154,              0.0086437,              0.0086437,              0.0086437
                    139,                0.94261,                0.66478,                 1.2647,                0.62592,                0.65112,                0.64902,                0.36173,                 1.5752,                 1.3299,                 2.0494,              0.0086338,              0.0086338,              0.0086338
                    140,                0.94485,                0.66755,                 1.2765,                0.67413,                0.60366,                0.64551,                0.35862,                 1.5636,                 1.3002,                 2.0439,              0.0086239,              0.0086239,              0.0086239
                    141,                0.94728,                0.68037,                 1.2771,                0.65485,                0.63863,                0.65485,                0.36603,                 1.5579,                  1.298,                 1.9967,               0.008614,               0.008614,               0.008614
                    142,                0.95084,                0.67885,                 1.2807,                0.64898,                 0.6353,                0.66296,                0.37591,                 1.5392,                 1.2509,                 1.9858,              0.0086041,              0.0086041,              0.0086041
                    143,                0.94654,                 0.6788,                  1.267,                0.64872,                0.63364,                0.64598,                0.36772,                 1.5305,                 1.2698,                 1.9965,              0.0085942,              0.0085942,              0.0085942
                    144,                0.93911,                0.67173,                 1.2699,                0.66106,                0.62685,                0.65651,                   0.37,                 1.5438,                 1.2506,                 2.0525,              0.0085843,              0.0085843,              0.0085843
                    145,                0.93467,                0.65461,                 1.2492,                0.65662,                0.63614,                0.65483,                0.37639,                 1.5276,                 1.2598,                 1.9992,              0.0085744,              0.0085744,              0.0085744
                    146,                0.92324,                0.64453,                 1.2473,                0.64411,                 0.6353,                 0.6488,                0.37162,                  1.533,                 1.2868,                 2.0175,              0.0085645,              0.0085645,              0.0085645
                    147,                0.92074,                0.64927,                 1.2536,                0.63534,                0.63447,                0.64389,                0.35613,                 1.5385,                 1.2804,                 1.9942,              0.0085546,              0.0085546,              0.0085546
                    148,                0.93739,                0.65579,                 1.2509,                0.65729,                0.61865,                0.64482,                0.36355,                 1.5453,                  1.278,                  2.008,              0.0085447,              0.0085447,              0.0085447
                    149,                0.92463,                0.64291,                 1.2486,                0.65209,                0.64197,                0.64696,                0.36727,                 1.5458,                 1.2781,                 2.0531,              0.0085348,              0.0085348,              0.0085348
                    150,                0.91746,                0.64444,                 1.2455,                0.68704,                0.61782,                0.66382,                0.36929,                 1.5642,                 1.2638,                 2.0412,              0.0085249,              0.0085249,              0.0085249
                    151,                0.91556,                0.63701,                 1.2419,                0.69009,                0.62365,                 0.6568,                0.36695,                 1.5468,                 1.2833,                  2.027,               0.008515,               0.008515,               0.008515
                    152,                0.90667,                0.63043,                 1.2405,                0.68382,                0.64446,                0.65006,                0.36632,                 1.5721,                 1.2747,                 2.0641,              0.0085051,              0.0085051,              0.0085051
