                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 2.0144,                 1.9936,                 2.1464,                0.42435,                0.32556,                0.30725,                0.12682,                 2.0792,                 2.4139,                 2.3106,              0.0098911,              0.0098911,              0.0098911
                     13,                 2.0054,                  1.947,                 2.1235,                0.41855,                 0.4413,                0.38364,                0.16259,                 1.9621,                 2.0782,                 2.1929,              0.0098812,              0.0098812,              0.0098812
                     14,                 1.9423,                  1.922,                 2.0798,                0.46409,                0.40307,                0.37615,                0.15752,                  1.948,                 2.0941,                  2.162,              0.0098713,              0.0098713,              0.0098713
                     15,                 1.9169,                 1.8922,                  2.052,                0.47676,                0.41132,                0.39946,                0.17496,                 1.9297,                 2.0776,                 2.1378,              0.0098614,              0.0098614,              0.0098614
                     16,                 1.8849,                 1.8746,                  1.994,                0.50063,                0.42298,                0.42444,                0.19109,                 1.8257,                 1.9262,                 2.0305,              0.0098515,              0.0098515,              0.0098515
                     17,                 1.8722,                 1.8497,                  1.985,                0.46073,                0.45712,                0.43157,                0.19487,                 1.8505,                 1.9333,                 2.0606,              0.0098416,              0.0098416,              0.0098416
                     18,                 1.8156,                 1.8111,                 1.9357,                0.46255,                0.46461,                0.42237,                0.18704,                 1.8273,                 1.9191,                 2.0362,              0.0098317,              0.0098317,              0.0098317
                     19,                 1.8232,                 1.7768,                 1.9233,                0.51176,                0.50125,                0.47339,                0.22367,                 1.8048,                 1.8379,                 2.0095,              0.0098218,              0.0098218,              0.0098218
                     20,                 1.7826,                 1.7566,                 1.8892,                 0.5194,                0.50791,                0.49473,                0.23118,                 1.7662,                   1.81,                 1.9678,              0.0098119,              0.0098119,              0.0098119
                     21,                  1.766,                 1.7441,                 1.8841,                0.50148,                 0.4846,                0.45062,                0.22009,                 1.7481,                 1.9192,                 1.9303,               0.009802,               0.009802,               0.009802
                     22,                 1.7556,                 1.7157,                  1.855,                0.49123,                0.47627,                0.45279,                  0.211,                 1.8001,                 1.8954,                 1.9703,              0.0097921,              0.0097921,              0.0097921
                     23,                 1.7422,                 1.6932,                 1.8444,                0.49276,                0.53305,                0.49617,                 0.2391,                 1.7157,                 1.8254,                 1.8879,              0.0097822,              0.0097822,              0.0097822
                     24,                  1.718,                 1.6906,                  1.832,                0.52688,                0.45528,                 0.4618,                0.22073,                 1.7525,                 1.8134,                 1.9321,              0.0097723,              0.0097723,              0.0097723
                     25,                 1.7156,                 1.6802,                 1.8191,                0.53196,                0.49209,                0.49872,                0.24619,                 1.6826,                 1.7969,                  1.887,              0.0097624,              0.0097624,              0.0097624
                     26,                 1.6911,                  1.645,                 1.7946,                0.49322,                0.49126,                0.48599,                0.23543,                 1.7345,                 1.8154,                 1.9314,              0.0097525,              0.0097525,              0.0097525
                     27,                 1.6742,                  1.629,                  1.775,                0.54054,                 0.5229,                0.53352,                0.26681,                 1.7034,                 1.6791,                 1.8516,              0.0097426,              0.0097426,              0.0097426
                     28,                 1.6676,                 1.5937,                 1.7669,                0.49052,                0.54538,                0.51294,                0.27222,                 1.6412,                  1.692,                  1.814,              0.0097327,              0.0097327,              0.0097327
                     29,                 1.6629,                 1.6182,                 1.7707,                0.54888,                0.50208,                0.52321,                0.27366,                  1.619,                 1.6869,                 1.7842,              0.0097228,              0.0097228,              0.0097228
                     30,                 1.6328,                 1.6176,                 1.7496,                0.56214,                0.50291,                 0.5362,                0.26603,                 1.7081,                 1.7014,                 1.8683,              0.0097129,              0.0097129,              0.0097129
                     31,                 1.6289,                 1.5666,                  1.729,                0.53737,                0.50874,                0.51759,                0.26549,                 1.6351,                 1.7157,                 1.7986,               0.009703,               0.009703,               0.009703
                     32,                 1.6218,                 1.5851,                 1.7314,                  0.532,                0.51679,                0.51868,                0.26574,                 1.6517,                 1.6865,                 1.8061,              0.0096931,              0.0096931,              0.0096931
                     33,                 1.6092,                 1.5407,                  1.708,                0.57923,                0.50663,                0.54554,                0.28417,                 1.6089,                 1.6488,                 1.7835,              0.0096832,              0.0096832,              0.0096832
                     34,                 1.5967,                 1.5562,                 1.7149,                0.57877,                0.52956,                0.55725,                 0.2877,                 1.6145,                 1.6708,                 1.7828,              0.0096733,              0.0096733,              0.0096733
                     35,                 1.5896,                 1.5251,                 1.7111,                0.55886,                0.49683,                0.53931,                0.28531,                 1.5893,                 1.6328,                 1.7583,              0.0096634,              0.0096634,              0.0096634
                     36,                 1.5947,                 1.5321,                 1.7078,                0.56034,                0.52623,                0.56135,                0.29983,                 1.5577,                 1.6236,                 1.7418,              0.0096535,              0.0096535,              0.0096535
                     37,                 1.5978,                 1.5269,                 1.7125,                0.51474,                0.53622,                0.52188,                0.26798,                 1.6196,                 1.6339,                 1.7781,              0.0096436,              0.0096436,              0.0096436
                     38,                 1.5705,                 1.4935,                 1.6839,                0.55601,                0.52956,                 0.5507,                0.29462,                 1.6098,                   1.57,                 1.7595,              0.0096337,              0.0096337,              0.0096337
                     39,                 1.5711,                  1.513,                  1.688,                 0.5788,                0.52873,                 0.5701,                0.30447,                 1.5784,                 1.6273,                 1.7713,              0.0096238,              0.0096238,              0.0096238
                     40,                   1.58,                 1.4992,                 1.6925,                0.54289,                0.53796,                 0.5543,                0.28835,                 1.6251,                 1.6873,                 1.7861,              0.0096139,              0.0096139,              0.0096139
                     41,                  1.558,                 1.4969,                 1.6694,                 0.5432,                0.53367,                0.55936,                0.31042,                 1.5713,                 1.5739,                  1.739,               0.009604,               0.009604,               0.009604
                     42,                 1.5341,                 1.4641,                 1.6544,                0.53802,                0.58784,                0.58001,                0.31217,                 1.5516,                 1.5908,                 1.7322,              0.0095941,              0.0095941,              0.0095941
                     43,                 1.5443,                 1.4508,                 1.6554,                0.56792,                0.55537,                0.57905,                0.31511,                 1.5626,                 1.5584,                 1.7376,              0.0095842,              0.0095842,              0.0095842
                     44,                 1.5369,                 1.4546,                 1.6413,                0.58109,                 0.5313,                0.57085,                0.30624,                 1.5409,                 1.5641,                 1.7121,              0.0095743,              0.0095743,              0.0095743
                     45,                 1.5312,                 1.4692,                 1.6563,                0.57174,                 0.5458,                0.56666,                0.30979,                 1.5532,                 1.5451,                 1.7079,              0.0095644,              0.0095644,              0.0095644
                     46,                 1.5357,                 1.4516,                 1.6498,                0.56783,                0.55794,                0.57317,                0.30804,                 1.5228,                 1.5414,                  1.706,              0.0095545,              0.0095545,              0.0095545
                     47,                 1.5267,                 1.4394,                 1.6412,                0.56657,                0.57119,                0.58519,                0.31728,                  1.563,                 1.5614,                 1.7234,              0.0095446,              0.0095446,              0.0095446
                     48,                 1.5234,                 1.4319,                 1.6243,                0.53454,                0.58035,                0.57958,                0.31237,                 1.5435,                 1.5576,                 1.7107,              0.0095347,              0.0095347,              0.0095347
                     49,                 1.5066,                 1.4292,                 1.6164,                0.57139,                0.53705,                0.56816,                0.31411,                 1.5136,                 1.5191,                 1.6686,              0.0095248,              0.0095248,              0.0095248
                     50,                 1.5043,                 1.4306,                 1.6262,                0.57091,                0.54871,                0.57013,                0.30102,                 1.5649,                   1.57,                 1.7334,              0.0095149,              0.0095149,              0.0095149
                     51,                 1.5009,                 1.4226,                 1.6077,                0.53959,                0.60013,                0.58006,                0.31064,                 1.5043,                 1.5311,                  1.681,               0.009505,               0.009505,               0.009505
                     52,                 1.5024,                 1.4136,                 1.6106,                0.55816,                0.58451,                0.59516,                0.33262,                 1.5231,                 1.4517,                 1.6759,              0.0094951,              0.0094951,              0.0094951
                     53,                 1.4894,                 1.3827,                 1.6094,                 0.5975,                0.54122,                 0.5841,                0.32326,                 1.5289,                 1.5082,                  1.695,              0.0094852,              0.0094852,              0.0094852
                     54,                 1.4852,                 1.3942,                  1.592,                0.59716,                0.55037,                0.59585,                0.32953,                 1.5039,                 1.4851,                 1.6593,              0.0094753,              0.0094753,              0.0094753
                     55,                 1.4737,                  1.376,                 1.5906,                0.57582,                0.55704,                0.59312,                0.33216,                 1.5007,                 1.4779,                 1.6399,              0.0094654,              0.0094654,              0.0094654
                     56,                 1.4691,                 1.3821,                 1.5785,                 0.5911,                0.57952,                0.59481,                0.32325,                 1.5216,                 1.4689,                 1.6812,              0.0094555,              0.0094555,              0.0094555
                     57,                 1.4729,                 1.3773,                 1.5997,                0.55984,                 0.5587,                 0.5785,                0.32038,                 1.5478,                 1.5009,                  1.715,              0.0094456,              0.0094456,              0.0094456
                     58,                 1.4753,                 1.3833,                 1.5871,                0.58835,                0.59201,                0.60304,                0.33526,                 1.5202,                 1.4806,                 1.6723,              0.0094357,              0.0094357,              0.0094357
                     59,                 1.4728,                 1.3728,                 1.5838,                0.60651,                0.58035,                0.62192,                0.34199,                 1.4807,                 1.4368,                 1.6415,              0.0094258,              0.0094258,              0.0094258
                     60,                  1.454,                 1.3596,                 1.5723,                0.56465,                0.61615,                0.61358,                 0.3413,                 1.4988,                 1.4301,                 1.6562,              0.0094159,              0.0094159,              0.0094159
                     61,                 1.4649,                 1.3636,                 1.5847,                0.56566,                0.57702,                0.58947,                0.32881,                 1.5451,                 1.4518,                 1.6754,               0.009406,               0.009406,               0.009406
                     62,                 1.4507,                 1.3465,                 1.5676,                 0.5618,                0.58118,                0.59309,                0.33674,                 1.5075,                 1.4486,                 1.6617,              0.0093961,              0.0093961,              0.0093961
                     63,                 1.4516,                 1.3418,                 1.5658,                0.56303,                0.58784,                0.60178,                0.33807,                  1.493,                 1.4311,                 1.6552,              0.0093862,              0.0093862,              0.0093862
                     64,                 1.4422,                 1.3426,                 1.5608,                0.59089,                0.55787,                0.60264,                0.33062,                 1.4897,                 1.4804,                 1.6544,              0.0093763,              0.0093763,              0.0093763
                     65,                 1.4573,                 1.3285,                 1.5652,                0.58652,                0.58229,                0.61679,                 0.3394,                 1.4967,                 1.4238,                 1.6506,              0.0093664,              0.0093664,              0.0093664
                     66,                  1.454,                 1.3337,                 1.5657,                 0.5717,                0.58451,                0.60226,                0.33767,                  1.504,                 1.4093,                 1.6536,              0.0093565,              0.0093565,              0.0093565
                     67,                 1.4221,                 1.3142,                 1.5501,                0.62508,                0.54695,                0.61794,                0.34431,                 1.5159,                 1.4067,                 1.6798,              0.0093466,              0.0093466,              0.0093466
                     68,                 1.4277,                 1.3074,                  1.561,                0.56851,                0.58143,                0.61215,                 0.3434,                 1.4682,                 1.4256,                 1.6278,              0.0093367,              0.0093367,              0.0093367
                     69,                 1.4281,                 1.3155,                 1.5465,                0.58241,                0.60366,                0.61325,                0.34647,                 1.4767,                 1.3961,                  1.635,              0.0093268,              0.0093268,              0.0093268
                     70,                 1.4338,                 1.3028,                 1.5408,                0.62133,                0.62531,                0.63752,                0.36145,                 1.4714,                 1.3776,                 1.6343,              0.0093169,              0.0093169,              0.0093169
                     71,                   1.43,                 1.3121,                 1.5508,                0.60837,                  0.597,                0.63002,                 0.3543,                 1.4671,                 1.3697,                 1.6224,               0.009307,               0.009307,               0.009307
                     72,                 1.4128,                 1.2896,                 1.5345,                0.60983,                0.58784,                0.62073,                0.34337,                 1.5205,                 1.3984,                 1.6681,              0.0092971,              0.0092971,              0.0092971
                     73,                 1.4105,                 1.2771,                 1.5267,                0.57667,                0.59784,                0.60911,                0.34002,                 1.4916,                 1.4263,                 1.6428,              0.0092872,              0.0092872,              0.0092872
                     74,                  1.417,                 1.2753,                 1.5365,                0.58232,                0.60533,                 0.6279,                0.35105,                  1.484,                 1.3868,                 1.6201,              0.0092773,              0.0092773,              0.0092773
                     75,                 1.4036,                  1.273,                 1.5279,                0.58385,                0.62115,                0.63067,                0.34734,                 1.4954,                 1.3808,                 1.6515,              0.0092674,              0.0092674,              0.0092674
                     76,                 1.4203,                 1.2898,                 1.5415,                0.58087,                0.61032,                0.61222,                0.34239,                 1.4984,                 1.4442,                 1.6509,              0.0092575,              0.0092575,              0.0092575
                     77,                 1.4076,                 1.2788,                 1.5247,                0.60177,                0.57868,                0.62409,                0.35273,                 1.5015,                 1.4016,                 1.6312,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.3992,                 1.2648,                 1.5218,                0.62132,                0.57119,                0.62233,                0.35657,                 1.4776,                 1.3871,                 1.6288,              0.0092377,              0.0092377,              0.0092377
                     79,                  1.383,                 1.2746,                 1.5121,                0.59943,                0.60307,                0.63044,                0.35442,                 1.4557,                 1.4002,                 1.6238,              0.0092278,              0.0092278,              0.0092278
                     80,                 1.4141,                 1.2772,                 1.5374,                0.57964,                0.59784,                0.61143,                0.34208,                 1.4849,                  1.401,                 1.6576,              0.0092179,              0.0092179,              0.0092179
                     81,                 1.3969,                 1.2643,                 1.5187,                0.61224,                0.59949,                0.63419,                0.35716,                 1.4857,                 1.3732,                 1.6348,               0.009208,               0.009208,               0.009208
                     82,                 1.3721,                 1.2435,                 1.4971,                0.60772,                0.59852,                0.63639,                0.35748,                 1.4779,                 1.3364,                 1.6154,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.3805,                 1.2488,                 1.5091,                0.58005,                0.60866,                0.62499,                0.35124,                 1.5012,                 1.3697,                 1.6495,              0.0091882,              0.0091882,              0.0091882
                     84,                   1.38,                 1.2391,                 1.5059,                 0.6256,                0.60117,                0.64391,                 0.3612,                 1.4557,                 1.3765,                 1.6096,              0.0091783,              0.0091783,              0.0091783
                     85,                 1.3892,                 1.2447,                 1.5055,                0.61415,                0.60283,                0.63241,                  0.357,                 1.4718,                 1.3427,                 1.6307,              0.0091684,              0.0091684,              0.0091684
                     86,                 1.3669,                 1.2211,                 1.4905,                0.61393,                0.60366,                0.63425,                0.35023,                 1.4851,                 1.4016,                  1.642,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.3844,                 1.2257,                 1.5044,                0.62528,                0.58868,                0.64314,                0.35597,                 1.4826,                 1.3579,                 1.6302,              0.0091486,              0.0091486,              0.0091486
                     88,                 1.3634,                 1.2305,                 1.4961,                0.59713,                0.60866,                0.64376,                0.36128,                 1.4848,                 1.3292,                 1.6199,              0.0091387,              0.0091387,              0.0091387
                     89,                 1.3722,                 1.2229,                 1.4971,                0.62922,                0.61865,                0.64637,                0.35809,                 1.4759,                 1.3552,                 1.6329,              0.0091288,              0.0091288,              0.0091288
                     90,                 1.3633,                 1.2233,                 1.4819,                0.65531,                0.58411,                0.64488,                0.36807,                 1.4509,                 1.3345,                 1.6043,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.3582,                 1.2216,                 1.4905,                 0.6098,                0.60507,                 0.6365,                0.35879,                 1.4607,                  1.332,                 1.6243,               0.009109,               0.009109,               0.009109
                     92,                 1.3578,                  1.217,                 1.4876,                0.62316,                0.58035,                0.63878,                0.36495,                 1.4437,                 1.3402,                 1.5949,              0.0090991,              0.0090991,              0.0090991
                     93,                 1.3687,                 1.1973,                 1.4905,                0.61567,                0.60616,                0.64984,                0.36909,                 1.4605,                 1.3155,                 1.6159,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.3607,                 1.2225,                 1.4904,                0.60114,                0.63499,                0.64703,                 0.3682,                 1.4616,                  1.317,                 1.5983,              0.0090793,              0.0090793,              0.0090793
                     95,                 1.3625,                 1.2122,                 1.4842,                0.60811,                0.61373,                0.63967,                0.35822,                 1.4595,                 1.3218,                  1.613,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.3694,                 1.2115,                 1.4855,                0.59658,                 0.6366,                0.64922,                0.36401,                 1.4669,                 1.3343,                 1.6047,              0.0090595,              0.0090595,              0.0090595
                     97,                 1.3381,                 1.1767,                 1.4733,                0.63442,                0.61265,                0.65025,                0.36857,                 1.4889,                 1.3212,                 1.6372,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.3407,                 1.1988,                 1.4741,                0.60856,                0.61948,                0.64161,                0.36018,                 1.4415,                 1.3512,                 1.6034,              0.0090397,              0.0090397,              0.0090397
                     99,                 1.3465,                 1.1797,                 1.4709,                 0.6093,                0.62198,                  0.649,                0.35728,                 1.4908,                 1.3447,                 1.6518,              0.0090298,              0.0090298,              0.0090298
                    100,                 1.3366,                 1.1833,                 1.4715,                0.60249,                0.63364,                0.64858,                0.36224,                 1.4721,                   1.32,                 1.6273,              0.0090199,              0.0090199,              0.0090199
                    101,                  1.341,                 1.1783,                 1.4706,                0.64612,                0.60049,                0.65635,                0.36833,                 1.4995,                  1.323,                 1.6354,                0.00901,                0.00901,                0.00901
                    102,                 1.3314,                 1.1685,                 1.4702,                  0.639,                0.59867,                0.65794,                0.37219,                 1.4599,                 1.3114,                 1.6142,              0.0090001,              0.0090001,              0.0090001
                    103,                 1.3238,                 1.1484,                 1.4518,                0.62717,                0.60368,                0.64487,                0.35888,                 1.4678,                 1.3163,                 1.6149,              0.0089902,              0.0089902,              0.0089902
                    104,                  1.328,                 1.1761,                 1.4638,                0.62964,                0.63197,                0.64759,                0.36239,                  1.479,                 1.3172,                 1.6257,              0.0089803,              0.0089803,              0.0089803
                    105,                 1.3329,                 1.1738,                 1.4753,                0.59214,                0.62619,                0.64357,                0.36405,                 1.4816,                 1.3413,                 1.6361,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.3194,                 1.1543,                 1.4574,                0.59637,                0.62531,                0.65435,                 0.3699,                 1.4575,                 1.2975,                  1.617,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.3195,                 1.1649,                 1.4645,                0.62825,                0.59381,                0.63876,                0.35776,                 1.4674,                 1.3038,                 1.6142,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.3295,                 1.1554,                 1.4666,                   0.63,                0.61199,                0.65049,                0.36788,                  1.485,                 1.3144,                 1.6214,              0.0089407,              0.0089407,              0.0089407
                    109,                 1.3282,                 1.1637,                  1.458,                0.60181,                0.60616,                0.64749,                0.37029,                 1.4407,                 1.3104,                 1.6012,              0.0089308,              0.0089308,              0.0089308
                    110,                 1.3255,                 1.1384,                 1.4503,                 0.6107,                0.62864,                0.63972,                0.36731,                 1.4619,                 1.3087,                  1.604,              0.0089209,              0.0089209,              0.0089209
                    111,                 1.3114,                 1.1491,                 1.4482,                0.61234,                 0.6313,                0.64885,                0.36674,                 1.4557,                 1.3059,                 1.6032,               0.008911,               0.008911,               0.008911
                    112,                 1.3315,                 1.1557,                 1.4545,                0.64243,                0.60616,                0.66425,                0.37926,                  1.431,                 1.2792,                 1.5814,              0.0089011,              0.0089011,              0.0089011
                    113,                 1.3202,                 1.1268,                 1.4469,                0.62759,                0.64863,                0.67726,                0.38409,                 1.4277,                 1.2798,                 1.5788,              0.0088912,              0.0088912,              0.0088912
                    114,                 1.3061,                 1.1288,                  1.441,                 0.6139,                0.63281,                0.66208,                0.37775,                 1.4392,                 1.2699,                 1.6023,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.3007,                 1.1151,                 1.4242,                0.62289,                0.62198,                0.65199,                0.37613,                 1.4414,                 1.2886,                  1.579,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.3176,                 1.1293,                  1.446,                0.63603,                 0.5995,                0.64396,                0.35697,                 1.4572,                 1.3022,                 1.6293,              0.0088615,              0.0088615,              0.0088615
                    117,                 1.3012,                 1.1383,                 1.4315,                0.61398,                0.63197,                0.66091,                0.37073,                 1.4508,                 1.2831,                 1.5987,              0.0088516,              0.0088516,              0.0088516
                    118,                 1.2968,                 1.1127,                 1.4384,                0.61759,                0.62933,                0.65757,                0.37054,                 1.4687,                 1.2819,                 1.6152,              0.0088417,              0.0088417,              0.0088417
                    119,                 1.2958,                 1.1089,                 1.4387,                0.64009,                0.62365,                0.67155,                0.37898,                 1.4351,                 1.2762,                 1.5886,              0.0088318,              0.0088318,              0.0088318
                    120,                 1.3017,                  1.115,                 1.4413,                0.62165,                 0.6348,                 0.6635,                0.37035,                  1.437,                 1.2712,                  1.589,              0.0088219,              0.0088219,              0.0088219
                    121,                 1.2993,                 1.1198,                 1.4327,                0.62169,                0.64779,                0.66054,                0.37572,                 1.4501,                  1.271,                 1.6072,               0.008812,               0.008812,               0.008812
                    122,                 1.3127,                 1.1239,                 1.4392,                0.61553,                0.65112,                0.65379,                0.36712,                 1.4412,                 1.3074,                 1.6025,              0.0088021,              0.0088021,              0.0088021
                    123,                 1.2849,                 1.0915,                 1.4131,                0.65512,                0.61615,                0.66559,                0.36749,                 1.4737,                 1.2741,                 1.6276,              0.0087922,              0.0087922,              0.0087922
                    124,                 1.2982,                 1.1025,                  1.426,                0.60318,                0.63947,                 0.6524,                0.37052,                 1.4494,                 1.2734,                 1.5943,              0.0087823,              0.0087823,              0.0087823
                    125,                 1.2939,                 1.1008,                 1.4337,                0.61813,                0.65367,                0.66117,                0.36826,                 1.4706,                 1.2662,                 1.6221,              0.0087724,              0.0087724,              0.0087724
                    126,                 1.2915,                 1.1044,                 1.4233,                0.61808,                0.64409,                0.66816,                 0.3802,                 1.4503,                 1.2572,                 1.5997,              0.0087625,              0.0087625,              0.0087625
                    127,                 1.2959,                 1.0922,                 1.4224,                0.58988,                0.65029,                0.64923,                0.36354,                 1.4742,                 1.3083,                 1.6133,              0.0087526,              0.0087526,              0.0087526
                    128,                 1.2876,                 1.0818,                 1.4197,                 0.6288,                0.62365,                0.65903,                0.37366,                 1.4663,                 1.2491,                 1.5998,              0.0087427,              0.0087427,              0.0087427
                    129,                 1.2887,                 1.0814,                 1.4222,                 0.6186,                0.63614,                 0.6512,                 0.3687,                 1.4474,                 1.2906,                 1.6002,              0.0087328,              0.0087328,              0.0087328
                    130,                 1.2903,                 1.0929,                  1.431,                0.62469,                0.62864,                0.65759,                0.37361,                  1.469,                 1.2785,                  1.633,              0.0087229,              0.0087229,              0.0087229
                    131,                 1.2754,                 1.0806,                 1.4136,                0.60566,                 0.6343,                0.65555,                 0.3659,                 1.4454,                 1.2878,                 1.5972,               0.008713,               0.008713,               0.008713
                    132,                  1.273,                 1.0893,                   1.42,                 0.6499,                0.60591,                0.66567,                0.37484,                 1.4315,                 1.2475,                 1.5903,              0.0087031,              0.0087031,              0.0087031
                    133,                 1.2775,                 1.0698,                 1.4143,                0.62235,                0.61699,                0.65404,                 0.3669,                 1.4524,                 1.2866,                 1.6037,              0.0086932,              0.0086932,              0.0086932
                    134,                 1.2658,                 1.0765,                 1.4042,                0.60448,                0.64363,                 0.6456,                0.36285,                 1.4556,                 1.3112,                 1.6108,              0.0086833,              0.0086833,              0.0086833
                    135,                 1.2761,                 1.0843,                 1.4178,                0.63609,                0.61199,                0.66138,                0.37311,                 1.4476,                 1.2656,                 1.5918,              0.0086734,              0.0086734,              0.0086734
                    136,                 1.2705,                 1.0708,                 1.4092,                0.62859,                0.63364,                0.66923,                0.37496,                 1.4577,                 1.2487,                 1.6019,              0.0086635,              0.0086635,              0.0086635
                    137,                 1.2736,                 1.0608,                 1.4009,                0.62804,                0.63031,                0.67004,                0.37877,                 1.4636,                 1.2528,                  1.608,              0.0086536,              0.0086536,              0.0086536
                    138,                 1.2789,                  1.074,                 1.4212,                0.63576,                0.61622,                0.66648,                0.36782,                  1.476,                 1.2679,                 1.6254,              0.0086437,              0.0086437,              0.0086437
                    139,                 1.2656,                 1.0623,                 1.4062,                0.66988,                0.59867,                0.65866,                 0.3722,                 1.4699,                 1.2681,                  1.624,              0.0086338,              0.0086338,              0.0086338
                    140,                 1.2589,                 1.0501,                 1.4065,                0.63611,                0.63947,                0.66572,                0.37614,                 1.4442,                 1.2616,                 1.6097,              0.0086239,              0.0086239,              0.0086239
                    141,                 1.2582,                 1.0601,                 1.4163,                0.62602,                0.65445,                0.67143,                0.37747,                 1.4708,                 1.2505,                 1.6069,               0.008614,               0.008614,               0.008614
                    142,                 1.2667,                 1.0635,                 1.4174,                0.66586,                0.60366,                0.66131,                0.37513,                 1.4528,                 1.2514,                 1.6225,              0.0086041,              0.0086041,              0.0086041
                    143,                 1.2653,                 1.0762,                 1.4075,                0.62738,                0.62448,                0.66067,                0.37642,                  1.472,                 1.2608,                 1.6235,              0.0085942,              0.0085942,              0.0085942
                    144,                 1.2568,                  1.059,                 1.4063,                 0.6414,                0.62698,                0.65898,                0.37201,                  1.457,                 1.2776,                 1.6023,              0.0085843,              0.0085843,              0.0085843
                    145,                 1.2449,                 1.0353,                 1.3867,                 0.6466,                0.63528,                0.67407,                0.38868,                 1.4542,                 1.2471,                 1.6064,              0.0085744,              0.0085744,              0.0085744
                    146,                  1.242,                 1.0305,                 1.3903,                0.64355,                0.62614,                0.67254,                0.38493,                 1.4366,                 1.2362,                 1.5953,              0.0085645,              0.0085645,              0.0085645
                    147,                 1.2474,                  1.045,                 1.3969,                0.66201,                0.60699,                0.66821,                0.38108,                 1.4592,                 1.2476,                 1.6134,              0.0085546,              0.0085546,              0.0085546
                    148,                 1.2561,                 1.0364,                 1.3884,                0.63754,                 0.6403,                0.67201,                0.38402,                 1.4628,                 1.2353,                 1.6045,              0.0085447,              0.0085447,              0.0085447
                    149,                 1.2424,                 1.0266,                 1.3886,                0.62047,                 0.6378,                0.67004,                0.38676,                 1.4435,                 1.2283,                 1.6022,              0.0085348,              0.0085348,              0.0085348
                    150,                 1.2506,                 1.0328,                 1.3889,                0.66985,                0.60866,                0.67137,                0.38078,                 1.4541,                 1.2627,                 1.6116,              0.0085249,              0.0085249,              0.0085249
                    151,                 1.2369,                 1.0207,                 1.3874,                0.61942,                 0.6403,                0.67397,                0.38056,                  1.454,                 1.2693,                 1.6158,               0.008515,               0.008515,               0.008515
