                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.7597,                 1.6593,                 1.9828,                0.44391,                0.42465,                0.39516,                0.16328,                 1.9296,                 2.1059,                 2.3005,              0.0098515,              0.0098515,              0.0098515
                     18,                 1.7156,                  1.651,                  1.929,                 0.4771,                0.47044,                0.44193,                0.21193,                 1.7724,                 1.8834,                 2.1024,              0.0098416,              0.0098416,              0.0098416
                     19,                 1.6851,                 1.6279,                  1.921,                0.44506,                 0.4681,                0.41381,                0.18788,                  1.831,                 1.8902,                 2.1814,              0.0098317,              0.0098317,              0.0098317
                     20,                 1.6695,                 1.6046,                 1.8914,                 0.4743,                0.51957,                0.46733,                0.21848,                 1.7624,                 1.7946,                 2.1018,              0.0098218,              0.0098218,              0.0098218
                     21,                 1.6696,                 1.5859,                 1.8794,                0.50656,                0.49126,                0.47918,                0.23364,                 1.7138,                 1.7826,                 2.0455,              0.0098119,              0.0098119,              0.0098119
                     22,                 1.6361,                 1.5778,                 1.8729,                0.48268,                0.46211,                0.43226,                0.20499,                 1.8047,                 1.8791,                 2.1425,               0.009802,               0.009802,               0.009802
                     23,                 1.6107,                 1.5492,                 1.8477,                0.54647,                 0.5229,                0.52986,                0.28076,                 1.6143,                 1.6393,                  1.943,              0.0097921,              0.0097921,              0.0097921
                     24,                 1.5935,                 1.5191,                 1.8109,                0.53551,                0.50458,                0.51782,                0.26403,                 1.6672,                 1.6541,                 2.0012,              0.0097822,              0.0097822,              0.0097822
                     25,                 1.5666,                  1.503,                  1.811,                 0.5403,                0.55683,                0.55588,                0.29547,                 1.6031,                 1.5997,                 1.9349,              0.0097723,              0.0097723,              0.0097723
                     26,                 1.5623,                  1.471,                 1.7901,                0.52031,                 0.5612,                 0.5333,                 0.2776,                 1.5983,                 1.6179,                 1.9229,              0.0097624,              0.0097624,              0.0097624
                     27,                 1.5574,                  1.475,                 1.7801,                0.54117,                0.54288,                0.54965,                0.28589,                 1.6343,                 1.6102,                 1.9534,              0.0097525,              0.0097525,              0.0097525
                     28,                 1.5318,                 1.4457,                 1.7515,                0.55892,                0.52873,                0.55587,                0.29947,                 1.5653,                  1.578,                 1.8716,              0.0097426,              0.0097426,              0.0097426
                     29,                 1.5251,                 1.4299,                 1.7596,                0.48839,                0.50291,                  0.489,                 0.2461,                 1.6826,                 1.7242,                 2.0124,              0.0097327,              0.0097327,              0.0097327
                     30,                 1.5065,                 1.4268,                  1.739,                0.52346,                0.58618,                0.57334,                0.30716,                 1.5356,                  1.579,                 1.8564,              0.0097228,              0.0097228,              0.0097228
                     31,                 1.5006,                 1.3866,                 1.7256,                0.56746,                0.55384,                0.56596,                0.29745,                 1.5614,                 1.5739,                 1.8777,              0.0097129,              0.0097129,              0.0097129
                     32,                 1.4959,                 1.3947,                 1.7287,                0.57562,                0.55792,                  0.583,                0.31237,                 1.5578,                 1.5115,                 1.8627,               0.009703,               0.009703,               0.009703
                     33,                 1.4867,                 1.3717,                 1.7022,                0.55847,                0.54554,                0.56402,                0.30441,                 1.5498,                  1.536,                 1.8776,              0.0096931,              0.0096931,              0.0096931
                     34,                 1.4701,                 1.3442,                  1.695,                0.62592,                0.53206,                0.57626,                0.29997,                 1.5637,                 1.5276,                 1.8765,              0.0096832,              0.0096832,              0.0096832
                     35,                 1.4568,                 1.3516,                 1.7003,                0.56417,                0.61113,                0.60368,                0.32525,                  1.546,                 1.4704,                 1.8785,              0.0096733,              0.0096733,              0.0096733
                     36,                 1.4555,                 1.3517,                 1.6846,                0.56108,                0.59534,                0.58982,                0.32583,                 1.4913,                 1.4476,                 1.8072,              0.0096634,              0.0096634,              0.0096634
                     37,                  1.438,                 1.3453,                 1.6882,                0.54279,                0.57619,                0.57059,                0.30187,                 1.5851,                 1.5191,                 1.8947,              0.0096535,              0.0096535,              0.0096535
                     38,                 1.4292,                 1.3398,                 1.6571,                0.61135,                0.57498,                0.62563,                0.34931,                 1.4894,                 1.4204,                  1.791,              0.0096436,              0.0096436,              0.0096436
                     39,                 1.4392,                 1.3151,                 1.6575,                0.57957,                0.57952,                0.58235,                0.31685,                 1.5092,                 1.4809,                 1.8392,              0.0096337,              0.0096337,              0.0096337
                     40,                  1.402,                 1.2845,                 1.6378,                0.56524,                0.57917,                0.57317,                0.31706,                 1.5245,                 1.5021,                 1.8349,              0.0096238,              0.0096238,              0.0096238
                     41,                 1.4207,                 1.2906,                  1.657,                0.58869,                0.57952,                0.60337,                0.33347,                 1.5193,                 1.4597,                  1.833,              0.0096139,              0.0096139,              0.0096139
                     42,                 1.4023,                 1.2782,                 1.6313,                0.58051,                0.56805,                 0.6001,                0.33297,                 1.4954,                 1.4686,                 1.7923,               0.009604,               0.009604,               0.009604
                     43,                 1.3874,                 1.2655,                 1.6189,                0.57688,                0.59784,                0.61495,                0.33045,                 1.5104,                 1.4457,                 1.8195,              0.0095941,              0.0095941,              0.0095941
                     44,                  1.376,                  1.243,                 1.6128,                0.61333,                0.56619,                0.60121,                0.32147,                 1.5217,                 1.4607,                 1.8149,              0.0095842,              0.0095842,              0.0095842
                     45,                 1.3863,                  1.245,                  1.621,                0.58689,                0.60866,                0.60983,                0.33843,                 1.4911,                 1.4173,                 1.8022,              0.0095743,              0.0095743,              0.0095743
                     46,                 1.3682,                 1.2291,                 1.6085,                0.55665,                0.60699,                0.59023,                0.31516,                 1.5761,                 1.4836,                 1.8984,              0.0095644,              0.0095644,              0.0095644
                     47,                 1.3608,                 1.2022,                 1.5886,                0.56586,                0.60283,                0.62295,                 0.3468,                 1.4734,                 1.3799,                 1.7894,              0.0095545,              0.0095545,              0.0095545
                     48,                 1.3502,                  1.189,                 1.5897,                0.59222,                0.60699,                0.62393,                0.34851,                 1.4804,                 1.3927,                 1.7896,              0.0095446,              0.0095446,              0.0095446
                     49,                 1.3599,                 1.2201,                 1.5996,                0.57767,                0.60783,                0.61349,                0.33868,                 1.5106,                 1.4244,                  1.817,              0.0095347,              0.0095347,              0.0095347
                     50,                 1.3325,                 1.1883,                  1.581,                0.60605,                0.59691,                0.64512,                0.35734,                 1.4709,                 1.3483,                 1.7762,              0.0095248,              0.0095248,              0.0095248
                     51,                 1.3392,                 1.1652,                 1.5716,                0.63077,                0.58603,                0.63771,                0.35272,                 1.5103,                 1.3661,                 1.8065,              0.0095149,              0.0095149,              0.0095149
                     52,                 1.3101,                 1.1538,                 1.5476,                 0.6172,                0.62448,                0.65044,                0.35347,                 1.5187,                 1.3457,                 1.8371,               0.009505,               0.009505,               0.009505
                     53,                 1.3041,                 1.1465,                 1.5577,                0.60912,                0.60783,                0.63905,                0.35563,                 1.4966,                 1.3244,                 1.8127,              0.0094951,              0.0094951,              0.0094951
                     54,                   1.33,                 1.1498,                 1.5633,                0.64676,                0.59367,                 0.6448,                0.34927,                 1.4851,                 1.3495,                 1.7746,              0.0094852,              0.0094852,              0.0094852
                     55,                 1.2844,                 1.1231,                 1.5377,                0.64981,                 0.5995,                0.65956,                0.37174,                 1.4733,                  1.277,                 1.7809,              0.0094753,              0.0094753,              0.0094753
                     56,                 1.2954,                 1.1121,                 1.5291,                 0.5857,                0.59784,                0.62061,                0.33099,                 1.5354,                 1.4054,                 1.8638,              0.0094654,              0.0094654,              0.0094654
                     57,                 1.2982,                 1.1173,                  1.538,                0.62131,                0.62431,                  0.646,                0.36199,                 1.5021,                 1.3603,                 1.7885,              0.0094555,              0.0094555,              0.0094555
                     58,                 1.2837,                 1.1078,                 1.5244,                0.66974,                0.59617,                0.67345,                0.37898,                 1.4534,                 1.2739,                 1.7579,              0.0094456,              0.0094456,              0.0094456
                     59,                 1.2884,                  1.115,                 1.5283,                0.61465,                0.63114,                0.65094,                 0.3665,                 1.4584,                 1.2936,                 1.7541,              0.0094357,              0.0094357,              0.0094357
                     60,                 1.2869,                 1.1077,                  1.529,                0.59706,                0.61948,                0.63051,                0.35097,                 1.5071,                 1.3423,                 1.7968,              0.0094258,              0.0094258,              0.0094258
                     61,                 1.2935,                 1.1111,                 1.5244,                0.63715,                0.62138,                0.65622,                0.36641,                 1.5003,                 1.3099,                 1.7988,              0.0094159,              0.0094159,              0.0094159
                     62,                 1.2612,                 1.0823,                 1.5069,                0.67045,                0.57119,                0.65605,                0.37067,                 1.4765,                 1.2872,                 1.7788,               0.009406,               0.009406,               0.009406
                     63,                 1.2509,                 1.0673,                 1.5069,                0.64595,                0.59867,                0.65581,                0.36681,                 1.4967,                 1.2841,                 1.7924,              0.0093961,              0.0093961,              0.0093961
                     64,                 1.2703,                 1.0684,                 1.5156,                 0.6401,                0.62281,                0.65985,                 0.3766,                 1.4376,                 1.2671,                 1.7363,              0.0093862,              0.0093862,              0.0093862
                     65,                 1.2566,                 1.0785,                  1.503,                0.64049,                0.63197,                0.67783,                0.39279,                 1.4216,                  1.241,                 1.7342,              0.0093763,              0.0093763,              0.0093763
                     66,                 1.2504,                 1.0619,                 1.5026,                0.64855,                0.64363,                0.67285,                0.38028,                 1.4464,                 1.2504,                  1.763,              0.0093664,              0.0093664,              0.0093664
                     67,                 1.2429,                 1.0541,                 1.4932,                0.61449,                0.64779,                0.67483,                0.37575,                 1.4835,                 1.2842,                 1.7864,              0.0093565,              0.0093565,              0.0093565
                     68,                 1.2391,                 1.0443,                 1.4904,                0.70324,                0.62351,                0.69528,                0.38963,                  1.447,                 1.2184,                  1.758,              0.0093466,              0.0093466,              0.0093466
                     69,                 1.2399,                 1.0507,                 1.4878,                0.67025,                0.61366,                0.67617,                0.38526,                 1.4347,                 1.2427,                 1.7382,              0.0093367,              0.0093367,              0.0093367
                     70,                 1.2202,                 1.0319,                  1.482,                0.61603,                 0.6403,                0.66363,                 0.3702,                 1.4614,                 1.2913,                 1.7509,              0.0093268,              0.0093268,              0.0093268
                     71,                 1.2218,                 1.0186,                 1.4699,                0.62024,                0.62531,                 0.6598,                0.37975,                 1.4654,                 1.3164,                 1.7583,              0.0093169,              0.0093169,              0.0093169
                     72,                 1.2254,                 1.0191,                 1.4761,                0.67615,                0.60283,                0.66401,                0.37574,                 1.4747,                 1.2771,                 1.7745,               0.009307,               0.009307,               0.009307
                     73,                 1.2139,                 1.0145,                  1.462,                 0.6282,                0.64446,                0.65931,                0.37047,                 1.4918,                 1.2667,                 1.8135,              0.0092971,              0.0092971,              0.0092971
                     74,                 1.2175,                 1.0136,                 1.4661,                0.62896,                0.65209,                0.67429,                0.37813,                 1.4806,                 1.2503,                   1.79,              0.0092872,              0.0092872,              0.0092872
                     75,                  1.201,                  1.004,                 1.4607,                0.63345,                 0.6045,                0.64191,                0.35466,                 1.4811,                 1.2954,                 1.7892,              0.0092773,              0.0092773,              0.0092773
                     76,                  1.194,                0.99532,                 1.4528,                0.64261,                 0.6318,                0.66331,                 0.3763,                 1.4479,                 1.2439,                  1.737,              0.0092674,              0.0092674,              0.0092674
                     77,                 1.1978,                 1.0031,                 1.4579,                0.67084,                0.61948,                0.67602,                0.37994,                 1.4701,                 1.2354,                 1.7999,              0.0092575,              0.0092575,              0.0092575
                     78,                 1.1882,                0.97358,                 1.4422,                0.64637,                0.62864,                0.67045,                0.38678,                  1.488,                 1.2377,                 1.7995,              0.0092476,              0.0092476,              0.0092476
                     79,                 1.1971,                0.97267,                 1.4575,                0.64319,                0.62365,                0.66057,                0.38276,                 1.4441,                 1.2433,                 1.7665,              0.0092377,              0.0092377,              0.0092377
                     80,                 1.1736,                0.95435,                 1.4318,                0.67257,                0.62864,                0.68098,                0.38153,                 1.4791,                 1.2275,                 1.8116,              0.0092278,              0.0092278,              0.0092278
                     81,                 1.1797,                 0.9676,                 1.4427,                0.64278,                0.60533,                0.64066,                0.35321,                  1.505,                 1.3389,                 1.8206,              0.0092179,              0.0092179,              0.0092179
                     82,                 1.1621,                0.95204,                 1.4234,                0.62345,                0.64931,                0.66373,                0.38074,                 1.4565,                 1.2503,                 1.7785,               0.009208,               0.009208,               0.009208
                     83,                  1.168,                0.95322,                 1.4252,                0.64378,                0.61782,                0.66646,                0.38048,                 1.4777,                 1.2635,                 1.8081,              0.0091981,              0.0091981,              0.0091981
                     84,                 1.1499,                0.94253,                 1.4213,                0.65189,                0.62864,                0.66019,                0.36512,                 1.4776,                 1.2835,                 1.8048,              0.0091882,              0.0091882,              0.0091882
                     85,                 1.1683,                 0.9438,                 1.4268,                0.66177,                0.64838,                0.67306,                0.37715,                 1.4888,                 1.2446,                  1.807,              0.0091783,              0.0091783,              0.0091783
                     86,                 1.1617,                  0.934,                 1.4225,                0.63996,                0.64083,                0.65975,                0.37142,                 1.4563,                 1.2693,                 1.8065,              0.0091684,              0.0091684,              0.0091684
                     87,                 1.1521,                0.91516,                 1.4079,                 0.6878,                0.60533,                0.67151,                0.38313,                 1.4768,                 1.2416,                 1.7782,              0.0091585,              0.0091585,              0.0091585
                     88,                 1.1366,                 0.9072,                 1.3993,                0.64154,                0.62141,                0.65702,                 0.3705,                 1.4663,                 1.2665,                 1.8113,              0.0091486,              0.0091486,              0.0091486
                     89,                 1.1456,                0.89315,                 1.4096,                0.63751,                0.61782,                0.65183,                0.35949,                 1.4773,                 1.3127,                 1.8032,              0.0091387,              0.0091387,              0.0091387
                     90,                 1.1259,                0.89414,                 1.4052,                 0.6304,                0.63863,                0.66216,                0.37864,                 1.4582,                 1.2648,                 1.7884,              0.0091288,              0.0091288,              0.0091288
                     91,                 1.1266,                0.90458,                 1.4056,                0.65222,                0.63867,                 0.6733,                0.37372,                  1.471,                 1.2464,                 1.8311,              0.0091189,              0.0091189,              0.0091189
                     92,                 1.1173,                0.87348,                 1.3877,                0.72535,                0.58713,                0.67261,                0.37657,                 1.4937,                 1.2637,                 1.8293,               0.009109,               0.009109,               0.009109
                     93,                 1.1258,                0.88397,                 1.3957,                0.61271,                0.64283,                0.65991,                0.36822,                 1.4789,                 1.2646,                 1.8119,              0.0090991,              0.0090991,              0.0090991
                     94,                 1.1162,                0.85699,                 1.3819,                0.65371,                0.64946,                0.66895,                0.38129,                 1.4844,                 1.2439,                 1.8189,              0.0090892,              0.0090892,              0.0090892
                     95,                 1.1125,                0.86367,                 1.3849,                0.63131,                0.63447,                0.64893,                0.36554,                 1.4851,                 1.2583,                  1.795,              0.0090793,              0.0090793,              0.0090793
                     96,                 1.1121,                0.87287,                 1.3824,                0.65571,                0.63447,                0.66175,                0.37362,                 1.4735,                 1.2381,                 1.8154,              0.0090694,              0.0090694,              0.0090694
                     97,                 1.1013,                0.84922,                 1.3764,                0.65981,                0.62614,                0.66892,                0.38975,                 1.4553,                 1.2405,                 1.8102,              0.0090595,              0.0090595,              0.0090595
                     98,                 1.1037,                0.87245,                 1.3657,                0.63377,                0.64363,                0.65775,                0.36486,                 1.5044,                 1.2744,                  1.826,              0.0090496,              0.0090496,              0.0090496
                     99,                 1.1163,                0.87537,                 1.3831,                0.65961,                0.62441,                0.65486,                0.37186,                 1.4905,                 1.2702,                   1.81,              0.0090397,              0.0090397,              0.0090397
                    100,                 1.0909,                0.83576,                 1.3654,                0.63155,                0.63947,                0.65506,                0.35956,                 1.5324,                  1.305,                 1.8914,              0.0090298,              0.0090298,              0.0090298
                    101,                 1.0834,                0.83025,                 1.3602,                0.64272,                0.64363,                0.66705,                0.37923,                 1.5021,                 1.2686,                 1.8519,              0.0090199,              0.0090199,              0.0090199
                    102,                   1.08,                0.82975,                 1.3598,                0.66781,                0.61766,                0.65943,                0.37434,                  1.487,                 1.2209,                 1.8326,                0.00901,                0.00901,                0.00901
                    103,                 1.0738,                0.83121,                 1.3434,                0.64829,                0.63697,                0.67092,                0.37855,                  1.497,                 1.2254,                 1.8357,              0.0090001,              0.0090001,              0.0090001
                    104,                 1.0788,                0.82117,                  1.356,                0.66954,                0.64696,                0.68771,                0.39738,                 1.4951,                 1.2283,                 1.8315,              0.0089902,              0.0089902,              0.0089902
                    105,                 1.1021,                0.83862,                  1.378,                0.66976,                0.66445,                0.68327,                0.38412,                  1.489,                 1.2136,                  1.828,              0.0089803,              0.0089803,              0.0089803
                    106,                 1.0761,                0.81287,                 1.3527,                0.66284,                0.62695,                0.65802,                0.37313,                 1.4836,                 1.2461,                 1.8273,              0.0089704,              0.0089704,              0.0089704
                    107,                 1.0667,                0.81119,                 1.3497,                0.64968,                0.64779,                0.65461,                0.36545,                  1.535,                 1.2477,                 1.9061,              0.0089605,              0.0089605,              0.0089605
                    108,                 1.0741,                0.81426,                 1.3435,                0.67118,                0.61116,                0.65462,                0.36357,                 1.5305,                 1.2257,                 1.8757,              0.0089506,              0.0089506,              0.0089506
                    109,                 1.0794,                  0.805,                 1.3505,                0.66309,                 0.6129,                0.65977,                0.37249,                 1.5041,                 1.2392,                 1.8511,              0.0089407,              0.0089407,              0.0089407
                    110,                  1.058,                0.80674,                 1.3349,                0.66888,                0.61366,                0.66093,                0.37502,                 1.4959,                 1.2583,                 1.8647,              0.0089308,              0.0089308,              0.0089308
                    111,                 1.0461,                 0.7933,                 1.3366,                0.68514,                0.60283,                0.66992,                0.37679,                 1.5053,                 1.2712,                 1.8605,              0.0089209,              0.0089209,              0.0089209
                    112,                 1.0474,                0.79964,                 1.3174,                0.63032,                0.64446,                0.64767,                0.36652,                  1.521,                 1.2795,                 1.9154,               0.008911,               0.008911,               0.008911
                    113,                 1.0546,                0.78403,                 1.3232,                0.60076,                0.65945,                0.64592,                0.36171,                 1.5493,                 1.2496,                 1.9308,              0.0089011,              0.0089011,              0.0089011
                    114,                 1.0411,                0.76207,                 1.3148,                0.59726,                0.65279,                0.64186,                0.35691,                 1.5214,                 1.2875,                 1.8888,              0.0088912,              0.0088912,              0.0088912
                    115,                 1.0481,                0.78633,                 1.3371,                  0.643,                0.65695,                0.65945,                0.37636,                  1.501,                 1.2571,                  1.864,              0.0088813,              0.0088813,              0.0088813
                    116,                 1.0346,                0.77901,                 1.3258,                0.65705,                0.62531,                0.65104,                 0.3719,                 1.5105,                 1.2935,                 1.8582,              0.0088714,              0.0088714,              0.0088714
                    117,                 1.0397,                0.77254,                 1.3154,                0.66844,                0.60533,                0.65045,                0.37267,                 1.5142,                 1.2711,                 1.8759,              0.0088615,              0.0088615,              0.0088615
                    118,                 1.0354,                0.76757,                 1.3127,                0.66138,                0.61948,                0.64839,                0.37351,                 1.5489,                 1.2842,                 1.9158,              0.0088516,              0.0088516,              0.0088516
                    119,                 1.0399,                0.77137,                 1.3237,                0.68362,                0.57952,                 0.6361,                0.36061,                 1.5254,                 1.3004,                 1.9049,              0.0088417,              0.0088417,              0.0088417
                    120,                 1.0239,                0.75965,                 1.3056,                0.65167,                0.63197,                0.64474,                0.36297,                  1.516,                 1.2792,                 1.8796,              0.0088318,              0.0088318,              0.0088318
                    121,                 1.0307,                0.76663,                 1.3074,                0.66506,                 0.6428,                0.65496,                0.37266,                 1.5349,                 1.2675,                 1.9194,              0.0088219,              0.0088219,              0.0088219
                    122,                 1.0161,                0.74903,                 1.2888,                0.67781,                0.60283,                0.65412,                0.37253,                 1.5334,                 1.2863,                 1.9164,               0.008812,               0.008812,               0.008812
                    123,                 1.0213,                0.75167,                  1.315,                0.62799,                0.65219,                0.66287,                0.37516,                 1.5235,                 1.2538,                 1.9035,              0.0088021,              0.0088021,              0.0088021
                    124,                 1.0209,                0.74278,                 1.2992,                0.66136,                0.60366,                0.63021,                0.36007,                 1.5187,                 1.2836,                 1.8855,              0.0087922,              0.0087922,              0.0087922
                    125,                 1.0187,                0.73973,                 1.2974,                0.63798,                0.63447,                0.66923,                 0.3805,                 1.5186,                 1.2673,                 1.8751,              0.0087823,              0.0087823,              0.0087823
                    126,                 1.0058,                0.73483,                 1.2884,                0.64152,                 0.6403,                0.65818,                0.37385,                 1.5314,                 1.2459,                 1.9206,              0.0087724,              0.0087724,              0.0087724
                    127,                 1.0027,                 0.7261,                 1.2984,                0.66951,                0.63255,                0.66307,                0.37626,                  1.527,                 1.2432,                 1.8968,              0.0087625,              0.0087625,              0.0087625
                    128,                 1.0047,                0.71802,                 1.2888,                0.66857,                0.61475,                0.66212,                0.38132,                 1.5237,                 1.2982,                 1.9382,              0.0087526,              0.0087526,              0.0087526
                    129,                 1.0015,                0.71964,                 1.2909,                0.63896,                0.64363,                0.65653,                0.36719,                 1.5488,                  1.291,                 1.9404,              0.0087427,              0.0087427,              0.0087427
                    130,                0.99941,                0.72752,                  1.291,                 0.6691,                0.63304,                 0.6643,                0.37942,                  1.529,                 1.2138,                 1.9157,              0.0087328,              0.0087328,              0.0087328
                    131,                0.99209,                0.72088,                  1.277,                0.67678,                0.62765,                0.65745,                0.37769,                 1.5384,                 1.2404,                 1.9011,              0.0087229,              0.0087229,              0.0087229
                    132,                0.99224,                0.72222,                 1.2814,                0.69296,                0.61865,                0.66926,                0.37584,                 1.5466,                 1.2455,                 1.9293,               0.008713,               0.008713,               0.008713
                    133,                0.98743,                0.70759,                 1.2729,                 0.6709,                0.61956,                 0.6493,                0.36445,                 1.5694,                  1.298,                 1.9538,              0.0087031,              0.0087031,              0.0087031
                    134,                 0.9834,                0.70392,                 1.2745,                0.64411,                0.62864,                0.64152,                0.35897,                 1.5509,                 1.2858,                 1.9412,              0.0086932,              0.0086932,              0.0086932
                    135,                0.97881,                0.70772,                 1.2749,                0.69002,                0.63197,                0.66138,                0.37546,                 1.5276,                 1.2566,                 1.9224,              0.0086833,              0.0086833,              0.0086833
                    136,                0.97949,                0.70454,                  1.274,                0.68367,                0.62864,                0.65286,                0.37098,                 1.5435,                 1.3165,                 1.9398,              0.0086734,              0.0086734,              0.0086734
                    137,                0.97925,                0.70692,                 1.2786,                0.64732,                0.66278,                0.66272,                0.37879,                 1.5247,                 1.2803,                 1.9163,              0.0086635,              0.0086635,              0.0086635
                    138,                0.97326,                0.70114,                 1.2676,                 0.6386,                0.63697,                0.65854,                0.38079,                 1.5263,                 1.2593,                 1.8958,              0.0086536,              0.0086536,              0.0086536
                    139,                0.95866,                0.67764,                 1.2494,                0.64405,                0.63947,                0.65653,                0.36924,                 1.5608,                 1.2615,                 1.9503,              0.0086437,              0.0086437,              0.0086437
                    140,                0.96222,                0.68935,                 1.2534,                0.66088,                0.62864,                0.65681,                0.37837,                 1.5404,                 1.2976,                 1.9406,              0.0086338,              0.0086338,              0.0086338
                    141,                0.96069,                0.68585,                 1.2456,                0.64803,                0.63197,                0.65259,                0.37222,                 1.5468,                 1.2775,                 1.9569,              0.0086239,              0.0086239,              0.0086239
                    142,                0.95826,                0.68144,                  1.259,                0.65911,                0.65779,                0.65715,                0.37985,                 1.5289,                 1.2441,                 1.9094,               0.008614,               0.008614,               0.008614
                    143,                0.95995,                0.68459,                 1.2598,                0.65619,                0.65472,                0.66602,                0.37201,                 1.5591,                 1.2494,                 1.9582,              0.0086041,              0.0086041,              0.0086041
                    144,                 0.9534,                0.67341,                 1.2473,                0.64543,                0.65112,                0.65525,                0.37396,                 1.5599,                 1.2426,                  1.983,              0.0085942,              0.0085942,              0.0085942
                    145,                0.95549,                0.66855,                 1.2405,                0.67906,                0.61782,                0.66119,                0.37355,                 1.5646,                 1.2857,                 1.9572,              0.0085843,              0.0085843,              0.0085843
                    146,                0.94376,                0.67473,                 1.2432,                0.62754,                0.67361,                0.66179,                0.38331,                 1.5306,                 1.2735,                 1.9175,              0.0085744,              0.0085744,              0.0085744
                    147,                  0.934,                0.67057,                 1.2356,                0.66116,                0.61782,                0.65931,                0.37872,                 1.5532,                 1.2779,                 1.9722,              0.0085645,              0.0085645,              0.0085645
                    148,                0.93967,                0.66425,                 1.2396,                0.64068,                0.64197,                0.66096,                0.37592,                 1.5351,                 1.2984,                 1.9606,              0.0085546,              0.0085546,              0.0085546
                    149,                0.93633,                0.66173,                 1.2552,                0.64095,                0.62614,                0.65209,                0.38051,                 1.5559,                 1.3017,                 1.9622,              0.0085447,              0.0085447,              0.0085447
                    150,                0.94959,                0.67644,                 1.2512,                0.67522,                0.64113,                0.66271,                0.37337,                 1.5787,                 1.2416,                 1.9816,              0.0085348,              0.0085348,              0.0085348
                    151,                  0.932,                0.64875,                 1.2368,                0.67104,                0.63197,                0.65419,                0.37218,                 1.5369,                 1.2923,                 1.9463,              0.0085249,              0.0085249,              0.0085249
                    152,                0.94149,                0.66654,                 1.2491,                0.68124,                0.61449,                0.65181,                0.37433,                 1.5423,                 1.2908,                 1.9311,               0.008515,               0.008515,               0.008515
                    153,                0.93958,                0.66677,                 1.2387,                0.64223,                0.63447,                0.65391,                0.37706,                 1.5309,                  1.329,                 1.9573,              0.0085051,              0.0085051,              0.0085051
