                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 1.3756,                 1.2407,                 1.6061,                0.58969,                0.59617,                0.61144,                0.34314,                 1.5111,                 1.4057,                 1.8184,              0.0093961,              0.0093961,              0.0093961
                     63,                 1.3791,                 1.2302,                 1.6092,                0.59912,                0.60602,                0.62355,                0.34405,                 1.5144,                 1.4146,                 1.8189,              0.0093862,              0.0093862,              0.0093862
                     64,                 1.3709,                 1.2372,                 1.6015,                0.62532,                0.61366,                0.64467,                0.35832,                 1.4807,                 1.3408,                 1.7848,              0.0093763,              0.0093763,              0.0093763
                     65,                 1.3774,                 1.2245,                 1.6039,                0.61705,                0.60949,                 0.6471,                 0.3578,                 1.4947,                 1.3777,                 1.8155,              0.0093664,              0.0093664,              0.0093664
                     66,                 1.3832,                 1.2445,                 1.6161,                0.62639,                0.59617,                0.64241,                0.35597,                 1.4953,                 1.3642,                 1.7987,              0.0093565,              0.0093565,              0.0093565
                     67,                 1.3537,                 1.2128,                 1.5862,                0.61992,                0.62448,                0.65603,                0.35923,                 1.4993,                  1.359,                 1.8025,              0.0093466,              0.0093466,              0.0093466
                     68,                 1.3512,                 1.1946,                 1.5916,                0.58717,                  0.602,                 0.6252,                0.34698,                 1.5052,                 1.3561,                 1.8178,              0.0093367,              0.0093367,              0.0093367
                     69,                 1.3496,                 1.1987,                 1.5797,                0.60447,                0.60866,                0.63223,                0.35637,                 1.4642,                 1.3643,                 1.7709,              0.0093268,              0.0093268,              0.0093268
                     70,                 1.3505,                 1.1969,                 1.5775,                0.61709,                0.61532,                0.64035,                0.36048,                 1.4746,                 1.3621,                 1.7712,              0.0093169,              0.0093169,              0.0093169
                     71,                 1.3524,                 1.2011,                 1.5878,                0.65454,                0.58201,                0.64312,                0.36302,                 1.4729,                 1.3626,                 1.7748,               0.009307,               0.009307,               0.009307
                     72,                 1.3311,                 1.1783,                 1.5612,                 0.6459,                 0.5995,                0.64933,                0.36448,                  1.486,                 1.3472,                  1.782,              0.0092971,              0.0092971,              0.0092971
                     73,                 1.3344,                  1.173,                 1.5589,                0.65163,                0.59867,                0.64147,                0.35351,                  1.472,                 1.3694,                 1.7834,              0.0092872,              0.0092872,              0.0092872
                     74,                 1.3414,                 1.1665,                 1.5669,                0.64846,                0.58618,                0.64972,                0.36225,                 1.4623,                 1.3325,                 1.7668,              0.0092773,              0.0092773,              0.0092773
                     75,                 1.3228,                  1.167,                 1.5602,                0.63798,                0.60117,                0.64428,                 0.3612,                 1.4662,                   1.33,                 1.7812,              0.0092674,              0.0092674,              0.0092674
                     76,                 1.3407,                  1.183,                 1.5753,                0.62411,                0.59448,                0.63463,                0.34323,                 1.5055,                 1.4048,                 1.8033,              0.0092575,              0.0092575,              0.0092575
                     77,                 1.3316,                 1.1734,                 1.5688,                0.65917,                0.56038,                0.63401,                0.35895,                 1.4696,                 1.3299,                  1.767,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.3248,                 1.1656,                 1.5536,                0.62733,                0.59034,                0.62569,                0.35156,                 1.5021,                 1.3677,                 1.7905,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.3178,                 1.1631,                 1.5553,                 0.6218,                0.61615,                 0.6443,                0.36113,                 1.4923,                 1.3272,                 1.7892,              0.0092278,              0.0092278,              0.0092278
                     80,                  1.338,                 1.1709,                 1.5784,                0.64399,                0.60848,                0.66048,                0.36709,                 1.4945,                 1.3291,                  1.765,              0.0092179,              0.0092179,              0.0092179
                     81,                 1.3169,                 1.1554,                 1.5422,                 0.6261,                  0.597,                0.63373,                0.36023,                 1.4769,                 1.3451,                  1.766,               0.009208,               0.009208,               0.009208
                     82,                 1.3078,                 1.1408,                  1.534,                0.66125,                0.61762,                0.66983,                0.37551,                 1.4702,                 1.3134,                 1.7549,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.2983,                 1.1339,                 1.5362,                0.61356,                 0.6378,                0.64952,                0.36225,                 1.5046,                 1.3456,                 1.7901,              0.0091882,              0.0091882,              0.0091882
                     84,                 1.3022,                 1.1248,                 1.5356,                0.61215,                0.61032,                0.64037,                0.35771,                 1.4987,                 1.3713,                 1.7882,              0.0091783,              0.0091783,              0.0091783
                     85,                 1.3099,                 1.1495,                   1.54,                0.58412,                0.65139,                0.63595,                0.35763,                 1.4647,                 1.3643,                  1.751,              0.0091684,              0.0091684,              0.0091684
                     86,                 1.2919,                 1.1202,                 1.5224,                0.65567,                0.60091,                0.66599,                0.36655,                 1.5027,                 1.2923,                 1.7882,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.3082,                 1.1127,                 1.5307,                0.62952,                0.62536,                0.66598,                0.37612,                 1.4837,                  1.286,                 1.7709,              0.0091486,              0.0091486,              0.0091486
                     88,                 1.2861,                 1.1227,                 1.5222,                0.62264,                0.62448,                0.64405,                0.36355,                 1.4877,                 1.3338,                 1.7753,              0.0091387,              0.0091387,              0.0091387
                     89,                 1.2896,                 1.1132,                 1.5205,                0.64572,                0.62448,                0.65771,                0.36597,                 1.4909,                 1.3139,                 1.7736,              0.0091288,              0.0091288,              0.0091288
                     90,                 1.2813,                 1.1088,                 1.5175,                0.63497,                0.60033,                0.65515,                0.36906,                 1.4677,                 1.3089,                 1.7643,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.2786,                 1.1057,                 1.5263,                0.68391,                0.59034,                0.65877,                 0.3711,                  1.486,                 1.3073,                 1.7855,               0.009109,               0.009109,               0.009109
                     92,                 1.2817,                 1.1104,                 1.5144,                 0.6324,                  0.602,                0.63709,                0.35403,                 1.4688,                 1.3646,                 1.7598,              0.0090991,              0.0090991,              0.0090991
                     93,                 1.2923,                 1.0951,                  1.528,                 0.6274,                0.60987,                  0.636,                0.35737,                 1.5101,                 1.3388,                 1.7919,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.2843,                 1.1151,                 1.5189,                 0.6429,                0.60117,                 0.6485,                 0.3631,                 1.4896,                 1.3209,                 1.7779,              0.0090793,              0.0090793,              0.0090793
                     95,                 1.2814,                 1.0887,                 1.5063,                0.64971,                0.59201,                0.64669,                0.35625,                 1.5052,                 1.3596,                 1.7961,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.2787,                  1.094,                 1.5035,                0.64496,                0.60199,                0.66002,                0.36616,                 1.5096,                 1.3243,                 1.7777,              0.0090595,              0.0090595,              0.0090595
                     97,                 1.2601,                 1.0678,                 1.4963,                0.65659,                0.59117,                0.64231,                0.35806,                 1.5078,                 1.3328,                 1.8021,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.2657,                 1.0862,                 1.4989,                0.62995,                0.61032,                0.63529,                0.35618,                 1.5101,                 1.3463,                 1.8085,              0.0090397,              0.0090397,              0.0090397
                     99,                 1.2591,                 1.0583,                 1.4837,                0.66272,                0.58079,                0.64288,                0.35616,                 1.5462,                 1.3255,                 1.8311,              0.0090298,              0.0090298,              0.0090298
                    100,                 1.2615,                 1.0751,                 1.4966,                0.67001,                  0.602,                0.65498,                0.36574,                 1.4991,                 1.3021,                 1.7916,              0.0090199,              0.0090199,              0.0090199
                    101,                 1.2477,                 1.0667,                 1.4849,                0.68155,                0.57785,                0.65631,                0.36667,                 1.4954,                 1.3188,                 1.8096,                0.00901,                0.00901,                0.00901
                    102,                 1.2465,                 1.0538,                 1.4957,                0.62754,                0.64953,                0.65403,                 0.3606,                 1.4895,                 1.3272,                 1.7918,              0.0090001,              0.0090001,              0.0090001
                    103,                 1.2397,                 1.0422,                 1.4703,                0.66467,                0.60571,                0.66009,                0.37606,                 1.4929,                 1.2974,                  1.782,              0.0089902,              0.0089902,              0.0089902
                    104,                 1.2472,                 1.0561,                 1.4888,                0.67652,                0.58451,                0.66153,                0.36872,                 1.5063,                 1.2841,                 1.8161,              0.0089803,              0.0089803,              0.0089803
                    105,                 1.2469,                 1.0449,                 1.4891,                0.62777,                0.63447,                0.66209,                 0.3669,                 1.4948,                 1.2907,                 1.8059,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.2397,                 1.0401,                 1.4801,                0.65728,                 0.6164,                0.65784,                0.36914,                 1.4963,                 1.2804,                 1.7876,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.2484,                 1.0519,                 1.4909,                0.68185,                0.60033,                0.66397,                0.37212,                 1.4875,                 1.2774,                 1.7855,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.2395,                 1.0444,                 1.4847,                0.62341,                0.63405,                0.65152,                0.36863,                 1.4997,                 1.2855,                 1.7981,              0.0089407,              0.0089407,              0.0089407
                    109,                 1.2398,                 1.0469,                 1.4677,                 0.6062,                 0.6403,                0.65348,                0.36618,                 1.5026,                 1.2914,                 1.8059,              0.0089308,              0.0089308,              0.0089308
                    110,                 1.2373,                 1.0255,                 1.4653,                0.63681,                0.61699,                 0.6351,                0.35992,                 1.4911,                 1.3353,                 1.7786,              0.0089209,              0.0089209,              0.0089209
                    111,                 1.2264,                 1.0376,                 1.4678,                0.63901,                0.63821,                0.65845,                0.36906,                 1.5139,                 1.2905,                 1.8071,               0.008911,               0.008911,               0.008911
                    112,                 1.2393,                  1.026,                 1.4656,                0.63546,                0.60091,                0.64144,                0.35629,                 1.5112,                 1.3349,                 1.7896,              0.0089011,              0.0089011,              0.0089011
                    113,                 1.2294,                 1.0181,                 1.4582,                 0.6451,                0.63863,                0.65278,                0.35493,                 1.5149,                 1.3116,                 1.8221,              0.0088912,              0.0088912,              0.0088912
                    114,                 1.2128,                 1.0003,                 1.4496,                0.63557,                0.60117,                0.64742,                0.36189,                 1.4982,                 1.3087,                 1.7975,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.2161,                 1.0131,                  1.445,                0.62884,                0.61032,                0.65009,                0.36876,                 1.5031,                  1.302,                 1.7995,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.2215,                 1.0119,                 1.4635,                0.60457,                0.60341,                0.63692,                0.36114,                 1.5016,                 1.3303,                 1.8031,              0.0088615,              0.0088615,              0.0088615
                    117,                 1.2152,                 1.0099,                  1.444,                0.60425,                0.66445,                0.66963,                0.37518,                 1.4799,                 1.2968,                 1.7847,              0.0088516,              0.0088516,              0.0088516
                    118,                 1.2111,                0.99446,                 1.4489,                0.59981,                0.62281,                0.63758,                0.35312,                 1.5098,                 1.3231,                 1.8133,              0.0088417,              0.0088417,              0.0088417
                    119,                 1.1963,                0.99543,                 1.4474,                0.66061,                0.64504,                0.66935,                0.37621,                  1.482,                 1.2694,                 1.7777,              0.0088318,              0.0088318,              0.0088318
                    120,                 1.2062,                0.99205,                 1.4518,                0.65373,                0.62091,                0.65873,                0.36899,                 1.5007,                 1.2733,                 1.7992,              0.0088219,              0.0088219,              0.0088219
                    121,                 1.2101,                 0.9985,                  1.443,                0.64318,                0.61282,                0.65686,                0.37297,                 1.4957,                  1.301,                 1.8052,               0.008812,               0.008812,               0.008812
                    122,                  1.211,                  1.001,                 1.4489,                0.68542,                0.60117,                0.66123,                0.37311,                 1.4849,                 1.2943,                  1.781,              0.0088021,              0.0088021,              0.0088021
                    123,                  1.188,                0.97401,                 1.4221,                 0.6849,                0.60283,                0.66465,                0.37752,                  1.495,                  1.262,                 1.8036,              0.0087922,              0.0087922,              0.0087922
                    124,                 1.1937,                  0.973,                 1.4312,                0.65924,                0.61534,                0.66152,                0.37016,                 1.5073,                 1.2829,                   1.81,              0.0087823,              0.0087823,              0.0087823
                    125,                  1.204,                0.98202,                 1.4464,                0.69059,                0.58167,                0.65659,                 0.3675,                 1.5076,                 1.2828,                 1.8011,              0.0087724,              0.0087724,              0.0087724
                    126,                 1.2039,                0.98322,                 1.4325,                0.63669,                0.62948,                 0.6602,                0.36917,                 1.5172,                 1.2885,                  1.792,              0.0087625,              0.0087625,              0.0087625
                    127,                 1.1942,                0.97243,                 1.4303,                0.67235,                0.61948,                0.66024,                0.36954,                 1.5266,                 1.2852,                  1.824,              0.0087526,              0.0087526,              0.0087526
                    128,                 1.1872,                0.95751,                 1.4241,                0.64711,                0.63697,                0.66867,                 0.3786,                 1.5191,                 1.2746,                   1.82,              0.0087427,              0.0087427,              0.0087427
                    129,                 1.1933,                0.96884,                 1.4313,                0.64112,                0.62032,                0.65613,                0.36281,                 1.5101,                 1.3084,                 1.7948,              0.0087328,              0.0087328,              0.0087328
                    130,                 1.1947,                0.96257,                  1.434,                0.64712,                0.63031,                0.65899,                0.36875,                 1.5087,                 1.2981,                 1.8151,              0.0087229,              0.0087229,              0.0087229
                    131,                 1.1783,                0.95425,                 1.4194,                0.66131,                0.60699,                0.65763,                0.37181,                 1.5094,                  1.282,                 1.7942,               0.008713,               0.008713,               0.008713
                    132,                  1.176,                0.95824,                 1.4189,                0.69957,                0.61532,                0.66986,                 0.3725,                 1.5372,                 1.2771,                 1.8362,              0.0087031,              0.0087031,              0.0087031
                    133,                  1.178,                0.93846,                 1.4108,                0.63135,                0.65453,                0.65707,                 0.3664,                 1.5215,                    1.3,                  1.813,              0.0086932,              0.0086932,              0.0086932
                    134,                 1.1706,                0.93708,                 1.3996,                0.67047,                  0.602,                0.64897,                0.36307,                 1.5172,                 1.3126,                  1.808,              0.0086833,              0.0086833,              0.0086833
                    135,                 1.1843,                0.96139,                 1.4268,                0.64913,                0.62781,                0.66179,                0.36875,                 1.5223,                 1.2887,                 1.8139,              0.0086734,              0.0086734,              0.0086734
                    136,                 1.1724,                0.95464,                 1.4093,                0.67489,                0.59034,                0.65466,                0.36681,                 1.5178,                 1.3265,                 1.7967,              0.0086635,              0.0086635,              0.0086635
                    137,                 1.1724,                0.93598,                 1.4023,                0.62691,                0.63364,                0.66385,                0.36872,                 1.5301,                 1.2847,                 1.8194,              0.0086536,              0.0086536,              0.0086536
                    138,                 1.1748,                0.93936,                  1.411,                0.69498,                  0.602,                0.66571,                0.37173,                 1.4986,                  1.301,                 1.7825,              0.0086437,              0.0086437,              0.0086437
                    139,                  1.165,                0.93144,                 1.4013,                0.66786,                0.63621,                0.66278,                0.37042,                 1.5403,                 1.3046,                 1.8254,              0.0086338,              0.0086338,              0.0086338
                    140,                 1.1544,                0.94036,                 1.4015,                0.65971,                0.63114,                 0.6721,                0.37441,                 1.5181,                 1.2796,                 1.8117,              0.0086239,              0.0086239,              0.0086239
                    141,                 1.1602,                0.93998,                 1.4129,                0.67993,                0.59367,                 0.6574,                0.36525,                 1.5307,                 1.3067,                 1.8223,               0.008614,               0.008614,               0.008614
                    142,                 1.1675,                0.94033,                 1.4179,                0.65123,                0.62281,                 0.6689,                 0.3728,                 1.5262,                 1.2854,                 1.8262,              0.0086041,              0.0086041,              0.0086041
                    143,                 1.1666,                0.94674,                 1.4048,                0.64094,                0.65249,                0.67341,                0.37054,                 1.5219,                 1.2847,                 1.8104,              0.0085942,              0.0085942,              0.0085942
                    144,                 1.1469,                0.93098,                  1.399,                 0.7148,                0.60866,                0.66693,                0.37669,                 1.5336,                 1.2644,                 1.8367,              0.0085843,              0.0085843,              0.0085843
                    145,                 1.1492,                0.91054,                 1.3812,                0.69592,                0.59617,                0.65661,                0.37247,                 1.5058,                 1.2841,                 1.8074,              0.0085744,              0.0085744,              0.0085744
                    146,                  1.145,                0.90895,                  1.386,                0.67385,                0.63031,                0.66962,                 0.3853,                 1.5129,                 1.2712,                 1.8163,              0.0085645,              0.0085645,              0.0085645
                    147,                 1.1422,                 0.9083,                  1.388,                0.65894,                0.63114,                0.67079,                0.37451,                 1.5253,                 1.2681,                 1.8199,              0.0085546,              0.0085546,              0.0085546
                    148,                 1.1526,                0.91369,                 1.3907,                0.67754,                0.61282,                0.66997,                0.37195,                  1.538,                 1.2702,                  1.842,              0.0085447,              0.0085447,              0.0085447
                    149,                  1.141,                0.89686,                 1.3788,                 0.6617,                0.62539,                0.66483,                0.37864,                  1.506,                 1.2761,                 1.8005,              0.0085348,              0.0085348,              0.0085348
                    150,                 1.1441,                0.90901,                 1.3803,                0.65974,                 0.6353,                0.66803,                0.37359,                 1.5268,                 1.3022,                 1.8196,              0.0085249,              0.0085249,              0.0085249
                    151,                 1.1295,                0.89068,                 1.3712,                0.64087,                0.64487,                0.65955,                0.37148,                 1.4951,                 1.3021,                 1.8024,               0.008515,               0.008515,               0.008515
                    152,                 1.1304,                0.88307,                 1.3735,                0.67045,                0.61948,                0.66116,                0.37428,                 1.5226,                 1.3071,                 1.8233,              0.0085051,              0.0085051,              0.0085051
